,policy_id,incident_type_theft,policy_state_ca,policy_deductable,num_witnesses,policy_state_or,incident_month,customer_gender_female,num_insurers_past_5_years,customer_gender_male,total_claim_amount,authorities_contacted_police,incident_day,collision_type_side,customer_age,customer_education,driver_relationship_child,driver_relationship_spouse,injury_claim,incident_dow,collision_type_na,incident_severity,driver_relationship_self,num_claims_past_year,months_as_customer,auto_year,num_vehicles_involved,policy_state_nv,authorities_contacted_ambulance,num_injuries,policy_liability,police_report_available,driver_relationship_na,incident_type_breakin,authorities_contacted_none,authorities_contacted_fire,driver_relationship_other,policy_state_id,incident_hour,vehicle_claim,fraud,incident_type_collision,policy_annual_premium,policy_state_az,policy_state_wa,collision_type_rear,collision_type_front
124,2058,0,1,750,2,0,10,0,1,1,18000.0,1,19,0,64,2,0,0,0.0,5,0,1,0,0,226,2018,2,0,0,0,0,0,0,0,0,0,1,0,16,18000.0,0,1,2500,0,0,0,1
125,3679,0,0,750,4,0,12,1,1,0,58000.0,1,2,0,36,2,0,0,25500.0,0,0,2,1,0,67,2016,7,0,0,3,0,1,0,0,0,0,0,0,21,32500.0,0,1,3000,1,0,0,1
126,3679,0,1,750,4,0,12,1,1,0,58000.0,1,2,0,63,2,0,0,25500.0,0,0,2,1,0,177,2015,7,0,0,3,1,1,0,0,0,0,0,0,21,32500.0,0,1,2550,0,0,0,1
127,2063,0,1,750,0,0,8,0,1,1,10500.0,1,2,0,65,0,0,0,0.0,4,0,0,1,0,120,2018,2,0,0,0,2,1,0,0,0,0,0,0,6,10500.0,0,1,3000,0,0,0,1
128,2064,0,1,750,0,0,12,0,2,1,19500.0,1,27,0,67,3,0,1,0.0,4,0,1,0,0,59,2015,2,0,0,0,0,0,0,0,0,0,0,0,14,19500.0,0,1,2400,0,0,0,1
129,3694,0,1,750,0,0,5,0,1,1,28500.0,1,23,0,58,3,0,0,14500.0,3,0,1,1,4,76,2013,2,0,0,1,0,0,0,0,0,0,0,0,5,14000.0,0,1,3000,0,0,1,0
130,419,0,1,750,0,0,7,0,1,1,14500.0,1,29,1,31,3,0,0,0.0,0,0,1,1,0,148,2017,2,0,0,0,1,0,0,0,0,0,0,0,22,14500.0,0,1,3000,0,0,0,0
131,3700,0,1,750,2,0,9,1,1,0,18500.0,1,12,1,59,3,0,0,6000.0,3,0,1,1,0,57,2019,4,0,0,4,2,1,0,0,0,0,0,0,20,12500.0,0,1,3000,0,0,0,0
132,421,0,0,750,2,0,4,0,1,1,14500.0,1,20,0,62,3,0,0,0.0,5,0,1,1,0,183,2014,2,1,0,0,2,0,0,0,0,0,0,0,16,14500.0,0,1,2900,0,0,0,1
133,422,0,1,750,0,0,8,0,1,1,21000.0,1,31,0,44,3,0,1,0.0,5,0,1,0,0,177,2018,1,0,0,0,2,0,0,0,0,0,0,0,4,21000.0,0,1,3000,0,0,1,0
134,426,0,0,750,0,0,11,1,3,0,32500.0,0,29,0,24,3,0,0,0.0,4,0,2,1,0,18,2020,2,0,0,0,1,0,0,0,0,1,0,0,22,32500.0,0,1,3000,0,1,0,1
135,426,0,1,750,0,0,11,0,1,1,32500.0,0,29,0,74,3,0,0,0.0,4,0,2,1,0,193,2018,2,0,0,0,1,0,0,0,0,1,0,0,22,32500.0,0,1,2500,0,0,0,1
136,427,0,1,750,0,0,1,1,1,0,23000.0,1,30,0,46,3,0,0,12500.0,2,0,1,1,0,60,2017,2,0,0,1,1,0,0,0,0,0,0,0,8,10500.0,0,1,3000,0,0,1,0
137,427,0,1,750,0,0,1,0,1,1,23000.0,1,30,0,55,3,0,0,12500.0,2,0,1,1,0,244,2012,2,0,0,1,0,0,0,0,0,0,0,0,8,10500.0,0,1,3000,0,0,1,0
138,437,0,1,750,1,0,2,0,1,1,54500.0,1,27,0,45,1,0,0,15000.0,2,0,2,1,0,62,2020,3,0,0,1,0,1,0,0,0,0,0,0,15,39500.0,0,1,3000,0,0,0,1
139,3713,0,0,750,3,0,4,0,1,1,17000.0,0,6,0,31,2,0,0,0.0,5,0,0,1,0,131,2020,2,0,0,0,0,0,0,0,1,0,0,0,22,17000.0,0,1,2900,1,0,0,1
140,438,1,0,750,0,0,9,0,2,1,8500.0,1,3,0,20,1,0,0,0.0,1,1,1,0,0,26,2004,1,0,0,0,1,0,1,0,0,0,0,1,13,8500.0,0,0,2750,0,0,0,0
141,3715,0,1,750,2,0,1,0,1,1,41000.0,1,25,0,51,1,0,0,0.0,4,0,2,1,0,196,2011,3,0,0,0,0,1,0,0,0,0,0,0,15,41000.0,0,1,3000,0,0,0,1
142,3718,1,0,750,0,0,3,0,1,1,17500.0,1,13,0,47,2,0,0,0.0,2,1,1,0,0,165,2018,1,0,0,0,1,0,1,0,0,0,0,0,1,17500.0,0,0,2700,0,1,0,0
143,3722,0,0,750,0,0,5,0,1,1,12000.0,0,23,0,33,3,0,0,0.0,3,0,0,1,0,67,2013,1,1,0,0,1,0,0,0,1,0,0,0,14,12000.0,0,1,3000,0,0,1,0
144,2068,0,0,750,2,0,11,0,1,1,5500.0,1,20,1,56,4,0,0,0.0,2,0,0,1,0,122,2013,3,1,0,0,2,1,0,0,0,0,0,0,19,5500.0,0,1,2550,0,0,0,0
145,2068,0,1,750,2,0,11,0,4,1,5500.0,1,20,1,55,4,0,0,0.0,2,0,0,1,0,34,2013,3,0,0,0,2,1,0,0,0,0,0,0,19,5500.0,0,1,3000,0,0,0,0
146,3725,0,1,950,2,0,1,1,2,0,6500.0,1,18,0,44,4,0,1,0.0,4,0,0,0,0,42,2015,2,0,0,0,0,1,0,0,0,0,0,0,17,6500.0,0,1,2600,0,0,0,1
147,3725,0,0,750,2,0,1,1,1,0,6500.0,1,18,0,26,4,0,1,0.0,4,0,0,0,0,39,2014,2,1,0,0,3,1,0,0,0,0,0,0,17,6500.0,0,1,2950,0,0,0,1
148,449,0,0,750,0,0,9,0,1,1,12500.0,0,16,0,56,1,0,0,0.0,0,0,0,1,0,123,2014,1,0,0,0,1,0,0,0,1,0,0,0,8,12500.0,0,1,3000,0,1,0,1
149,450,0,1,750,3,0,12,0,3,1,48000.0,1,4,0,31,3,0,0,11000.0,2,0,2,1,0,31,2020,3,0,0,1,0,1,0,0,0,0,0,0,7,37000.0,0,1,2900,0,0,0,1
150,3726,0,1,750,0,0,8,1,3,0,24000.0,1,14,0,25,4,0,0,10500.0,2,0,1,1,0,15,2020,2,0,0,3,1,1,0,0,0,0,0,0,15,13500.0,0,1,2950,0,0,0,1
151,3734,1,1,800,0,0,9,0,1,1,7000.0,1,4,0,61,3,0,0,0.0,2,1,1,0,0,129,2016,1,0,0,0,0,0,1,0,0,0,0,0,15,7000.0,0,0,2450,0,0,0,0
152,2084,0,0,750,1,0,2,0,1,1,20000.0,1,16,0,34,3,0,0,0.0,5,0,1,1,0,78,2020,2,0,0,0,0,0,0,0,0,0,0,0,16,20000.0,0,1,3000,1,0,0,1
153,2091,0,1,750,3,0,12,1,5,0,29500.0,1,4,0,27,1,0,0,1500.0,2,0,2,1,0,12,2015,3,0,0,3,0,1,0,0,0,0,0,0,19,28000.0,0,1,2650,0,0,0,1
154,2095,0,1,750,0,0,7,0,1,1,14500.0,0,2,1,25,3,0,0,0.0,1,0,0,1,0,87,2001,1,0,0,0,0,0,0,0,1,0,0,0,9,14500.0,0,1,3000,0,0,0,0
155,2096,0,0,750,0,0,11,0,1,1,41500.0,0,4,0,49,3,0,0,12000.0,0,0,2,1,0,113,2007,2,0,0,3,2,0,0,0,0,1,0,0,14,29500.0,0,1,2350,0,1,0,1
156,478,0,0,750,0,0,4,0,4,1,33500.0,1,26,1,36,3,0,0,7000.0,4,0,1,1,0,10,2007,2,1,0,1,1,1,0,0,0,0,0,0,21,26500.0,0,1,3000,0,0,0,0
157,2098,0,0,750,0,1,8,1,2,0,1000.0,1,24,0,36,1,0,0,0.0,5,1,0,0,0,35,2017,1,0,0,0,1,0,1,1,0,0,0,0,17,1000.0,0,0,3000,0,0,0,0
158,481,0,0,750,2,1,3,0,1,0,27500.0,1,28,1,49,3,0,0,0.0,3,0,2,1,0,93,2019,3,0,0,0,1,1,0,0,0,0,0,0,5,27500.0,0,1,3000,0,0,0,0
159,481,0,0,750,2,0,3,1,1,0,27500.0,1,28,1,35,3,0,0,0.0,3,0,2,1,0,137,2015,3,0,0,0,1,1,0,0,0,0,0,0,5,27500.0,0,1,2850,1,0,0,0
160,482,0,0,750,2,1,10,1,2,0,47500.0,1,7,0,35,3,0,0,15000.0,0,0,2,1,0,37,2015,3,0,0,1,1,1,0,0,0,0,0,0,22,32500.0,0,1,3000,0,0,0,1
161,3736,0,1,750,0,0,10,0,5,1,27000.0,1,28,0,24,2,0,0,0.0,0,0,1,1,1,10,2019,2,0,0,0,1,0,0,0,0,0,0,0,16,27000.0,0,1,3000,0,0,1,0
162,2119,0,1,750,0,0,4,0,1,1,11000.0,0,15,0,69,1,0,0,0.0,0,0,0,1,0,61,2020,2,0,0,0,0,0,0,0,1,0,0,0,4,11000.0,0,1,2600,0,0,0,1
163,2122,0,1,750,0,0,8,0,1,1,7500.0,0,19,0,45,4,0,0,0.0,0,0,0,1,0,76,2020,2,0,0,0,1,0,0,0,1,0,0,0,16,7500.0,0,1,2900,0,0,1,0
164,2122,0,0,750,0,0,8,0,1,1,7500.0,0,19,0,43,4,0,0,0.0,0,0,0,1,0,108,2017,2,0,0,0,2,0,0,0,1,0,0,0,16,7500.0,0,1,3000,1,0,1,0
165,2126,0,1,750,2,0,6,0,1,1,49500.0,1,13,0,68,4,0,1,8000.0,3,0,2,0,1,116,2017,2,0,0,1,2,1,0,0,0,0,0,0,19,41500.0,0,1,3000,0,0,0,1
166,2128,0,0,750,0,1,6,0,1,1,20000.0,1,15,0,19,1,0,0,0.0,5,0,1,1,1,4,2017,2,0,0,0,1,1,0,0,0,0,0,0,8,20000.0,0,1,3000,0,0,0,1
167,2131,0,0,750,0,0,1,0,1,1,8000.0,1,4,0,32,3,0,0,0.0,4,1,0,0,0,85,2018,1,0,0,0,2,0,1,1,0,0,0,0,7,8000.0,0,0,2950,0,1,0,0
168,3758,0,1,750,1,0,3,0,1,1,28000.0,1,10,1,39,1,0,0,9500.0,6,0,1,1,0,122,2017,2,0,0,1,0,0,0,0,0,0,0,0,7,18500.0,0,1,3000,0,0,0,0
169,2135,0,1,750,2,0,1,1,1,0,25500.0,1,2,0,69,3,0,0,0.0,2,0,2,1,0,179,2013,3,0,0,0,1,1,0,0,0,0,0,0,17,25500.0,0,1,3000,0,0,1,0
170,2150,0,1,750,1,0,2,0,1,1,21000.0,1,20,0,58,2,0,0,10000.0,2,0,1,1,0,244,2017,2,0,0,1,2,0,0,0,0,0,0,0,10,11000.0,0,1,3000,0,0,1,0
171,3779,0,1,750,1,0,10,0,1,1,7500.0,1,7,0,57,1,0,0,0.0,0,0,0,1,0,258,2010,2,0,0,0,2,0,0,0,0,0,0,0,10,7500.0,0,1,2600,0,0,1,0
172,3781,1,0,750,0,0,9,0,1,1,38000.0,1,6,0,61,1,0,0,23000.0,4,1,1,0,0,153,2015,1,0,0,1,1,1,1,0,0,0,0,0,8,15000.0,0,0,3000,0,1,0,0
173,3787,0,1,750,0,0,4,0,1,1,63500.0,1,8,0,46,4,0,0,30000.0,0,0,2,1,0,255,2016,4,0,0,2,0,1,0,0,0,0,0,0,4,33500.0,0,1,3000,0,0,0,1
174,503,0,0,750,0,0,10,0,1,1,6500.0,1,21,0,35,3,0,0,0.0,0,1,0,0,0,87,2011,1,1,0,0,1,0,1,1,0,0,0,0,16,6500.0,0,0,3000,0,0,0,0
175,3790,0,1,750,0,0,11,0,1,1,2500.0,0,3,0,39,4,0,0,0.0,6,0,0,0,0,84,2010,2,0,0,0,0,0,0,0,1,0,1,0,2,2500.0,0,1,2500,0,0,1,0
176,3790,0,1,750,0,0,11,0,1,1,2500.0,0,3,0,70,4,0,0,0.0,6,0,0,0,0,124,2009,2,0,0,0,2,0,0,0,1,0,1,0,2,2500.0,0,1,2950,0,0,1,0
177,3792,0,1,750,0,0,9,0,1,1,7500.0,0,29,1,55,1,0,0,0.0,6,0,0,1,0,197,2016,1,0,0,0,1,0,0,0,1,0,0,0,14,7500.0,0,1,2600,0,0,0,0
178,3794,0,1,750,3,0,6,0,1,1,29000.0,1,21,0,54,3,0,0,7000.0,4,0,1,1,0,377,2018,2,0,0,2,0,1,0,0,0,0,0,0,4,22000.0,0,1,2900,0,0,0,1
179,510,0,1,750,1,0,5,1,1,0,15000.0,1,24,0,48,3,0,1,0.0,4,0,1,0,0,63,2010,2,0,0,0,0,0,0,0,0,0,0,0,12,15000.0,0,1,3000,0,0,1,0
180,510,0,1,750,1,0,5,0,2,1,15000.0,1,24,0,51,3,0,1,0.0,4,0,1,0,0,37,2013,2,0,0,0,1,0,0,0,0,0,0,0,12,15000.0,0,1,3000,0,0,1,0
181,3800,1,0,750,0,1,8,1,3,0,21000.0,1,27,0,27,4,0,0,0.0,1,1,1,0,0,46,2017,1,0,0,0,1,0,1,0,0,0,0,0,10,21000.0,0,0,2800,0,0,0,0
182,3813,0,1,750,0,0,4,0,1,1,10000.0,1,4,0,58,2,0,0,0.0,3,1,0,0,0,143,2014,1,0,0,0,1,0,1,1,0,0,0,0,18,10000.0,0,0,3000,0,0,0,0
183,3815,0,0,750,0,0,3,0,1,1,19500.0,1,1,0,61,3,0,1,11000.0,4,0,1,0,0,239,2015,2,0,0,1,1,0,0,0,0,0,0,0,10,8500.0,0,1,3000,1,0,0,1
184,531,0,0,900,0,0,12,1,1,0,10500.0,0,8,0,58,3,0,0,0.0,6,0,0,1,0,39,2016,2,0,0,0,3,0,0,0,1,0,0,0,18,10500.0,0,1,2550,0,1,1,0
185,3823,0,0,750,3,1,2,0,1,1,9000.0,1,17,0,20,1,0,0,0.0,6,0,0,1,0,2,2012,3,0,0,0,3,1,0,0,0,0,0,0,14,9000.0,0,1,3000,0,0,1,0
186,3824,0,1,750,0,0,5,0,1,1,11000.0,0,11,0,34,3,0,0,0.0,5,0,0,1,0,78,2020,1,0,0,0,1,0,0,0,1,0,0,0,8,11000.0,0,1,2750,0,0,1,0
187,3831,0,1,750,1,0,8,0,1,1,5500.0,1,7,0,54,1,0,0,0.0,2,0,0,1,0,143,2019,3,0,0,0,2,1,0,0,0,0,0,0,8,5500.0,0,1,3000,0,0,1,0
188,3834,0,0,750,0,1,3,0,1,1,38000.0,1,25,0,65,3,0,0,7500.0,0,0,2,1,0,126,2015,3,0,0,4,2,1,0,0,0,0,0,0,16,30500.0,0,1,2950,0,0,0,1
189,2174,0,1,750,0,0,12,0,3,1,41000.0,1,28,0,33,2,0,0,12000.0,5,0,2,1,0,47,2012,3,0,0,1,1,1,0,0,0,0,0,0,14,29000.0,1,1,3000,0,0,0,1
190,2178,0,1,750,0,0,8,0,1,1,13500.0,1,26,0,55,3,0,0,0.0,0,1,0,0,0,94,2013,1,0,0,0,0,0,1,1,0,0,0,0,17,13500.0,0,0,3000,0,0,0,0
191,2185,0,1,750,1,0,1,0,1,1,17500.0,0,17,0,49,1,0,0,0.0,3,0,0,1,0,68,2015,2,0,0,0,2,0,0,0,1,0,0,0,14,17500.0,0,1,2550,0,0,0,1
192,567,0,1,750,0,0,8,0,5,1,6500.0,0,16,0,22,1,0,1,0.0,4,0,0,0,0,14,2018,2,0,0,0,1,0,0,0,1,0,0,0,11,6500.0,0,1,3000,0,0,0,1
193,2186,0,0,750,0,0,2,0,1,1,31500.0,1,26,0,55,4,0,0,0.0,1,0,2,1,0,217,2020,3,0,0,0,1,1,0,0,0,0,0,0,6,31500.0,0,1,3000,1,0,1,0
194,2194,0,1,750,0,0,9,0,1,1,7500.0,1,5,0,43,2,0,0,0.0,3,1,0,0,0,134,2015,1,0,0,0,2,0,1,1,0,0,0,0,14,7500.0,0,0,3000,0,0,0,0
195,2196,0,0,750,0,1,1,1,2,0,1000.0,0,15,0,73,1,0,1,0.0,1,0,0,0,0,40,2011,2,0,0,0,2,0,0,0,1,0,0,0,12,1000.0,0,1,2700,0,0,1,0
196,578,0,1,750,0,0,3,0,1,1,42500.0,0,6,0,56,3,0,0,6000.0,2,0,2,1,0,102,2017,2,0,1,3,1,0,0,0,0,0,0,0,13,36500.0,0,1,3000,0,0,0,1
197,578,0,1,750,0,0,3,0,1,1,42500.0,0,6,0,22,3,0,0,6000.0,2,0,2,1,0,40,2017,2,0,1,3,0,0,0,0,0,0,0,0,13,36500.0,0,1,3000,0,0,0,1
198,3860,0,1,750,2,0,9,1,1,0,47000.0,1,23,0,61,3,0,0,18500.0,0,0,2,1,0,119,2013,3,0,0,1,1,1,0,0,0,0,0,0,12,28500.0,0,1,3000,0,0,0,1
199,2203,0,0,750,3,0,12,0,1,1,12500.0,0,22,0,59,4,0,0,4000.0,6,0,0,1,0,102,2010,2,0,0,1,3,0,0,0,1,0,0,0,14,8500.0,0,1,2600,0,1,0,1
200,584,0,1,750,0,0,9,0,1,1,8500.0,0,20,0,54,3,0,0,0.0,4,0,0,0,0,193,2016,1,0,0,0,3,0,0,0,1,0,1,0,22,8500.0,0,1,3000,0,0,1,0
201,3866,0,1,750,0,0,4,0,2,1,18000.0,0,15,0,28,1,0,0,0.0,0,0,0,0,0,47,2015,2,0,0,0,0,0,0,0,1,0,1,0,9,18000.0,0,1,3000,0,0,0,1
202,593,0,0,750,1,0,5,0,2,1,42000.0,1,23,1,40,1,0,0,3000.0,3,0,2,1,0,55,2011,2,0,0,1,0,0,0,0,0,0,0,0,15,39000.0,0,1,3000,1,0,0,0
203,594,0,1,750,0,0,12,0,1,1,32500.0,1,13,1,56,3,0,0,15000.0,4,0,1,1,0,138,2019,2,0,0,1,0,0,0,0,0,0,0,0,10,17500.0,0,1,2950,0,0,0,0
204,3882,1,1,750,0,0,11,1,1,0,19000.0,1,9,0,33,3,0,0,0.0,5,1,1,0,0,44,2020,1,0,0,0,0,0,1,0,0,0,0,0,11,19000.0,0,0,3000,0,0,0,0
205,2230,0,0,750,0,0,9,1,1,0,17500.0,1,27,0,44,1,0,0,0.0,4,0,1,1,0,209,2020,1,0,0,0,1,0,0,0,0,0,0,0,14,17500.0,0,1,3000,1,0,0,1
206,2230,0,0,750,0,0,9,1,1,0,17500.0,1,27,0,56,1,0,0,0.0,4,0,1,1,0,80,2018,1,0,0,0,3,0,0,0,0,0,0,0,14,17500.0,0,1,3000,0,1,0,1
207,3888,0,0,750,0,0,1,0,3,1,8500.0,0,29,1,24,3,0,0,0.0,1,0,0,1,0,2,2005,2,0,0,0,1,0,0,0,1,0,0,0,8,8500.0,0,1,3000,0,1,0,0
208,2241,0,1,750,0,0,6,1,1,0,8000.0,0,18,0,27,4,0,0,0.0,1,0,0,1,0,105,2013,2,0,0,0,3,0,0,0,1,0,0,0,12,8000.0,0,1,3000,0,0,1,0
209,2243,1,0,750,0,1,4,0,1,1,17500.0,1,18,0,58,3,0,0,0.0,3,1,1,0,0,123,2013,1,0,0,0,1,0,1,0,0,0,0,0,9,17500.0,0,0,2650,0,0,0,0
210,2244,0,0,750,0,0,5,0,4,1,22500.0,0,22,1,35,4,0,0,15000.0,2,0,0,1,0,12,2013,2,0,0,1,0,0,0,0,1,0,0,0,1,7500.0,0,1,2900,1,0,0,0
211,2246,0,1,750,0,0,1,0,1,0,8000.0,1,9,0,49,4,0,0,0.0,2,0,1,1,0,56,2016,1,0,0,0,2,0,0,0,0,0,0,0,5,8000.0,0,1,3000,0,0,0,1
212,2246,0,1,750,0,0,1,1,1,0,8000.0,1,9,0,50,4,0,0,0.0,2,0,1,1,0,192,2014,1,0,0,0,1,0,0,0,0,0,0,0,5,8000.0,0,1,3000,0,0,0,1
213,2248,0,0,750,1,0,12,0,3,1,10500.0,0,21,0,52,3,0,0,0.0,5,0,0,1,0,34,2016,2,0,0,0,1,0,0,0,1,0,0,0,9,10500.0,0,1,3000,0,1,1,0
214,3900,0,1,750,0,0,9,1,1,0,17500.0,1,29,0,44,2,0,0,0.0,6,0,1,1,0,93,2018,2,0,0,0,1,1,0,0,0,0,0,0,15,17500.0,0,1,3000,0,0,0,1
215,3904,0,0,750,1,0,1,0,1,1,34000.0,1,31,0,52,3,0,0,18000.0,3,0,1,1,0,62,2016,3,0,0,1,3,1,0,0,0,0,0,0,8,16000.0,0,1,3000,1,0,1,0
216,2256,0,0,750,0,0,5,0,3,1,5500.0,0,6,0,27,3,0,0,0.0,0,0,0,1,0,20,2010,1,0,0,0,2,0,0,0,1,0,0,0,8,5500.0,0,1,2850,0,1,0,1
217,2258,0,1,750,1,0,11,1,1,0,4000.0,0,16,0,57,3,0,1,0.0,5,0,0,0,0,111,2018,2,0,0,0,3,0,0,0,1,0,0,0,0,4000.0,0,1,2800,0,0,0,1
218,2258,0,0,750,1,0,11,0,2,1,4000.0,0,16,0,22,3,0,1,0.0,5,0,0,0,0,43,2012,2,0,0,0,1,0,0,0,1,0,0,0,0,4000.0,0,1,3000,0,1,0,1
219,3908,0,1,750,2,0,6,0,1,1,14000.0,1,13,1,38,1,0,0,8500.0,3,0,1,1,0,151,2018,3,0,0,1,0,1,0,0,0,0,0,0,7,5500.0,0,1,2650,0,0,0,0
220,2265,0,1,750,2,0,11,1,1,0,5000.0,1,1,0,53,1,0,0,0.0,4,0,2,1,0,234,2015,3,0,0,0,2,1,0,0,0,0,0,0,4,5000.0,0,1,3000,0,0,0,1
221,614,0,1,750,1,0,11,0,4,1,30000.0,1,25,0,26,3,0,0,12500.0,0,0,1,1,0,1,2017,3,0,0,1,1,1,0,0,0,0,0,0,4,17500.0,0,1,2800,0,0,0,1
222,614,0,0,750,1,0,11,0,2,1,30000.0,1,25,0,37,3,0,0,12500.0,0,0,1,1,0,53,2017,3,0,0,1,1,1,0,0,0,0,0,0,4,17500.0,0,1,3000,1,0,0,1
223,630,0,1,750,1,0,3,1,4,0,64000.0,1,15,0,64,3,0,1,25000.0,4,0,2,0,0,9,2016,2,0,0,1,1,1,0,0,0,0,0,0,16,39000.0,0,1,3000,0,0,0,1
224,631,0,1,750,0,0,12,0,1,1,15500.0,0,22,0,64,4,0,0,0.0,6,0,0,1,0,173,2020,1,0,0,0,0,0,0,0,1,0,0,0,15,15500.0,0,1,3000,0,0,1,0
225,632,0,0,750,2,0,10,0,3,1,16000.0,0,25,1,18,1,0,0,0.0,4,0,0,1,0,1,2020,2,0,0,0,1,0,0,0,1,0,0,0,13,16000.0,0,1,3000,1,0,0,0
226,639,0,0,750,0,1,11,0,1,1,49500.0,1,6,0,52,1,0,0,14500.0,2,0,2,1,0,215,2010,3,0,0,1,1,1,0,0,0,0,0,0,6,35000.0,0,1,3000,0,0,0,1
227,645,0,1,750,0,0,11,1,1,0,4000.0,1,15,0,48,3,0,0,0.0,4,1,0,0,0,62,2014,1,0,0,0,0,0,1,1,0,0,0,0,12,4000.0,0,0,3000,0,0,0,0
228,651,1,1,750,0,0,9,1,1,0,15500.0,1,23,0,67,4,0,0,0.0,0,1,1,0,0,26,2014,1,0,0,0,0,0,1,0,0,0,0,0,17,15500.0,0,0,2500,0,0,0,0
229,652,0,1,750,2,0,12,0,1,1,5500.0,0,2,0,43,1,0,0,0.0,0,0,0,1,0,128,2019,2,0,0,0,1,0,0,0,1,0,0,0,16,5500.0,0,1,3000,0,0,0,1
230,2274,0,0,750,1,0,3,0,2,1,20500.0,1,11,0,26,4,0,0,0.0,0,0,2,1,0,17,2008,4,0,0,0,2,1,0,0,0,0,0,0,16,20500.0,0,1,3000,0,1,1,0
231,656,0,0,750,0,1,7,0,1,1,14500.0,0,31,0,33,1,0,0,0.0,2,0,0,1,0,83,2014,2,0,0,0,1,0,0,0,1,0,0,0,17,14500.0,0,1,3000,0,0,1,0
232,2285,0,1,750,2,0,11,1,1,0,17000.0,1,1,0,35,1,0,0,0.0,4,0,1,1,0,85,2017,2,0,0,0,2,0,0,0,0,0,0,0,13,17000.0,0,1,3000,0,0,0,1
233,666,0,1,750,3,0,1,0,1,1,54000.0,1,15,0,56,3,0,0,18500.0,1,0,2,1,0,101,2016,4,0,0,4,3,1,0,0,0,0,0,0,14,35500.0,0,1,3000,0,0,1,0
234,3944,0,1,750,3,0,12,1,1,0,32000.0,1,18,1,62,1,0,0,12000.0,2,0,2,1,0,152,2017,4,0,0,4,0,1,0,0,0,0,0,0,14,20000.0,0,1,2700,0,0,0,0
235,2294,0,1,750,0,0,2,0,1,1,56000.0,1,15,0,37,1,0,1,25000.0,4,0,2,0,0,98,2019,3,0,0,1,0,1,0,0,0,0,0,0,10,31000.0,0,1,3000,0,0,1,0
236,670,0,1,750,0,0,10,0,2,1,13500.0,0,18,1,49,1,0,1,0.0,4,0,0,0,2,19,2019,1,0,0,0,1,0,0,0,1,0,0,0,3,13500.0,0,1,3000,0,0,0,0
237,2296,0,1,750,0,0,5,0,1,1,2000.0,0,8,0,48,3,0,0,0.0,2,0,0,1,0,108,2019,1,0,0,0,2,0,0,0,1,0,0,0,9,2000.0,1,1,3000,0,0,1,0
238,2299,0,1,750,1,0,5,0,4,1,28500.0,1,5,0,24,1,0,0,9000.0,6,0,1,1,0,6,2016,2,0,0,1,0,1,0,0,0,0,0,0,3,19500.0,0,1,3000,0,0,1,0
239,2300,0,1,750,1,0,1,1,1,0,47000.0,1,11,1,42,1,0,0,8500.0,4,0,2,1,0,91,2009,2,0,0,1,0,0,0,0,0,0,0,0,12,38500.0,1,1,3000,0,0,0,0
240,2300,0,1,750,1,0,1,0,1,1,47000.0,1,11,1,39,1,0,0,8500.0,4,0,2,1,0,64,2019,2,0,0,1,2,0,0,0,0,0,0,0,12,38500.0,1,1,3000,0,0,0,0
241,3950,0,1,750,0,0,9,1,1,0,8500.0,0,5,1,46,3,0,0,0.0,3,0,0,1,0,134,2019,2,0,0,0,0,0,0,0,1,0,0,0,21,8500.0,0,1,3000,0,0,0,0
242,3950,0,1,750,0,0,9,0,3,1,8500.0,0,5,1,38,3,0,0,0.0,3,0,0,1,0,4,2019,2,0,0,0,0,0,0,0,1,0,0,0,21,8500.0,0,1,3000,0,0,0,0
243,676,0,1,750,1,0,8,0,1,1,10500.0,0,31,1,35,2,0,0,0.0,5,0,0,1,0,54,2015,2,0,0,0,1,0,0,0,1,0,0,0,17,10500.0,0,1,3000,0,0,0,0
244,680,0,0,750,1,0,4,0,3,1,22500.0,1,25,0,26,2,0,0,0.0,3,0,1,1,0,2,2019,2,0,0,0,1,1,0,0,0,0,0,0,16,22500.0,0,1,3000,0,1,0,1
245,3955,0,1,750,1,0,11,1,1,0,36500.0,1,16,0,46,3,0,0,0.0,5,0,2,1,0,160,2017,3,0,0,0,2,1,0,0,0,0,0,0,13,36500.0,0,1,3000,0,0,1,0
246,686,1,1,750,0,0,10,0,1,1,11500.0,1,12,0,35,3,0,0,0.0,5,1,1,0,0,135,2017,1,0,0,0,1,0,1,0,0,0,0,0,8,11500.0,0,0,3000,0,0,0,0
247,2313,0,0,750,2,1,9,0,1,0,45500.0,1,9,0,43,3,0,0,11000.0,0,0,2,1,0,63,2016,3,0,0,1,1,1,0,0,0,0,0,0,2,34500.0,0,1,3000,0,0,0,1
248,2314,0,0,750,1,0,10,0,1,0,41000.0,1,22,0,43,3,0,0,12000.0,1,0,2,1,0,74,2014,3,0,0,1,2,1,0,0,0,0,0,1,13,29000.0,0,1,2950,0,0,1,0
249,3972,0,0,750,2,0,9,0,1,1,24500.0,1,15,0,39,1,0,0,0.0,6,0,1,1,0,36,2017,3,1,0,0,1,1,0,0,0,0,0,0,0,24500.0,0,1,2600,0,0,0,1
250,696,0,1,750,2,0,8,1,1,0,15000.0,1,6,0,33,1,0,0,0.0,1,0,0,1,0,84,2011,3,0,0,0,0,1,0,0,0,0,0,0,3,15000.0,0,1,3000,0,0,0,1
