longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,2.3281,0.1776
-122.17,37.75,48.0,1751.0,390.0,935.0,349.0,1.4375,0.18
-122.16,37.76,45.0,2299.0,514.0,1437.0,484.0,2.5122,0.191
-122.16,37.75,38.0,2457.0,624.0,1516.0,482.0,1.5625,0.1834
-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3.1587,0.2008
-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,1.8426,0.1896
-122.16,37.76,46.0,1827.0,307.0,881.0,302.0,4.6696,0.3286
-122.16,37.76,36.0,2781.0,574.0,1438.0,519.0,2.4598,0.311
-122.15,37.76,39.0,1823.0,286.0,763.0,270.0,6.0749,0.3938
-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304,0.5582
-122.14,37.76,34.0,1513.0,231.0,545.0,211.0,5.5701,0.5056
-122.13,37.76,26.0,3266.0,491.0,1222.0,533.0,5.37,0.5508
-122.12,37.75,33.0,1809.0,261.0,808.0,219.0,6.86,0.5
-122.12,37.75,28.0,794.0,111.0,329.0,109.0,7.6923,0.6596
-122.14,37.75,36.0,690.0,105.0,299.0,109.0,4.0313,0.391
-122.14,37.75,33.0,1334.0,200.0,579.0,202.0,6.8323,0.5118
-122.13,37.75,30.0,414.0,54.0,137.0,50.0,4.975,0.6222
-122.13,37.75,36.0,768.0,93.0,229.0,93.0,5.3602,0.66
-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,0.4978
-122.16,37.75,46.0,954.0,161.0,429.0,154.0,2.925,0.2858
-122.15,37.75,40.0,1445.0,256.0,849.0,255.0,3.8913,0.2526
-122.15,37.75,44.0,1938.0,399.0,946.0,331.0,3.225,0.2716
-122.15,37.74,41.0,856.0,178.0,571.0,191.0,3.1458,0.2612
-122.16,37.75,24.0,1790.0,454.0,1137.0,386.0,2.537,0.2158
-122.16,37.75,44.0,617.0,131.0,378.0,135.0,2.5568,0.2222
-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,0.244
-122.15,37.74,49.0,1325.0,277.0,764.0,282.0,3.3125,0.236
-122.16,37.75,40.0,1227.0,294.0,928.0,261.0,1.8235,0.1904
-122.16,37.75,35.0,667.0,140.0,406.0,133.0,3.8047,0.1886
-122.17,37.74,34.0,1223.0,281.0,824.0,280.0,2.2917,0.185
-122.17,37.75,37.0,1379.0,287.0,835.0,259.0,2.4962,0.1836
-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,4.0417,0.2188
-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,0.259
-122.16,37.74,52.0,771.0,147.0,355.0,144.0,4.1458,0.2868
-122.16,37.74,47.0,824.0,223.0,533.0,166.0,2.625,0.1964
-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,2.0227,0.2062
-122.29,37.9,49.0,1283.0,238.0,576.0,236.0,3.3333,0.5536
-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,5.338,0.5418
-122.29,37.89,52.0,2248.0,422.0,870.0,377.0,3.4732,0.4924
-122.3,37.9,38.0,2263.0,522.0,1027.0,509.0,3.5125,0.4484
-122.29,37.89,52.0,1571.0,349.0,693.0,326.0,3.1375,0.4582
-122.3,37.89,46.0,1520.0,402.0,815.0,375.0,2.8036,0.4232
-122.3,37.9,15.0,5083.0,1212.0,2420.0,1146.0,4.5824,0.5122
-122.3,37.89,36.0,1077.0,293.0,518.0,276.0,3.0208,0.4126
-122.3,37.89,52.0,1248.0,283.0,620.0,275.0,4.0875,0.4426
-122.33,37.89,42.0,1342.0,291.0,551.0,266.0,4.5268,0.4148
-122.34,37.88,37.0,3061.0,930.0,2556.0,924.0,1.7375,0.7
-122.29,37.89,52.0,3171.0,698.0,1498.0,696.0,3.1795,0.4364
-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,3.8672,0.4334
-122.29,37.89,52.0,979.0,175.0,374.0,153.0,5.1675,0.5412
-122.29,37.89,52.0,2269.0,380.0,1004.0,371.0,5.1696,0.5228
-122.28,37.88,52.0,1844.0,332.0,769.0,334.0,4.2614,0.5226
-122.29,37.89,52.0,2178.0,421.0,940.0,423.0,5.0551,0.4644
-122.27,37.9,42.0,1650.0,274.0,645.0,256.0,5.6228,0.7508
-122.26,37.9,52.0,1927.0,279.0,705.0,288.0,7.8864,0.7146
-122.27,37.9,52.0,2079.0,273.0,684.0,275.0,7.9556,0.7488
-122.27,37.9,52.0,1803.0,240.0,572.0,236.0,6.174,0.7176
-122.27,37.9,52.0,2041.0,270.0,671.0,253.0,6.9414,0.835
-122.27,37.89,52.0,3046.0,373.0,975.0,365.0,8.8342,0.861
-122.28,37.9,52.0,2318.0,328.0,779.0,312.0,7.1754,0.7258
-122.28,37.9,52.0,2003.0,250.0,658.0,244.0,10.0825,0.794
-122.28,37.9,52.0,2261.0,328.0,819.0,335.0,4.9083,0.6936
-122.28,37.89,52.0,1225.0,169.0,412.0,168.0,5.7912,0.6542
-122.28,37.89,52.0,2315.0,408.0,835.0,369.0,4.5893,0.5802
-122.28,37.89,52.0,2070.0,329.0,722.0,306.0,5.4171,0.584
-122.28,37.89,52.0,2616.0,473.0,1085.0,487.0,4.125,0.5418
-122.27,37.89,52.0,2640.0,366.0,973.0,355.0,7.266,0.7422
-122.27,37.89,52.0,1978.0,293.0,723.0,272.0,5.3989,0.6712
-122.26,37.9,37.0,2220.0,335.0,903.0,362.0,7.8336,0.7426
-122.25,37.89,41.0,1125.0,195.0,356.0,181.0,6.1593,0.688
-122.26,37.89,52.0,3078.0,494.0,1005.0,462.0,6.381,0.6844
-122.26,37.89,52.0,3706.0,531.0,1205.0,504.0,6.6828,0.7418
-122.25,37.89,37.0,3000.0,457.0,987.0,450.0,7.5385,0.7
-122.25,37.89,42.0,2863.0,460.0,1031.0,448.0,6.7138,0.7372
-122.26,37.88,52.0,2551.0,417.0,894.0,404.0,6.2425,0.7836
-122.26,37.88,52.0,2255.0,410.0,823.0,377.0,5.7979,0.8306
-122.27,37.88,52.0,3360.0,648.0,1232.0,621.0,4.2813,0.5698
-122.27,37.88,52.0,1693.0,391.0,669.0,367.0,3.5417,0.575
-122.27,37.88,44.0,2252.0,592.0,989.0,550.0,3.0132,0.5458
-122.28,37.88,52.0,2495.0,491.0,1058.0,464.0,4.1429,0.5192
-122.28,37.88,52.0,1193.0,200.0,506.0,207.0,4.1912,0.509
-122.28,37.88,52.0,1172.0,215.0,489.0,218.0,3.9167,0.4712
-122.29,37.88,52.0,2159.0,424.0,824.0,388.0,3.8897,0.4368
-122.29,37.88,48.0,2365.0,490.0,1034.0,475.0,3.1065,0.4584
-122.29,37.88,46.0,1895.0,442.0,920.0,425.0,2.9926,0.3842
-122.29,37.88,52.0,1650.0,395.0,841.0,380.0,3.556,0.3586
-122.3,37.88,45.0,453.0,146.0,749.0,137.0,1.475,0.375
-122.3,37.88,52.0,409.0,97.0,208.0,98.0,1.6971,0.2776
-122.3,37.87,10.0,503.0,118.0,228.0,100.0,2.1705,0.3
-122.3,37.86,50.0,499.0,127.0,287.0,128.0,2.75,0.2812
-122.29,37.85,52.0,477.0,119.0,218.0,106.0,2.5682,0.24
-122.3,37.88,46.0,1647.0,376.0,854.0,355.0,2.9,0.2896
-122.3,37.87,52.0,3123.0,749.0,1695.0,684.0,2.2208,0.2896
-122.28,37.88,52.0,957.0,188.0,403.0,172.0,3.2344,0.491
-122.28,37.87,52.0,589.0,132.0,288.0,131.0,3.5156,0.4
-122.28,37.87,49.0,2026.0,548.0,963.0,521.0,1.9805,0.3474
-122.29,37.87,50.0,1829.0,536.0,1129.0,516.0,2.6684,0.3712
-122.29,37.87,52.0,895.0,198.0,386.0,204.0,3.875,0.3652
-122.28,37.88,52.0,1909.0,416.0,811.0,406.0,3.006,0.4558
-122.28,37.87,46.0,3022.0,696.0,1293.0,675.0,2.543,0.4414
-122.28,37.87,46.0,1777.0,446.0,805.0,431.0,2.8676,0.424
-122.27,37.88,52.0,2803.0,930.0,1372.0,876.0,2.1907,0.5428
-122.27,37.87,30.0,1465.0,439.0,862.0,425.0,1.7778,0.5376
-122.27,37.88,37.0,2619.0,682.0,1152.0,616.0,2.52,0.5556
-122.26,37.88,52.0,1149.0,255.0,483.0,249.0,4.2788,0.665
-122.26,37.88,52.0,2363.0,604.0,1558.0,573.0,2.944,0.6778
-122.26,37.88,52.0,2604.0,837.0,1798.0,769.0,1.725,0.575
-122.25,37.87,41.0,685.0,141.0,266.0,123.0,5.2289,0.7692
-122.25,37.87,42.0,1756.0,465.0,2184.0,422.0,2.5562,0.7428
-122.25,37.87,52.0,1204.0,460.0,2016.0,477.0,0.949,0.7
-122.25,37.87,52.0,609.0,236.0,1349.0,250.0,1.1696,1.000002
-122.26,37.87,52.0,1087.0,371.0,3337.0,350.0,1.4012,0.35
-122.26,37.87,52.0,2773.0,998.0,1721.0,949.0,1.1859,0.4834
-122.27,37.87,35.0,3218.0,1108.0,1675.0,1000.0,1.7464,0.4334
-122.27,37.87,49.0,1350.0,368.0,707.0,350.0,2.8846,0.4226
-122.27,37.87,52.0,3084.0,698.0,1424.0,694.0,2.7372,0.4204
-122.28,37.86,52.0,938.0,195.0,393.0,189.0,3.8594,0.3928
-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,0.3834
-122.28,37.87,52.0,1233.0,300.0,571.0,292.0,2.2788,0.3646
-122.29,37.87,44.0,2539.0,755.0,1382.0,713.0,2.537,0.35
-122.29,37.87,46.0,1267.0,324.0,792.0,321.0,2.525,0.3318
-122.29,37.86,52.0,1665.0,404.0,815.0,372.0,1.9946,0.3138
-122.28,37.86,52.0,1659.0,367.0,788.0,346.0,2.8214,0.3286
-122.29,37.87,52.0,2225.0,460.0,1145.0,430.0,2.6165,0.3
-122.29,37.86,50.0,2485.0,607.0,1354.0,563.0,1.9483,0.301
-122.28,37.86,52.0,2031.0,450.0,958.0,445.0,1.9327,0.3398
-122.28,37.86,49.0,2932.0,668.0,1361.0,608.0,1.9798,0.2948
-122.28,37.85,52.0,2246.0,472.0,1005.0,449.0,2.4167,0.3054
-122.27,37.86,49.0,2052.0,435.0,924.0,414.0,2.5417,0.3654
-122.28,37.86,52.0,1999.0,417.0,780.0,358.0,3.3906,0.3586
-122.28,37.86,52.0,3007.0,691.0,1582.0,636.0,2.5652,0.3154
-122.28,37.86,41.0,2214.0,550.0,1213.0,568.0,2.2845,0.3062
-122.27,37.86,52.0,1088.0,305.0,486.0,267.0,2.6071,0.5
-122.27,37.86,52.0,834.0,186.0,494.0,175.0,3.15,0.4126
-122.27,37.86,52.0,1769.0,372.0,849.0,365.0,2.6914,0.4376
-122.27,37.86,52.0,2307.0,583.0,1127.0,548.0,1.8447,0.3964
-122.26,37.86,35.0,5161.0,1744.0,3276.0,1742.0,1.6307,0.5072
-122.26,37.86,52.0,3497.0,832.0,1493.0,794.0,2.9044,0.5148
-122.26,37.86,52.0,3774.0,744.0,1461.0,679.0,2.9405,0.579
-122.26,37.86,52.0,2888.0,604.0,1253.0,538.0,3.3893,0.4834
-122.25,37.86,48.0,2153.0,517.0,1656.0,459.0,3.0417,0.9792
-122.25,37.86,52.0,1389.0,191.0,514.0,202.0,7.0897,0.8924
-122.25,37.86,52.0,1709.0,318.0,719.0,295.0,5.0463,0.9126
-122.25,37.86,52.0,1587.0,444.0,878.0,449.0,1.7652,0.6736
-122.24,37.86,52.0,1668.0,225.0,517.0,214.0,7.8521,1.000002
-122.24,37.85,52.0,3726.0,474.0,1366.0,496.0,9.3959,1.000002
-122.25,37.86,52.0,4048.0,663.0,1316.0,590.0,5.3794,0.7538
-122.26,37.85,52.0,3618.0,768.0,1508.0,755.0,3.2619,0.6192
-122.27,37.85,52.0,4076.0,920.0,1800.0,815.0,2.7054,0.3646
-122.27,37.85,47.0,2077.0,400.0,719.0,326.0,2.2431,0.3454
-122.27,37.85,50.0,1279.0,300.0,675.0,255.0,1.9028,0.3016
-122.27,37.85,52.0,1974.0,426.0,875.0,363.0,1.5817,0.3072
-122.27,37.85,52.0,335.0,83.0,152.0,77.0,2.2841,0.2126
-122.27,37.85,47.0,1375.0,307.0,843.0,319.0,1.3785,0.2846
-122.28,37.85,52.0,610.0,145.0,281.0,132.0,2.9018,0.2388
-122.28,37.85,44.0,1025.0,198.0,506.0,204.0,1.73,0.2958
-122.28,37.85,48.0,2063.0,484.0,1054.0,466.0,2.2625,0.2658
-122.29,37.84,35.0,1872.0,419.0,1017.0,414.0,2.2106,0.265
-122.28,37.83,52.0,3108.0,813.0,1623.0,765.0,2.6997,0.2538
-122.3,37.84,14.0,7355.0,2408.0,3100.0,2051.0,4.0018,0.2876
-122.23,37.83,52.0,2990.0,379.0,947.0,361.0,7.8772,1.000002
-122.22,37.82,39.0,2492.0,310.0,808.0,315.0,11.8603,1.000002
-122.22,37.82,42.0,2991.0,335.0,1018.0,335.0,13.499,1.000002
-122.23,37.82,52.0,3242.0,366.0,1001.0,352.0,12.2138,1.000002
-122.23,37.82,52.0,3051.0,381.0,1005.0,369.0,8.1872,0.9322
-122.23,37.82,52.0,3494.0,396.0,1192.0,383.0,12.3804,1.000002
-122.24,37.83,52.0,1757.0,246.0,585.0,227.0,5.8948,0.9156
-122.24,37.83,52.0,2449.0,312.0,916.0,316.0,8.1194,0.9432
-122.23,37.82,52.0,1611.0,203.0,556.0,179.0,8.7477,1.000002
-122.24,37.82,52.0,3665.0,517.0,1470.0,520.0,6.155,0.7972
-122.25,37.82,52.0,2474.0,403.0,1104.0,398.0,5.883,0.6814
-122.23,37.76,52.0,3037.0,516.0,1242.0,518.0,5.2128,0.5798
-122.23,37.76,52.0,2269.0,323.0,805.0,321.0,4.7188,0.6706
-122.23,37.76,52.0,1316.0,177.0,378.0,162.0,5.2915,0.666
-122.24,37.77,52.0,1153.0,235.0,481.0,223.0,2.6411,0.482
-122.23,37.77,52.0,772.0,179.0,409.0,160.0,3.3214,0.3792
-122.24,37.77,52.0,1711.0,386.0,885.0,373.0,3.6417,0.4126
-122.25,37.77,52.0,2650.0,566.0,1468.0,567.0,3.0161,0.4314
-122.25,37.77,52.0,1038.0,220.0,482.0,215.0,3.1771,0.4204
-122.25,37.77,52.0,1527.0,320.0,825.0,264.0,3.4531,0.4176
-122.25,37.77,52.0,859.0,157.0,429.0,158.0,4.3098,0.3958
-122.26,37.78,52.0,970.0,217.0,528.0,208.0,3.3438,0.4026
-122.26,37.78,52.0,1045.0,239.0,496.0,216.0,2.9213,0.3816
-122.27,37.78,52.0,1408.0,280.0,718.0,265.0,2.6806,0.4158
-122.27,37.78,52.0,1222.0,264.0,630.0,265.0,3.7708,0.4306
-122.27,37.78,45.0,1169.0,263.0,723.0,286.0,3.9444,0.4258
-122.27,37.78,13.0,2020.0,535.0,959.0,486.0,5.2601,0.5854
-122.28,37.79,30.0,4145.0,869.0,3668.0,855.0,2.5444,0.55
-122.3,37.77,42.0,2038.0,368.0,2037.0,355.0,2.6447,0.4
-122.28,37.78,29.0,5154.0,1394.0,3741.0,1273.0,2.5762,0.3468
-122.29,37.78,42.0,1241.0,309.0,821.0,300.0,1.9427,0.2044
-122.28,37.77,52.0,1468.0,363.0,870.0,347.0,2.9688,0.4416
-122.28,37.77,27.0,3997.0,1073.0,1901.0,966.0,3.75,0.4856
-122.29,37.76,18.0,2873.0,763.0,1243.0,663.0,5.1702,0.5308
-122.28,37.78,50.0,1487.0,306.0,730.0,327.0,2.5139,0.438
-122.26,37.77,52.0,1670.0,350.0,793.0,299.0,2.9732,0.5642
-122.27,37.77,52.0,2252.0,388.0,1033.0,434.0,5.5337,0.744
-122.27,37.77,52.0,1731.0,377.0,872.0,363.0,4.1667,0.4516
-122.27,37.77,52.0,1710.0,481.0,849.0,457.0,2.7115,0.4416
-122.27,37.77,52.0,2388.0,559.0,1121.0,518.0,3.3269,0.469
-122.25,37.77,52.0,2156.0,458.0,872.0,445.0,3.2685,0.5084
-122.26,37.77,52.0,1565.0,315.0,637.0,297.0,4.7778,0.7036
-122.26,37.77,52.0,1704.0,371.0,663.0,340.0,4.226,0.55
-122.26,37.77,52.0,1210.0,168.0,411.0,172.0,3.3571,0.8108
-122.26,37.77,52.0,2097.0,444.0,915.0,413.0,2.9899,0.4562
-122.26,37.77,52.0,1848.0,479.0,921.0,477.0,2.875,0.468
-122.24,37.77,43.0,955.0,284.0,585.0,266.0,2.3882,0.325
-122.25,37.77,43.0,4329.0,1110.0,2086.0,1053.0,2.975,0.4868
-122.23,37.76,52.0,3011.0,542.0,1303.0,535.0,5.1039,0.5476
-122.23,37.76,52.0,1049.0,185.0,374.0,176.0,4.1458,0.497
-122.24,37.76,52.0,2504.0,516.0,979.0,472.0,3.4762,0.488
-122.24,37.76,52.0,1846.0,471.0,827.0,446.0,2.6833,0.4818
-122.23,37.76,52.0,1705.0,246.0,658.0,253.0,5.75,0.6126
-122.23,37.75,50.0,1542.0,289.0,654.0,268.0,3.9632,0.48
-122.24,37.75,45.0,891.0,155.0,384.0,146.0,4.9489,0.4942
-122.24,37.75,27.0,4051.0,753.0,1499.0,797.0,4.8711,0.5732
-122.24,37.76,52.0,2646.0,581.0,1128.0,522.0,3.0718,0.5334
-122.24,37.76,49.0,2428.0,525.0,1110.0,492.0,3.6719,0.4596
-122.24,37.76,52.0,2567.0,436.0,1119.0,415.0,4.6094,0.4586
-122.24,37.73,21.0,7031.0,1249.0,2930.0,1235.0,4.5213,0.4568
-122.25,37.74,25.0,1914.0,365.0,897.0,390.0,4.4562,0.4124
-122.24,37.72,5.0,18634.0,2885.0,7427.0,2718.0,7.611,0.7014
-122.27,37.73,31.0,5785.0,1379.0,2973.0,1312.0,3.2689,0.462
-122.25,37.76,52.0,2876.0,648.0,1340.0,632.0,3.567,0.5058
-122.27,37.74,28.0,6909.0,1554.0,2974.0,1484.0,3.6875,0.7078
-122.27,37.77,23.0,5679.0,1270.0,2690.0,1151.0,4.7695,0.5834
-122.28,37.75,20.0,1156.0,365.0,583.0,326.0,3.1972,0.2
-122.06,37.77,12.0,14316.0,2045.0,5781.0,2007.0,7.2634,0.6832
-122.06,37.73,5.0,3596.0,467.0,1738.0,512.0,7.0568,0.825
-122.06,37.71,36.0,3541.0,570.0,1478.0,529.0,4.635,0.4972
-122.07,37.71,40.0,1808.0,302.0,746.0,270.0,5.3015,0.5098
-122.07,37.71,36.0,2879.0,480.0,1235.0,455.0,4.9801,0.483
-122.07,37.72,26.0,3204.0,477.0,1411.0,484.0,5.4834,0.5904
-122.08,37.72,31.0,3866.0,531.0,1368.0,521.0,6.187,0.6808
-122.08,37.72,32.0,2476.0,368.0,1048.0,367.0,5.6194,0.5494
-122.08,37.71,35.0,2211.0,350.0,1004.0,365.0,5.4639,0.4772
-122.09,37.71,35.0,2663.0,387.0,1086.0,367.0,5.1498,0.5328
-122.1,37.72,30.0,2599.0,366.0,922.0,350.0,5.8382,0.6604
-122.11,37.71,36.0,4569.0,824.0,1950.0,819.0,4.65,0.4136
-122.1,37.7,25.0,2973.0,622.0,1413.0,595.0,4.3819,0.4184
-122.1,37.69,30.0,3115.0,625.0,1444.0,568.0,3.7222,0.3916
-122.09,37.71,31.0,1843.0,282.0,749.0,269.0,5.2855,0.507
-122.09,37.7,31.0,2053.0,336.0,867.0,329.0,4.3375,0.4836
-122.1,37.71,27.0,6740.0,1073.0,2723.0,1035.0,5.2131,0.505
-122.09,37.7,30.0,1751.0,269.0,731.0,263.0,6.005,0.5278
-122.08,37.71,38.0,1663.0,295.0,781.0,301.0,5.0519,0.454
-122.08,37.71,38.0,3716.0,657.0,1784.0,652.0,4.8237,0.4418
-122.08,37.7,32.0,2718.0,447.0,1156.0,410.0,5.2497,0.5186
-122.07,37.7,39.0,1420.0,272.0,645.0,277.0,4.125,0.465
-122.06,37.7,37.0,1893.0,310.0,821.0,315.0,4.6005,0.4632
-122.06,37.7,33.0,3906.0,790.0,1912.0,770.0,3.5187,0.4188
-122.07,37.7,32.0,3400.0,736.0,1487.0,694.0,3.0,0.4464
-122.08,37.7,25.0,3402.0,758.0,1645.0,710.0,3.4934,0.4198
-122.09,37.7,33.0,4413.0,1107.0,2239.0,1051.0,2.9861,0.4164
-122.07,37.69,29.0,2304.0,618.0,1021.0,552.0,2.5362,0.4076
-122.08,37.69,36.0,2350.0,499.0,1105.0,467.0,3.3021,0.3914
-122.07,37.69,31.0,5914.0,1309.0,2999.0,1295.0,3.0964,0.381
-122.08,37.69,43.0,1575.0,324.0,740.0,284.0,2.8512,0.362
-122.08,37.69,42.0,1414.0,274.0,629.0,244.0,3.3478,0.3698
-122.08,37.68,37.0,848.0,202.0,314.0,205.0,2.3958,0.3816
-122.08,37.68,15.0,3051.0,685.0,1479.0,668.0,3.5295,0.4844
-122.09,37.69,20.0,4296.0,817.0,1732.0,800.0,4.8036,0.3766
-122.15,37.74,52.0,2898.0,557.0,1338.0,550.0,3.851,0.367
-122.14,37.74,52.0,1071.0,201.0,440.0,192.0,4.0662,0.4084
-122.14,37.73,51.0,2619.0,403.0,922.0,393.0,4.6042,0.5038
-122.15,37.74,49.0,1494.0,316.0,611.0,288.0,2.2,0.375
-122.16,37.73,52.0,2260.0,416.0,994.0,412.0,4.1164,0.3964
-122.15,37.74,52.0,1394.0,223.0,545.0,230.0,3.95,0.438
-122.15,37.73,52.0,1028.0,129.0,317.0,143.0,4.9135,0.55
-122.15,37.73,45.0,3758.0,819.0,1573.0,736.0,2.8355,0.4908
-122.17,37.73,46.0,2163.0,470.0,925.0,435.0,3.25,0.355
-122.16,37.73,49.0,1699.0,408.0,768.0,385.0,2.8301,0.3432
-122.17,37.73,52.0,1555.0,289.0,620.0,292.0,3.7159,0.3666
-122.16,37.73,52.0,1114.0,206.0,425.0,207.0,2.5625,0.35
-122.18,37.72,45.0,1498.0,313.0,1003.0,305.0,3.8047,0.3134
-122.18,37.71,45.0,726.0,147.0,519.0,135.0,3.375,0.315
-122.17,37.71,38.0,890.0,200.0,481.0,198.0,3.244,0.3596
-122.18,37.7,36.0,2639.0,533.0,1209.0,519.0,4.0268,0.411
-122.18,37.7,35.0,2562.0,554.0,1398.0,525.0,3.3906,0.3578
-122.19,37.71,36.0,361.0,69.0,158.0,58.0,5.5461,0.525
-122.17,37.72,42.0,3008.0,659.0,1817.0,664.0,3.371,0.33
-122.17,37.72,46.0,1369.0,284.0,766.0,289.0,3.5313,0.3194
-122.17,37.72,5.0,1692.0,398.0,814.0,328.0,3.663,0.3166
-122.16,37.72,38.0,1007.0,245.0,618.0,239.0,2.875,0.2896
-122.17,37.72,43.0,3783.0,814.0,2139.0,789.0,4.0202,0.3326
-122.16,37.71,37.0,1507.0,242.0,632.0,253.0,4.5553,0.382
-122.16,37.71,36.0,666.0,132.0,366.0,134.0,3.4643,0.35
-122.16,37.72,10.0,2229.0,601.0,877.0,485.0,3.3431,0.275
-122.15,37.73,28.0,2215.0,587.0,830.0,573.0,2.1898,0.2834
-122.15,37.72,31.0,1616.0,372.0,739.0,379.0,2.9097,0.4218
-122.15,37.72,47.0,1190.0,251.0,540.0,266.0,3.375,0.3966
-122.15,37.72,29.0,4169.0,1047.0,2024.0,962.0,2.8125,0.3148
-122.14,37.73,52.0,2024.0,320.0,823.0,334.0,5.0,0.5294
-122.14,37.73,38.0,1723.0,394.0,711.0,353.0,3.0673,0.4368
-122.14,37.73,43.0,2264.0,390.0,931.0,368.0,3.8125,0.4702
-122.13,37.73,33.0,1996.0,268.0,686.0,270.0,6.9096,0.6836
-122.13,37.72,26.0,2862.0,394.0,1030.0,397.0,7.912,0.7346
-122.13,37.72,35.0,2183.0,383.0,976.0,392.0,3.8393,0.487
-122.12,37.71,35.0,1037.0,207.0,552.0,210.0,4.0,0.3358
-122.13,37.72,25.0,1134.0,153.0,340.0,171.0,6.5095,0.7424
-122.14,37.72,39.0,786.0,132.0,288.0,132.0,3.5156,0.4378
-122.14,37.72,45.0,1397.0,253.0,555.0,248.0,2.983,0.4054
-122.13,37.72,45.0,2315.0,451.0,1006.0,444.0,3.524,0.3724
-122.13,37.71,44.0,1613.0,339.0,776.0,346.0,3.1103,0.3778
-122.13,37.71,44.0,1421.0,298.0,609.0,270.0,3.5781,0.36
-122.15,37.71,18.0,5778.0,1526.0,2441.0,1352.0,3.1682,0.4054
-122.14,37.71,27.0,3094.0,866.0,1364.0,789.0,2.6101,0.3634
-122.14,37.71,18.0,3905.0,1007.0,2197.0,1044.0,3.6932,0.3336
-122.13,37.7,43.0,3046.0,557.0,1333.0,544.0,3.4583,0.3674
-122.13,37.7,19.0,3516.0,710.0,1810.0,703.0,3.9032,0.436
-122.15,37.71,36.0,998.0,178.0,531.0,183.0,4.0208,0.383
-122.15,37.7,36.0,1464.0,244.0,672.0,261.0,3.5547,0.3894
-122.14,37.7,17.0,1463.0,292.0,695.0,330.0,4.5859,0.3744
-122.13,37.7,21.0,4124.0,1054.0,2162.0,998.0,2.6321,0.4462
-122.13,37.69,17.0,2380.0,769.0,1216.0,643.0,3.395,0.5426
-122.14,37.7,36.0,1266.0,228.0,606.0,239.0,3.9702,0.3882
-122.16,37.7,36.0,2239.0,391.0,1203.0,379.0,5.0043,0.3808
-122.14,37.69,38.0,1571.0,317.0,874.0,301.0,4.4659,0.3782
-122.15,37.69,38.0,1246.0,221.0,637.0,222.0,3.6625,0.3692
-122.15,37.69,36.0,1501.0,287.0,703.0,276.0,3.8864,0.3946
-122.15,37.7,36.0,1468.0,252.0,733.0,229.0,3.4583,0.3852
-122.16,37.69,36.0,1118.0,219.0,625.0,228.0,3.7813,0.3844
-122.16,37.7,36.0,1097.0,208.0,568.0,225.0,2.9917,0.3892
-122.16,37.7,36.0,1719.0,303.0,836.0,311.0,4.4375,0.387
-122.17,37.7,24.0,1755.0,365.0,952.0,362.0,4.0,0.4052
-122.16,37.68,16.0,1687.0,348.0,568.0,352.0,2.3869,0.1666
-122.17,37.69,24.0,2262.0,391.0,1125.0,366.0,4.7609,0.4252
-122.18,37.68,5.0,2087.0,407.0,840.0,401.0,5.4858,0.3756
-122.16,37.69,36.0,1480.0,278.0,796.0,283.0,4.3971,0.4114
-122.15,37.69,36.0,1545.0,273.0,863.0,267.0,4.0109,0.3858
-122.15,37.68,35.0,2632.0,447.0,1349.0,486.0,4.3864,0.4104
-122.15,37.68,30.0,2261.0,443.0,929.0,383.0,4.2841,0.4268
-122.15,37.69,39.0,1670.0,308.0,957.0,335.0,5.1312,0.3672
-122.14,37.69,37.0,2141.0,535.0,1093.0,555.0,2.9958,0.3568
-122.14,37.68,27.0,3337.0,613.0,1489.0,607.0,3.6364,0.4384
-122.14,37.68,31.0,3184.0,716.0,1561.0,628.0,2.7955,0.3662
-122.1,37.69,44.0,2341.0,500.0,1256.0,485.0,2.9507,0.3142
-122.12,37.69,30.0,1197.0,269.0,695.0,279.0,3.4375,0.3156
-122.13,37.69,34.0,1131.0,278.0,560.0,237.0,2.875,0.3234
-122.12,37.71,38.0,1164.0,284.0,632.0,289.0,3.0345,0.3042
-122.12,37.7,41.0,3495.0,787.0,1849.0,750.0,2.679,0.2898
-122.12,37.7,17.0,2488.0,617.0,1287.0,538.0,2.9922,0.3598
-122.12,37.69,35.0,2681.0,508.0,1580.0,536.0,4.1042,0.3582
-122.12,37.7,19.0,2495.0,635.0,1571.0,579.0,2.5833,0.3198
-122.11,37.7,23.0,1689.0,461.0,828.0,443.0,2.1552,0.3228
-122.11,37.7,29.0,1298.0,306.0,835.0,338.0,2.3274,0.3408
-122.11,37.7,19.0,2693.0,789.0,1765.0,724.0,2.4206,0.275
-122.1,37.69,41.0,746.0,145.0,387.0,161.0,3.9063,0.3568
