userId,user_churned,average_events_weekend,average_events_weekday,num_songs_played_7d,num_ads_7d,num_error_7d,num_songs_played_30d,num_songs_played_90d,num_sessions,avg_time_per_session,avg_events_per_session,avg_gap_between_session,num_events,num_songs,num_artists,num_thumbs_down,num_thumbs_up,num_add_to_playlist,num_ads,num_add_friend,num_downgrade,num_upgrade,num_error,percentage_ad,days_since_active,repeats_ratio
11139,1,86.63636363636364,147.47887323943658,10115,52,9,10115,10115,155,16156.0,79.85161290322581,0.21428571428571427,12377,10115,4140,103,743,307,52,196,1,1,9,0.0042013411973822416,110,0.28937221947602565
11140,0,138.25,112.41379310344827,3159,8,6,3159,3159,24,32833.375,158.875,12.782608695652176,3813,3159,1899,30,215,93,8,64,1,1,6,0.002098085496984002,339,0.1497309275087053
11141,0,123.5,48.30434782608695,1098,18,0,1098,1098,20,13765.3,67.9,18.63157894736842,1358,1098,849,12,84,33,18,16,1,1,0,0.01325478645066274,368,0.0792349726775956
11142,0,93.5,77.61764705882355,2627,3,1,2627,2627,34,18993.70588235294,94.11764705882355,10.090909090909092,3200,2627,1630,26,184,71,3,44,1,1,1,0.0009375,363,0.13818043395508184
11143,0,81.66666666666667,80.4,865,11,0,865,865,9,23626.55555555556,116.55555555555556,39.0,1049,865,695,15,51,15,11,31,1,1,0,0.010486177311725452,360,0.05433526011560697
11144,1,83.26923076923076,112.81052631578949,10507,47,19,10507,10507,149,17394.4966442953,86.45637583892618,0.527027027027027,12882,10507,4293,112,760,342,47,223,1,1,19,0.0036485017854370437,154,0.2831445702864757
11145,0,88.26315789473685,78.625,6535,21,10,6535,6535,94,17277.91489361702,84.75531914893618,3.376344086021505,7967,6535,3127,64,476,208,21,143,1,1,10,0.0026358729760261076,362,0.21897475133894415
11146,0,38.77777777777778,76.0,2462,34,2,2462,2462,40,15112.675,75.225,8.333333333333334,3009,2462,1550,24,180,63,34,57,1,1,2,0.011299435028248588,352,0.13484971567831028
11147,0,91.5,27.63636363636364,373,21,1,373,373,13,7277.153846153847,37.46153846153846,22.66666666666667,487,373,330,5,26,9,21,5,0,1,1,0.0431211498973306,326,0.040214477211796266
11148,1,86.0,79.8169014084507,5514,26,6,5514,5514,83,16471.939759036144,80.71084337349397,3.7439024390243913,6699,5514,2797,59,356,145,26,97,1,1,6,0.0038811762949693984,354,0.20330068915487853
11149,1,78.5,66.76923076923077,825,11,1,825,825,17,12106.35294117647,60.29411764705882,3.625,1025,825,676,10,54,28,11,13,1,1,1,0.010731707317073172,86,0.052121212121212124
11150,1,76.47058823529412,92.52631578947368,5442,13,7,5442,5442,73,18651.712328767124,90.05479452054794,1.8888888888888888,6574,5442,2744,72,374,163,13,95,1,1,7,0.001977487070276848,171,0.2181183388460125
11151,0,57.22222222222222,63.3,2954,95,5,2954,2954,55,13413.945454545454,66.9090909090909,5.796296296296298,3680,2954,1814,29,219,61,95,68,1,1,5,0.025815217391304348,364,0.1530128639133378
11152,0,78.0,66.8,877,2,0,877,877,14,15494.0,75.57142857142857,24.84615384615385,1058,877,697,8,65,27,2,12,1,1,0,0.001890359168241966,350,0.06727480045610035
11153,0,119.54545454545456,106.375,5696,7,5,5696,5696,49,28593.612244897962,140.51020408163262,6.458333333333332,6885,5696,2797,56,427,175,7,102,1,1,5,0.0010167029774872912,365,0.2168188202247191
11154,0,52.5,90.92,2252,2,6,2252,2252,24,23775.79166666667,112.20833333333331,12.782608695652176,2693,2252,1510,24,156,68,2,45,1,0,6,0.0007426661715558856,340,0.11944937833037304
11155,0,41.4,70.27586206896552,1843,19,3,1843,1843,30,15444.266666666665,74.83333333333333,10.275862068965518,2245,1843,1274,19,124,57,19,29,1,1,3,0.008463251670378619,352,0.10906131307650567
11156,1,96.0,96.1818181818182,2208,14,3,2208,2208,24,22953.83333333333,112.16666666666669,8.608695652173912,2692,2208,1449,24,150,78,14,52,1,1,3,0.005200594353640416,211,0.12681159420289856
11157,0,108.71428571428572,103.95,2358,9,7,2358,2358,18,32866.0,157.77777777777774,18.88235294117647,2840,2358,1504,27,150,82,9,37,1,1,7,0.0031690140845070424,340,0.12680237489397794
11158,0,43.25,69.42857142857143,1472,20,4,1472,1472,25,14690.44,72.16,14.083333333333336,1804,1472,1059,20,110,47,20,31,1,1,4,0.011086474501108648,357,0.109375
11159,1,90.11111111111113,100.95652173913044,2582,5,4,2582,2582,31,20513.41935483871,101.06451612903227,1.5666666666666669,3133,2582,1617,22,183,74,5,48,1,0,4,0.0015959144589849984,68,0.1305189775367932
11160,0,40.833333333333336,77.21052631578948,2632,5,2,2632,2632,37,17755.783783783783,85.91891891891892,9.166666666666666,3179,2632,1693,26,170,66,5,45,1,1,2,0.0015728216420257946,360,0.1322188449848024
11161,0,22.0,63.4,244,29,0,244,244,6,9790.0,56.5,56.4,339,244,222,5,13,7,29,11,0,1,0,0.0855457227138643,331,0.024590163934426257
11162,0,76.21052631578948,83.52127659574468,7664,9,11,7664,7664,103,18473.64077669903,90.28155339805824,2.92156862745098,9299,7664,3463,82,571,242,9,133,1,1,11,0.0009678460049467683,347,0.24817327766179545
11163,0,85.0909090909091,55.76,1947,17,1,1947,1947,28,16977.89285714286,83.21428571428571,12.592592592592592,2330,1947,1291,15,108,46,17,41,1,1,1,0.007296137339055794,364,0.12429378531073446
11164,1,72.75,65.025,2590,30,4,2590,2590,43,15065.93023255814,74.02325581395348,5.7142857142857135,3183,2590,1603,28,208,82,30,38,1,1,4,0.00942507068803016,275,0.14517374517374515
11165,0,88.26666666666668,65.0204081632653,3774,2,1,3774,3774,54,17516.796296296296,83.51851851851852,6.283018867924527,4510,3774,2102,40,242,112,2,67,1,0,1,0.0004434589800443459,362,0.17912029676735566
11166,0,119.33333333333331,70.41333333333333,6090,52,8,6090,6090,82,18554.109756097558,90.59756097560977,3.851851851851852,7429,6090,2954,63,420,200,52,111,1,1,8,0.006999596177143626,362,0.22216748768472905
11167,0,40.2,91.1153846153846,2128,8,7,2128,2128,26,20353.0,98.84615384615385,12.0,2570,2128,1453,22,135,54,8,36,1,1,7,0.0031128404669260703,330,0.11842105263157897
11168,1,99.8125,94.62903225806451,6133,33,11,6133,6133,73,20855.616438356166,102.24657534246576,1.930555555555556,7464,6133,2978,56,461,180,33,84,1,1,11,0.0044212218649517685,184,0.2149029838578184
11169,1,124.4,78.19444444444444,3879,25,5,3879,3879,41,23610.024390243907,114.17073170731709,5.25,4681,3879,2203,37,253,112,25,66,1,1,5,0.0053407391582995095,244,0.16705336426914152
11170,1,103.33333333333331,83.05263157894737,1768,36,1,1768,1768,30,14532.6,73.26666666666667,0.6551724137931034,2198,1768,1196,21,138,43,36,32,1,1,1,0.01637852593266606,36,0.1119909502262444
11171,0,45.66666666666666,116.27272727272728,3523,12,3,3523,3523,34,25737.441176470587,124.94117647058823,10.06060606060606,4248,3523,2041,34,240,103,12,68,1,1,3,0.002824858757062147,363,0.17059324439398238
11172,0,72.1111111111111,74.46428571428571,3965,27,3,3965,3965,56,17534.89285714286,86.05357142857143,5.9818181818181815,4819,3965,2224,31,286,137,27,70,1,1,3,0.0056028221622743315,374,0.1742749054224464
11173,1,0.0,57.375,356,7,0,356,356,8,11371.875,57.375,3.571428571428572,459,356,304,2,29,14,7,5,1,1,0,0.015250544662309368,37,0.0280898876404494
11174,1,78.2,84.6842105263158,1648,6,0,1648,1648,20,20298.5,100.0,4.578947368421051,2000,1648,1177,16,139,47,6,19,1,1,0,0.003,101,0.09708737864077666
11175,1,102.0,109.2894736842105,4197,18,4,4197,4197,48,21703.625,105.64583333333331,1.2978723404255321,5071,4197,2328,44,291,114,18,77,1,1,4,0.0035495957404851116,86,0.1772694781987134
11176,0,68.23255813953489,108.52287581699345,16159,47,21,16159,16159,204,19589.79411764706,95.77450980392156,1.3152709359605912,19538,16159,5419,162,1163,450,47,268,1,1,21,0.002405568635479578,374,0.3526208304969367
11177,1,73.5625,106.77894736842106,9391,21,11,9391,9391,107,21727.69158878505,105.803738317757,2.207547169811321,11321,9391,3893,98,642,273,21,192,1,0,11,0.0018549598092041336,284,0.2798424023000745
11178,0,71.41666666666667,92.37037037037035,2802,2,1,2802,2802,33,21110.878787878788,101.54545454545456,9.375,3351,2802,1694,28,183,58,2,75,1,0,1,0.0005968367651447331,337,0.1541755888650964
11179,0,124.5,75.15789473684211,1830,2,1,1830,1830,19,24024.263157894737,114.47368421052632,18.444444444444443,2175,1830,1190,16,135,52,2,25,1,0,1,0.0009195402298850574,369,0.11639344262295083
11180,0,53.22222222222222,91.09803921568628,8477,23,8,8477,8477,113,18748.283185840708,90.70796460176993,2.7410714285714284,10250,8477,3659,75,626,252,23,160,1,1,8,0.0022439024390243896,372,0.25634068656364284
11181,0,75.76,87.23728813559322,10043,67,11,10043,10043,124,19995.3064516129,98.29032258064517,2.4471544715447155,12188,10043,4059,102,704,269,67,172,1,1,11,0.005497210370856581,366,0.2908493478044409
11182,0,90.5,82.19565217391305,3713,12,2,3713,3713,45,20682.11111111111,100.11111111111113,7.522727272727272,4505,3713,2075,24,268,98,12,83,1,1,2,0.002663706992230855,367,0.17236735793159175
11183,0,75.125,87.47794117647058,11907,9,15,11907,11907,150,19763.753333333334,95.34,1.906040268456376,14301,11907,4509,147,780,356,9,194,1,1,15,0.0006293266205160479,353,0.3059544805576552
11184,0,64.0,98.95744680851065,4570,37,6,4570,4570,51,22465.686274509804,110.01960784313722,6.74,5611,4570,2412,47,335,147,37,84,1,1,6,0.006594189983960079,364,0.19365426695842447
11185,0,164.5,88.83333333333331,1601,3,0,1601,1601,20,19383.15,96.4,16.210526315789473,1928,1601,1135,13,97,44,3,37,1,1,0,0.0015560165975103733,355,0.09743910056214866
11186,1,84.0,68.41935483870968,1917,20,6,1917,1917,28,16781.25,84.75,10.407407407407408,2373,1917,1312,22,132,56,20,42,1,1,6,0.008428150021070375,296,0.10432968179447057
11187,0,49.22222222222222,60.387096774193544,1883,4,1,1883,1883,42,11258.571428571431,55.11904761904761,8.195121951219512,2315,1883,1259,18,149,68,4,34,1,0,1,0.0017278617710583153,359,0.11364843335103557
11188,0,51.0,69.1,699,7,0,699,699,12,14523.833333333336,70.33333333333333,31.0,844,699,566,2,48,19,7,4,1,1,0,0.008293838862559242,364,0.0472103004291845
11189,0,66.25,77.4,2995,6,2,2995,2995,44,16950.06818181818,82.4090909090909,7.790697674418603,3626,2995,1801,26,211,104,6,58,1,1,2,0.001654715940430226,364,0.13923205342237066
11190,0,3.0,80.625,519,3,0,519,519,7,19335.428571428565,92.57142857142857,58.83333333333334,648,519,440,2,42,19,3,15,1,1,0,0.0046296296296296285,359,0.050096339113680166
11191,0,79.38461538461539,74.83870967741936,4658,13,3,4658,4658,71,16267.985915492958,79.88732394366197,4.428571428571429,5672,4658,2485,63,308,152,13,90,1,1,3,0.002291960507757405,364,0.18913696865607554
11192,0,93.5,103.8695652173913,2225,31,3,2225,2225,25,21894.76,110.52,13.5,2763,2225,1406,28,149,87,31,40,1,1,3,0.011219688744118713,351,0.1271910112359551
11193,0,55.92307692307693,84.72727272727273,5948,35,8,5948,5948,86,16975.488372093027,84.31395348837209,3.776470588235294,7251,5948,2918,71,412,175,35,93,1,1,8,0.004826920424768997,363,0.22074646940147946
11194,1,0.0,100.55555555555556,717,6,1,717,717,9,19799.33333333333,100.55555555555556,3.125,905,717,600,4,55,25,6,23,1,1,1,0.0066298342541436465,38,0.03905160390516038
11195,0,50.25,58.66666666666666,2501,31,1,2501,2501,49,12778.673469387757,62.08163265306123,6.979166666666668,3042,2501,1572,34,175,58,31,40,1,1,1,0.01019066403681788,362,0.13394642143142746
11196,1,107.45454545454544,106.36363636363636,2865,13,4,2865,2865,35,20103.02857142857,100.62857142857143,1.0588235294117647,3522,2865,1756,38,231,92,13,56,1,1,4,0.003691084611016468,59,0.13472949389179756
11197,0,98.1904761904762,82.07894736842105,6766,89,9,6766,6766,81,20660.913580246917,102.46913580246914,3.95,8300,6766,3129,70,500,200,89,129,1,1,9,0.01072289156626506,362,0.2367720957729825
11198,0,66.0,124.5,443,10,2,443,443,4,27466.0,141.0,87.66666666666669,564,443,381,4,33,16,10,13,1,1,2,0.01773049645390071,275,0.04063205417607218
11199,0,82.85714285714286,112.2716049382716,17967,39,23,17967,17967,207,21525.671497584543,104.67632850241544,1.2766990291262137,21668,17967,5752,176,1194,534,39,364,1,1,23,0.0017998892375853796,369,0.36850893304391386
11200,0,56.05,85.3974358974359,6291,74,6,6291,6291,91,17003.197802197807,85.51648351648352,3.555555555555556,7782,6291,3023,78,449,171,74,117,1,1,6,0.009509123618607042,365,0.2139564457161024
11201,0,84.77777777777777,71.76190476190476,1862,15,0,1862,1862,24,19385.95833333333,94.58333333333331,14.478260869565215,2270,1862,1226,18,139,54,15,22,1,1,0,0.006607929515418502,359,0.11761546723952745
11202,0,92.40476190476191,87.78195488721805,12947,26,15,12947,12947,177,18230.531073446327,87.88700564971752,1.5795454545454546,15556,12947,4740,113,925,404,26,208,1,1,15,0.001671380817690923,377,0.3209237661234263
11203,0,57.77777777777778,98.25490196078432,4580,9,6,4580,4580,47,24020.680851063833,117.6808510638298,7.195652173913044,5531,4580,2431,39,328,123,9,81,1,1,6,0.0016271921894774905,371,0.1921397379912664
11204,1,180.11111111111111,211.2,6532,6,2,6532,6532,82,19743.53658536585,97.03658536585364,0.07407407407407407,7957,6532,3142,69,513,195,6,106,1,1,2,0.0007540530350634661,41,0.23652786282914884
11205,1,172.0,32.5,242,1,0,242,242,4,15379.0,75.5,5.333333333333333,302,242,227,2,14,11,1,4,1,0,0,0.0033112582781456954,40,0.02066115702479343
11206,0,98.0,81.07317073170732,3210,18,4,3210,3210,39,20462.33333333333,100.30769230769229,8.894736842105264,3912,3210,1906,34,236,111,18,47,1,1,4,0.004601226993865031,359,0.15295950155763238
11207,1,105.61904761904762,111.58974358974359,9014,17,10,9014,9014,108,20766.08333333333,101.12962962962965,0.8878504672897196,10922,9014,3798,105,629,277,17,159,1,1,10,0.0015564914850759936,149,0.2673618815176392
11208,0,59.58333333333334,74.27868852459017,4252,26,2,4252,4252,64,16709.1875,81.96875,5.222222222222221,5246,4252,2273,53,301,117,26,90,1,1,2,0.0049561570720548995,361,0.1813264346190028
11209,1,115.85714285714286,98.75438596491229,5322,26,5,5322,5322,65,20334.78461538461,99.07692307692308,1.3125,6440,5322,2702,53,381,147,26,80,1,1,5,0.0040372670807453425,125,0.21101089815858695
11210,1,13.5,56.0,461,1,0,461,461,11,10454.90909090909,53.36363636363637,12.1,587,461,383,6,38,16,1,10,1,1,0,0.0017035775127768314,145,0.04772234273318876
11211,1,173.0,67.77777777777777,1432,10,3,1432,1432,16,22208.875,108.6875,4.933333333333334,1739,1432,1013,11,99,50,10,25,1,1,3,0.005750431282346175,98,0.10265363128491622
11212,0,62.75,77.05,4441,32,3,4441,4441,65,17050.46153846154,82.70769230769231,5.078125,5376,4441,2379,48,322,145,32,50,1,1,3,0.005952380952380952,362,0.18802071605494253
11213,0,82.93333333333334,74.125,2969,10,2,2969,2969,37,19647.216216216217,97.72972972972971,9.638888888888891,3616,2969,1778,25,220,86,10,48,1,1,2,0.002765486725663717,367,0.15459750757830915
11214,0,82.71428571428571,93.23,9153,13,6,9153,9153,122,18737.204918032792,90.65573770491804,2.4049586776859506,11060,9153,3838,102,658,293,13,160,1,1,6,0.0011754068716094033,352,0.277941658472632
11215,0,0.0,105.21428571428572,1212,6,0,1212,1212,13,23030.461538461543,113.30769230769229,28.5,1473,1212,892,7,80,40,6,22,1,1,0,0.004073319755600814,350,0.0726072607260726
11216,0,87.53333333333332,71.4074074074074,5915,22,5,5915,5915,87,16873.793103448275,81.57471264367815,3.63953488372093,7097,5915,2943,52,405,175,22,85,1,1,5,0.003099901366774693,366,0.22333051563820794
11217,0,99.5,91.15789473684212,3186,12,2,3186,3186,40,19808.725,96.55,7.94871794871795,3862,3186,1894,25,228,103,12,57,1,1,2,0.0031071983428275505,373,0.15097300690521032
11218,0,74.4090909090909,88.69230769230771,6130,15,9,6130,6130,77,19692.766233766237,96.12987012987013,4.2631578947368425,7402,6130,3004,62,441,184,15,102,1,1,9,0.002026479329910835,366,0.23164763458401305
11219,1,115.8181818181818,85.04347826086956,4275,10,8,4275,4275,56,18795.178571428565,92.60714285714286,1.7636363636363637,5186,4275,2335,36,310,128,10,81,1,1,8,0.0019282684149633628,129,0.18947368421052635
11220,0,95.28571428571428,81.609375,5414,27,4,5414,5414,69,19576.82608695652,95.02898550724638,4.544117647058823,6557,5414,2736,56,367,173,27,106,1,1,4,0.004117736769864267,364,0.20502401182120436
11221,1,146.71428571428572,70.8888888888889,1894,4,2,1894,1894,24,19776.625,95.95833333333331,3.0869565217391304,2303,1894,1308,20,151,46,4,29,1,1,2,0.0017368649587494573,84,0.11351636747624072
11222,0,60.54545454545455,85.45,3380,15,5,3380,3380,44,19111.86363636364,92.8181818181818,7.488372093023256,4084,3380,1931,35,244,93,15,56,1,1,5,0.003672869735553379,361,0.17100591715976332
11223,0,3.0,90.29411764705885,1261,13,3,1261,1261,13,23800.07692307692,118.30769230769229,24.08333333333333,1538,1261,940,7,100,37,13,22,1,1,3,0.008452535760728219,352,0.08009516256938942
11224,0,59.89473684210525,87.0923076923077,5597,11,7,5597,5597,70,19923.97142857143,97.12857142857143,4.6231884057971016,6799,5597,2744,57,406,178,11,94,1,1,7,0.001617884983085748,357,0.21136323030194748
11225,1,113.72727272727272,96.43243243243244,3990,18,3,3990,3990,40,24843.775,120.475,1.8205128205128205,4819,3990,2220,44,258,135,18,62,1,1,3,0.003735214774849554,94,0.17794486215538852
11226,1,98.57142857142857,90.6086956521739,4531,43,10,4531,4531,59,19038.69491525424,94.03389830508476,1.5517241379310345,5548,4531,2392,51,305,137,43,102,1,1,10,0.007750540735400144,127,0.19333480467887887
11227,0,79.33333333333333,76.42857142857143,1249,32,3,1249,1249,18,17489.11111111111,85.8888888888889,10.294117647058824,1546,1249,917,10,98,37,32,18,1,1,3,0.02069857697283312,195,0.0800640512409928
11228,0,94.65217391304348,102.94674556213019,17885,73,18,17885,17885,226,19641.747787610617,96.24778761061948,1.1333333333333333,21752,17885,5718,169,1305,568,73,362,1,1,18,0.0033560132401618237,366,0.3724350013978194
11229,0,65.0,78.57352941176471,4987,30,6,4987,4987,74,16700.81081081081,82.74324324324324,4.465753424657534,6123,4987,2567,59,361,178,30,86,1,1,6,0.004899559039686428,364,0.20653699619009425
11230,0,74.16666666666667,81.5,2125,1,4,2125,2125,27,19622.962962962964,94.96296296296295,12.653846153846152,2564,2125,1355,23,123,55,1,40,1,1,4,0.000390015600624025,361,0.13411764705882356
11231,0,54.63636363636363,79.25,2351,6,1,2351,2351,35,16478.057142857142,80.57142857142857,9.794117647058824,2820,2351,1548,22,153,60,6,35,1,1,1,0.002127659574468085,350,0.12760527435133984
11232,0,111.44444444444444,104.58823529411764,3718,11,1,3718,3718,36,25511.75,126.63888888888887,9.285714285714286,4559,3718,2085,49,274,123,11,67,1,1,1,0.002412809826716385,355,0.17079074771382466
11233,0,64.71428571428571,74.10714285714286,2088,13,2,2088,2088,29,17763.896551724138,87.17241379310344,12.035714285714285,2528,2088,1386,17,149,71,13,37,1,1,2,0.005142405063291139,374,0.125
11234,1,93.07142857142857,79.95454545454545,6460,50,3,6460,6460,82,19449.96341463414,96.1341463414634,3.814814814814815,7883,6460,3080,74,467,203,50,126,1,1,3,0.0063427629075225155,362,0.23297213622291024
11235,1,134.4,71.75,6193,14,1,6193,6193,78,19670.07692307692,95.75641025641028,3.3246753246753253,7469,6193,3022,57,411,195,14,113,1,1,1,0.0018744142455482664,297,0.22735346358792186
11236,1,102.0,93.71428571428572,3338,20,5,3338,3338,38,21989.631578947367,106.26315789473685,8.783783783783784,4038,3338,1950,33,220,93,20,64,1,1,5,0.0049529470034670635,364,0.15817855002995804
11237,1,0.0,89.65217391304348,1686,5,1,1686,1686,19,22222.631578947367,108.52631578947368,3.4444444444444446,2062,1686,1176,16,137,53,5,37,1,1,1,0.0024248302618816685,78,0.10379596678529067
11238,1,73.5,94.07142857142857,1204,4,3,1204,1204,14,21205.5,104.57142857142857,1.8461538461538465,1464,1204,891,6,70,35,4,24,1,1,3,0.00273224043715847,36,0.08803986710963453
11239,1,85.44444444444444,75.77777777777777,2334,11,2,2334,2334,33,17625.81818181818,85.3030303030303,3.71875,2815,2334,1496,22,156,61,11,45,1,1,2,0.003907637655417406,158,0.12596401028277635
11240,1,34.0,79.85714285714286,972,0,1,972,972,12,20226.416666666668,96.0,7.545454545454546,1152,972,762,9,66,26,0,17,1,0,1,0.0,103,0.0679012345679012
11241,1,73.8,48.925925925925924,1367,20,1,1367,1367,30,11521.7,56.33333333333334,3.689655172413793,1690,1367,947,17,95,32,20,31,1,1,1,0.01183431952662722,122,0.09802487198244324
