Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),BASEMENT_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_BOTTOM_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_MID_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_TOP_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),EMS:currentDayOfMonth [](TimeStep),EMS:currentDayOfWeek [](TimeStep),EMS:currentTimeOfDay [](TimeStep),EMS:currentHoliday [](TimeStep),BASEMENT:Zone Air Temperature [C](TimeStep),CORE_BOTTOM:Zone Air Temperature [C](TimeStep),CORE_MID:Zone Air Temperature [C](TimeStep),CORE_TOP:Zone Air Temperature [C](TimeStep),GROUNDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),MIDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_4:Zone Air Temperature [C](TimeStep),TOPFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),Whole Building:Facility Total Building Electric Demand Power [W](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),HW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),BLDG_LIGHT_SCH:Schedule Value [](TimeStep),COOLSYS1 CHILLER 1:Chiller Evaporator Outlet Temperature [C](TimeStep),COOLSYS1 CHILLER 2:Chiller Evaporator Outlet Temperature [C](TimeStep),HEATSYS1 BOILER:Boiler Outlet Temperature [C](TimeStep) 
 07/01  02:05:00,22.6666666666667,19.1145441678043,72.1666666666667,4.01666666666667,290.833333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,2.08333333333333,0.0,24.8780241793164,25.9910485247416,26.1146888509881,26.28660936716,25.3909021128369,25.3733747318893,25.5365725552304,25.3017103789901,25.4363081299938,25.514569495791,25.5260846121443,25.1370680518708,25.4570669914482,25.4199475741982,25.6322823880185,25.3525595856398,25.5466122171743,25.5022995491077,24.9110479591435,237926.742540856,2.26297264591276,237929.005513502,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  02:10:00,22.6333333333333,19.1068694950024,72.3333333333333,3.93333333333333,291.666666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,2.16666666666667,0.0,24.8763749103497,25.9953927980688,26.1216695165657,26.2909453926296,25.3923606563052,25.3754999783691,25.5344296385189,25.3037917278347,25.4334291648529,25.5161456944786,25.5249090956344,25.1414708515477,25.4550925597308,25.4230743506631,25.6284958256339,25.3535114007717,25.5425083050804,25.5032088707896,24.9011996396574,237926.742540856,2.26342302863958,237929.005963885,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  02:15:00,22.6,19.0991379288774,72.5,3.85,292.5,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,2.25,0.0,24.8747478389329,25.9995001736572,26.128437709257,26.2949839814938,25.3936818019022,25.3775014908016,25.5318799410969,25.3052634296919,25.43022583069,25.5170163317799,25.5234030100438,25.1452921088231,25.452971195668,25.4255767968238,25.6245225691965,25.3538568674359,25.5377491942674,25.5033199524758,24.8911844172689,237926.742540856,2.26162948535728,237929.004170342,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  02:20:00,22.5666666666667,19.0913444600224,72.6666666666667,3.76666666666667,293.333333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,2.33333333333333,0.0,24.8731429966966,26.0033930142024,26.1350136842054,26.2987510550364,25.3948825866982,25.3793958741693,25.5289468701689,25.3061592068469,25.4267249820389,25.5172218597093,25.5215834337142,25.148564032661,25.4503643868641,25.4274908372899,25.6199789541573,25.3536305496228,25.5328271323423,25.502986265811,24.88102781825,237926.742540856,2.25968993340484,237929.00223079,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  02:25:00,22.5333333333333,19.0834873580155,72.8333333333333,3.68333333333333,294.166666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,2.41666666666667,0.0,24.8715600500021,26.0070909157322,26.1414150500639,26.3022695241562,25.3959804548054,25.3811999035318,25.5256687253004,25.306545432276,25.4229602957108,25.5168406201526,25.519481113102,25.1513463855078,25.4476656674884,25.4288859418646,25.6152911869746,25.3528937911583,25.5273030827168,25.5020138332313,24.8707514685482,237926.742540856,2.25827444821694,237929.000815305,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  02:30:00,22.5,19.0755822682214,73.,3.6,295.,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,2.5,0.0,24.8699984435977,26.0106112134356,26.1476572550634,26.3055596746418,25.3969864366051,25.3829242392957,25.5220614418457,25.3064480881167,25.4189472032208,25.5159020728542,25.5171075868899,25.1536624271001,25.4445284410015,25.4297874053081,25.6100715530521,25.3516721227098,25.5216598186772,25.5003317484821,24.8603750287808,237926.742540856,2.25735298474551,237928.999893841,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  02:35:00,22.4666666666667,19.0676065422404,73.1666666666667,3.51666666666667,295.833333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,2.58333333333333,0.0,24.8684574958323,26.0139692878543,26.1537539026904,26.308639601716,25.3979125551231,25.3845803589715,25.518153039261,25.3059211208898,25.414710111762,25.5144677155364,25.5144872934461,25.155559447624,25.4413381293373,25.4302503388194,25.604751534842,25.350014613874,25.5154373117908,25.4983773898591,24.8499125827148,237926.742540856,2.25689808528181,237928.999438942,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  02:40:00,22.4333333333333,19.0595708719113,73.3333333333333,3.43333333333333,296.666666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,2.66666666666667,0.0,24.8669364613213,26.0171788878612,26.1597170497441,26.3115253573663,25.3987661754207,25.38617533562,25.5139503470206,25.3049851179011,25.4102597075726,25.5125577058449,25.5116291341182,25.1570546361733,25.4377453615827,25.4302938485595,25.5989356660824,25.3479405205398,25.5090839628874,25.4957563678572,24.839378833848,237926.742540856,2.25688460409875,237928.99942546,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  02:45:00,22.4,19.051487180543,73.5,3.35,297.5,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,2.75,0.0,24.8654345717446,26.0202523215963,26.165557406728,26.3142313199087,25.3995558386062,25.3877172814034,25.509455544887,25.303684329825,25.4056151944471,25.5102159425342,25.5085532290309,25.1581851519222,25.4341269412951,25.4299626801372,25.5930540428731,25.3454884255192,25.5021707777478,25.4929238873833,24.828782519214,237926.742540856,2.25728946716617,237928.999830323,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  02:50:00,22.3666666666667,19.0433380921073,73.6666666666667,3.26666666666667,298.333333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,2.83333333333333,0.0,24.8639510619603,26.0232006821825,26.1712845314216,26.316770228115,25.4002866205817,25.3892110507078,25.5047336186475,25.3020352586013,25.4007846525819,25.507440951541,25.5052666889226,25.1589665557905,25.4301347251092,25.4292717201739,25.5867054415277,25.3426782752142,25.4952866254545,25.4894806694579,24.8181338661148,237926.742540856,2.25809146179355,237929.000632318,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  02:55:00,22.3333333333333,19.0351341081137,73.8333333333333,3.18333333333333,299.166666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,2.91666666666667,0.0,24.8624851862795,26.0260339418215,26.1769069684763,26.3191534989048,25.4009647567485,25.3906625503332,25.4998232764836,25.3000743294509,25.3957836257344,25.5043431750841,25.5017861767531,25.1594323340604,25.4261358637851,25.428257678663,25.5803162327407,25.339463385667,25.4880098048266,25.4858828467976,24.8074380298688,237926.742540856,2.2592710519045,237929.001811908,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  03:00:00,22.3,19.0268725145288,74.,3.1,300.,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,3.,0.0,24.8610362281673,26.0287610504427,26.1824323784515,26.3213912335433,25.4015938151394,25.3920752249637,25.4947384186013,25.2978147952366,25.3906183560725,25.5009412702123,25.4981173266505,25.1595920946187,25.4217864328709,25.4269323068663,25.5734813639236,25.3361285416944,25.4808326596259,25.4817262676093,24.7967013523646,237926.742540856,2.26081021534337,237929.003351072,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  03:05:00,22.275,19.0262216470439,74.1666666666667,3.05833333333333,300.833333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,3.08333333333333,0.0,24.8596035157377,26.0313900278112,26.1878676312945,26.3234924693152,25.4022246741795,25.3934994701999,25.4898750736762,25.2956789795244,25.3856955656785,25.4976753824072,25.494637507205,25.1598524303863,25.4178188404473,25.425712567738,25.56697452379,25.3328035561717,25.4738365736612,25.4778385833775,24.786467812126,250148.940343054,2.26269230018456,250151.203035354,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  03:10:00,22.25,19.025532170984,74.3333333333333,3.01666666666667,301.666666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,3.16666666666667,0.0,24.8581864003345,26.0339284752514,26.1932192951503,26.3254663556839,25.4028471098975,25.3949241821317,25.4851422900931,25.2935682129598,25.3809180039111,25.494437630979,25.4912833264958,25.160142123618,25.4139319410399,25.4245301813205,25.5604721446238,25.3294664053861,25.4670016889117,25.4738842358797,24.7764969926811,250148.940343054,2.26456102365247,250151.204904078,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  03:15:00,22.225,19.024791910082,74.5,2.975,302.5,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,3.25,0.0,24.8567842734433,26.0363835489531,26.1984936090774,26.3273231640385,25.4034560548439,25.3963439327227,25.4804528063543,25.2914004191964,25.3761958722392,25.4911468816535,25.4879696980641,25.16037520335,25.4100809716617,25.4233017346925,25.5539288327239,25.3260635810424,25.4602675712888,25.4698237735044,24.766670142079,250148.940343054,2.26408101207128,250151.204424066,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  03:20:00,22.2,19.0239984354244,74.6666666666667,2.93333333333333,303.333333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,3.33333333333333,0.0,24.8553965667346,26.0387618139071,26.203696324723,26.3290726280153,25.4040474894913,25.3977547149481,25.4757567101335,25.2891292523412,25.3714788073441,25.4877564894658,25.4846421313329,25.1604940227793,25.4062312120755,25.4219711297313,25.5473098199297,25.3225519609094,25.4535826010297,25.4656292704927,24.7569271433779,250148.940343054,2.26175072194712,250151.202093776,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  03:25:00,22.175,19.0231614381489,74.8333333333333,2.89166666666667,304.166666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,3.41666666666667,0.0,24.854022751175,26.0410691687104,26.2088325915597,26.3307229370624,25.4046198488823,25.3991549449297,25.471030118244,25.2867413672889,25.3667401825507,25.4842544763924,25.4812732770423,25.1604718990265,25.4023584326455,25.4205200538855,25.5405882314825,25.3189159345486,25.4469141915164,25.4612942498293,24.7472307680506,250148.940343054,2.25996792605173,250151.20031098,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  03:30:00,22.15,19.0222777330248,75.,2.85,305.,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,3.5,0.0,24.8526623350838,26.0433108896418,26.2139069768736,26.3322805543482,25.4051716185692,25.4005432331464,25.466255547266,25.2842238962779,25.3619609949003,25.4806279232529,25.477843366951,25.1602745036608,25.3984410926508,25.4189317820442,25.5337283808355,25.3151401552264,25.4402355501151,25.456804932371,24.7375625142106,250148.940343054,2.25870052703757,250151.199043581,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  03:35:00,22.125,19.0213414234324,75.1666666666667,2.80833333333333,305.833333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,3.58333333333333,0.0,24.8513148616001,26.0454916796536,26.2189235074255,26.3337506546242,25.405702680943,25.4019194840486,25.4614266109959,25.2815800873534,25.3571321232836,25.4768810441659,25.4743439311484,25.1599213581996,25.3944658572882,25.4172074520803,25.5266979292035,25.3112242358881,25.4335300262269,25.4521633333379,24.7279077828674,250148.940343054,2.25791923779738,250151.198262292,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  03:40:00,22.1,19.0203609412325,75.3333333333333,2.76666666666667,306.666666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,3.66666666666667,0.0,24.8499799059491,26.0476157461801,26.2238857450265,26.335137316307,25.406212628438,25.4032833812639,25.456536702254,25.2788093897091,25.3522453306824,25.4730112329842,25.4707667887861,25.1594280993473,25.3904198658274,25.4153423391038,25.5195771882705,25.3071630673608,25.4267844233017,25.4473636525488,24.7182581045563,250148.940343054,2.25759727716638,250151.197940331,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  03:45:00,22.075,19.0193346505498,75.5,2.725,307.5,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,3.75,0.0,24.8486570727448,26.0496868532748,26.2287968394364,26.3364438598301,25.4067019148004,25.4046353371879,25.451585324618,25.2759191736919,25.3472974902725,25.4690267941599,25.4671097983108,25.1588039579517,25.386294986538,25.4133428706406,25.5124655968592,25.3029612170213,25.4199911699802,25.4424117204184,24.7086063979979,250148.940343054,2.25771010502492,250151.198053159,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  03:50:00,22.05,19.0182507174574,75.6666666666667,2.68333333333333,308.333333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,3.83333333333333,0.0,24.8473459934414,26.051708385475,26.2336595944638,26.3376729819016,25.4071706216735,25.4059754885302,25.4465699403322,25.2729100134161,25.3422842473692,25.4649285317341,25.4633689755186,25.1580508175122,25.3820812142581,25.4112082962203,25.5053854658103,25.2986173525617,25.4131351760909,25.437305322069,24.6989462015419,250148.940343054,2.25823519092706,250151.198578245,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  03:55:00,22.025,19.0171324506608,75.8333333333333,2.64166666666667,309.166666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,3.91666666666667,0.0,24.8460463239832,26.0536833870206,26.2384765102321,26.3388269045904,25.4076193888022,25.4073044429644,25.4414919788061,25.2697892158471,25.3372041973564,25.4607251927477,25.4595441172425,25.1571766549185,25.37777009403,25.408945998321,25.4983406909196,25.2941372464501,25.406263424425,25.43205102419,24.6892739142485,250148.940343054,2.25915181136683,250151.199494865,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  04:00:00,22.,19.0159625946001,76.,2.6,310.,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,4.,0.0,24.8447577426645,26.0556146093592,26.2432498317465,26.3399075094229,25.4080485031841,25.4086225812968,25.4363504019525,25.2665578610845,25.3320537432153,25.4564186264242,25.4556325208406,25.1561831882157,25.3733479387546,25.4065564541398,25.4913264783548,25.2895208418324,25.3994000534869,25.4266477427367,24.679583238728,250148.940343054,2.26044087159712,250151.200783926,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  04:05:00,21.9916666666667,19.0520961069401,76.3333333333333,2.50833333333333,309.166666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,4.08333333333333,0.0,24.8434799572473,26.0575045690241,26.2479815856668,26.3409163791806,25.4085517676053,25.4100227615592,25.4318427994737,25.2639312954895,25.3275308860603,25.4527350671444,25.4523101559419,25.1557580052033,25.3694623892873,25.4047250015372,25.4850115472802,25.2854591879381,25.3932057495661,25.4217830854581,24.6709528366399,274593.33594745,3.62033127026255,274596.95627872,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  04:10:00,21.9833333333333,19.0881430473429,76.6666666666667,2.41666666666667,308.333333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,4.16666666666667,0.0,24.8422126821145,26.0596574725822,26.2529724786184,26.342153918377,25.4091039004412,25.4114782547563,25.4277888786266,25.2617110230859,25.3234593438045,25.4494550348554,25.4494534850664,25.1557556214597,25.3659884202758,25.4033074196875,25.4792592729773,25.2818164754809,25.3875494044388,25.4173344741122,24.6628863293169,274593.33594745,3.62333588880588,274596.959283339,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  04:15:00,21.975,19.1240979433991,77.,2.325,307.5,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,4.25,0.0,24.8409556518101,26.0616638409048,26.2578169258711,26.3432215156518,25.4096886326678,25.4129723295198,25.4240164919214,25.2597194836792,25.3196798320708,25.4464038673323,25.44689708619,25.1560003829377,25.3628402243548,25.4021314595586,25.4738809400612,25.2784192727945,25.3822471977853,25.4131349463763,24.6551454038076,274593.33594745,3.62099034123729,274596.956937791,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
