policy_id,incident_severity,num_vehicles_involved,num_injuries,num_witnesses,police_report_available,injury_claim,vehicle_claim,total_claim_amount,incident_month,incident_day,incident_dow,incident_hour,fraud,driver_relationship_self,driver_relationship_na,driver_relationship_spouse,driver_relationship_child,driver_relationship_other,incident_type_collision,incident_type_breakin,incident_type_theft,collision_type_front,collision_type_rear,collision_type_side,collision_type_na,authorities_contacted_police,authorities_contacted_none,authorities_contacted_fire,authorities_contacted_ambulance
138,0.0,2,0,0,0.0,0,5000,5000,11,19,1,13,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
139,1.0,3,3,1,1.0,27000,16000,43000,4,17,2,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2.0,2,2,1,1.0,29500,27000,56500,1,2,2,16,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141,2.0,2,1,2,0.0,9500,36000,45500,5,30,3,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
142,2.0,3,1,1,1.0,25000,36000,61000,4,24,2,19,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
143,1.0,1,0,0,0.0,0,23500,23500,9,25,2,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
144,0.0,2,0,1,0.0,0,8000,8000,6,27,3,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
145,1.0,3,0,2,1.0,0,25500,25500,3,5,1,21,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
146,1.0,2,0,1,1.0,0,11500,11500,2,27,2,14,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
147,0.0,1,0,0,0.0,0,11500,11500,9,16,0,12,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
148,0.0,2,0,0,0.0,0,1000,1000,9,26,3,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
149,1.0,2,0,0,0.0,0,15000,15000,11,6,2,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
150,2.0,3,4,1,1.0,11000,32500,43500,12,24,1,9,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151,1.0,2,0,0,1.0,0,20000,20000,7,31,2,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
152,0.0,2,1,0,0.0,5000,5000,10000,11,5,1,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
153,2.0,3,1,1,1.0,15000,11500,26500,2,14,3,5,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
154,0.0,2,0,0,0.0,0,5500,5500,2,19,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
155,0.0,2,0,0,0.0,0,8000,8000,10,21,0,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
156,0.0,2,1,1,0.0,6000,12500,18500,1,21,0,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
157,1.0,2,0,0,0.0,0,17500,17500,10,5,5,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
158,1.0,1,0,0,0.0,0,11000,11000,2,19,1,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
159,1.0,2,3,1,0.0,7500,18000,25500,3,21,3,20,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
160,2.0,3,1,1,1.0,15000,37000,52000,3,29,4,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
161,0.0,2,0,2,1.0,0,11500,11500,11,17,6,12,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
162,0.0,1,0,0,0.0,0,20000,20000,2,21,3,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
163,1.0,1,0,0,0.0,0,17000,17000,2,17,6,18,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
164,2.0,3,3,0,1.0,7500,27000,34500,1,18,4,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
165,0.0,1,0,0,0.0,0,9500,9500,12,27,4,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
166,1.0,2,0,0,1.0,0,16500,16500,8,4,6,19,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
167,1.0,3,1,1,1.0,21000,18500,39500,8,31,5,5,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
168,1.0,3,4,1,1.0,16000,13500,29500,11,29,4,15,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
169,0.0,2,0,0,0.0,0,10500,10500,2,6,2,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
170,0.0,4,0,3,1.0,0,19000,19000,2,8,4,4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
171,0.0,1,0,0,0.0,0,16500,16500,4,16,1,14,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
172,1.0,1,0,0,0.0,0,21000,21000,1,17,3,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
173,0.0,3,0,3,1.0,0,12500,12500,12,31,1,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
174,0.0,2,0,3,0.0,0,16000,16000,10,11,4,11,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
175,1.0,2,3,0,1.0,5500,12500,18000,11,6,2,8,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
176,0.0,2,0,0,0.0,0,9500,9500,12,2,0,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
177,1.0,3,1,1,1.0,15000,20500,35500,10,19,5,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
178,0.0,2,0,0,0.0,0,13500,13500,5,17,4,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
179,2.0,4,2,2,1.0,50000,34000,84000,1,9,2,19,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
180,0.0,1,0,0,0.0,0,16000,16000,1,24,3,9,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
181,1.0,2,0,1,1.0,0,2500,2500,1,7,0,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
182,1.0,1,0,0,0.0,0,17500,17500,12,2,0,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
183,2.0,3,0,1,1.0,0,19000,19000,7,3,2,22,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
184,1.0,1,0,0,0.0,0,16000,16000,12,31,1,9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
185,0.0,1,0,0,0.0,0,11000,11000,5,22,2,10,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
186,2.0,3,1,0,1.0,7000,8500,15500,5,30,3,12,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
187,0.0,1,0,0,0.0,0,6000,6000,3,8,4,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
188,0.0,1,0,0,0.0,0,14500,14500,4,24,2,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
189,2.0,3,1,1,1.0,9500,42500,52000,4,24,2,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
190,0.0,2,0,1,0.0,0,11500,11500,12,25,2,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
191,0.0,1,0,0,0.0,0,8500,8500,2,14,3,10,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
192,2.0,2,1,0,0.0,30000,21500,51500,12,13,4,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
193,1.0,1,0,0,0.0,0,25500,25500,12,11,2,10,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
194,0.0,2,0,1,0.0,0,8500,8500,9,3,1,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
195,2.0,3,4,2,1.0,30000,16000,46000,8,23,4,9,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
196,0.0,2,0,0,0.0,0,13500,13500,4,25,3,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
197,0.0,2,0,0,0.0,0,16500,16500,5,29,2,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
198,0.0,1,0,0,0.0,0,16000,16000,3,13,2,5,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
199,1.0,2,1,0,1.0,15000,16500,31500,5,14,1,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200,0.0,4,0,2,1.0,0,9500,9500,7,15,0,19,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
201,2.0,3,4,0,1.0,16500,34500,51000,11,12,1,17,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
202,0.0,3,0,1,1.0,0,10500,10500,4,23,1,8,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
203,0.0,2,0,3,0.0,0,13000,13000,5,24,4,4,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
204,0.0,2,0,0,0.0,0,5500,5500,2,11,0,21,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
205,0.0,1,0,0,0.0,0,15000,15000,1,29,1,20,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
206,0.0,1,0,0,0.0,0,15500,15500,1,3,3,12,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
207,0.0,2,0,0,0.0,0,9500,9500,10,22,1,20,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
208,2.0,3,3,0,1.0,7000,38000,45000,8,8,3,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
209,1.0,2,1,0,0.0,15000,20500,35500,8,6,1,4,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
210,0.0,1,0,0,0.0,0,12000,12000,2,14,3,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
211,1.0,1,1,0,0.0,1000,16000,17000,10,12,5,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
212,0.0,2,0,0,0.0,0,12500,12500,7,10,2,5,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
213,0.0,2,0,0,0.0,0,14500,14500,7,29,0,20,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
214,1.0,3,1,3,1.0,16500,11500,28000,12,20,4,10,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
215,2.0,3,4,0,1.0,24500,16500,41000,9,20,4,19,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216,1.0,1,0,0,0.0,0,23000,23000,11,4,0,13,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
217,1.0,1,1,0,0.0,9000,22500,31500,8,22,3,13,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
218,0.0,1,0,0,0.0,0,14000,14000,9,7,5,6,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
219,0.0,2,0,2,0.0,0,13500,13500,12,14,5,19,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
220,2.0,3,0,3,1.0,0,31000,31000,12,27,4,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
221,1.0,1,0,0,0.0,0,19000,19000,5,19,6,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
222,2.0,3,4,4,1.0,17000,29500,46500,8,21,2,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
223,1.0,1,0,0,0.0,0,17000,17000,11,22,4,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
224,0.0,2,0,1,0.0,0,14000,14000,9,20,4,12,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
225,0.0,1,0,0,0.0,0,18000,18000,7,12,4,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
226,1.0,2,0,2,1.0,0,19500,19500,9,29,6,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
227,0.0,1,0,0,0.0,0,14500,14500,7,12,4,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
228,2.0,3,1,2,1.0,15000,32500,47500,11,9,5,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
229,0.0,1,0,0,0.0,0,7500,7500,7,28,6,15,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
230,2.0,3,1,1,1.0,5500,37500,43000,8,5,0,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
231,1.0,2,0,2,1.0,0,19500,19500,9,20,4,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
232,1.0,3,0,2,1.0,0,19000,19000,8,4,6,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
233,2.0,2,1,0,1.0,19000,20000,39000,10,10,3,13,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
234,0.0,3,0,1,1.0,0,11500,11500,4,20,5,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
235,0.0,2,0,3,0.0,0,10000,10000,3,15,4,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
236,0.0,1,0,0,0.0,0,11500,11500,10,18,4,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
237,0.0,1,0,0,0.0,0,13500,13500,10,24,3,17,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
238,2.0,4,2,3,1.0,4500,38500,43000,8,24,5,16,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
239,0.0,1,0,0,0.0,0,8000,8000,8,15,3,18,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
240,1.0,1,0,0,1.0,0,22000,22000,3,12,1,10,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
241,1.0,2,1,0,0.0,8000,18500,26500,1,26,5,21,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
242,2.0,3,4,1,1.0,4000,40500,44500,1,5,5,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
243,0.0,1,0,0,0.0,0,13000,13000,10,1,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
244,1.0,2,0,1,1.0,0,19000,19000,11,18,0,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
245,1.0,1,0,0,0.0,0,14500,14500,12,26,3,9,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
246,0.0,2,0,0,0.0,0,4000,4000,12,21,5,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
247,1.0,3,1,0,1.0,2500,15000,17500,12,8,6,20,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
248,2.0,3,1,1,1.0,15000,35000,50000,3,22,4,13,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
249,1.0,1,0,0,0.0,0,13500,13500,1,30,2,15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
250,1.0,2,0,2,1.0,0,18000,18000,2,4,0,16,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
251,2.0,2,1,0,0.0,26000,22500,48500,3,25,0,15,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
252,0.0,1,0,0,0.0,0,13000,13000,1,17,3,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
253,1.0,2,0,0,1.0,0,18000,18000,10,6,6,15,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
254,0.0,3,0,0,1.0,0,16000,16000,11,14,3,20,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
255,2.0,3,0,0,1.0,0,39500,39500,3,9,5,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
256,2.0,3,1,3,1.0,20000,17500,37500,2,18,0,21,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
257,1.0,2,0,1,0.0,0,12000,12000,2,3,6,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
258,0.0,1,0,0,0.0,0,6000,6000,5,2,3,7,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
259,1.0,3,1,2,1.0,16000,20500,36500,11,13,2,19,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
260,2.0,3,1,3,1.0,25000,34000,59000,8,28,2,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
261,0.0,2,1,0,0.0,15000,11500,26500,8,15,3,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
262,2.0,3,1,0,1.0,16000,37500,53500,11,16,5,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
263,0.0,2,0,1,0.0,0,7500,7500,5,22,2,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
264,2.0,2,1,0,0.0,15000,33000,48000,2,13,2,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265,2.0,2,1,2,1.0,9000,39500,48500,1,23,2,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
266,0.0,2,0,4,0.0,0,1000,1000,8,21,2,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
267,0.0,2,0,2,0.0,0,8500,8500,1,26,5,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
268,2.0,3,3,2,1.0,30000,31000,61000,12,20,4,22,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
269,1.0,3,1,2,1.0,9000,17000,26000,8,27,1,12,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
270,0.0,2,0,2,0.0,0,13000,13000,2,8,4,8,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
271,0.0,3,0,2,1.0,0,12500,12500,9,26,3,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
272,0.0,2,1,1,0.0,15000,16500,31500,1,29,1,5,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
273,2.0,4,2,1,1.0,7500,32500,40000,11,8,4,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
274,0.0,1,0,0,0.0,0,10500,10500,8,23,4,14,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
275,1.0,3,0,1,1.0,0,21000,21000,6,4,1,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
276,1.0,2,3,0,0.0,1000,17000,18000,7,5,4,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
