,policy_id,driver_relationship_child,policy_state_nv,authorities_contacted_fire,collision_type_front,incident_day,policy_deductable,num_vehicles_involved,num_claims_past_year,policy_state_wa,policy_state_id,policy_liability,incident_type_collision,collision_type_side,customer_gender_female,authorities_contacted_ambulance,driver_relationship_na,num_insurers_past_5_years,policy_state_az,incident_type_theft,authorities_contacted_police,policy_state_ca,num_injuries,incident_month,customer_age,authorities_contacted_none,num_witnesses,total_claim_amount,policy_annual_premium,customer_gender_male,months_as_customer,driver_relationship_spouse,vehicle_claim,policy_state_or,police_report_available,incident_dow,fraud,injury_claim,incident_severity,incident_type_breakin,collision_type_rear,incident_hour,driver_relationship_self,driver_relationship_other,auto_year,customer_education,collision_type_na
124,2424,1,0,0,1,28,750,2,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,11,28,1,0,43500.0,3000,1,50,0,13500.0,0,0,3,0,30000.0,0,0,0,17,0,0,2017,1,0
125,2425,0,0,0,1,26,750,2,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,7,38,0,0,15500.0,3000,1,153,1,15500.0,0,0,4,0,0.0,1,0,0,16,0,0,2016,3,0
126,753,0,0,0,0,31,750,1,0,0,0,2,0,0,0,0,1,1,0,1,1,1,0,1,34,0,0,21000.0,3000,1,98,0,21000.0,0,0,3,0,0.0,1,0,0,16,0,0,2019,1,1
127,4084,0,0,0,0,2,750,5,0,1,0,2,1,1,0,0,0,1,0,0,1,0,4,2,59,0,1,57500.0,2500,1,261,0,36000.0,0,1,5,0,21500.0,2,0,0,21,1,0,2017,3,0
128,767,0,0,0,1,5,750,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,3,47,0,2,15000.0,2600,0,195,0,15000.0,0,1,1,0,0.0,0,0,0,8,1,0,2017,3,0
129,4111,0,0,0,1,4,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,3,7,52,0,0,75000.0,2650,1,150,0,15000.0,0,1,3,0,60000.0,1,0,0,19,1,0,2015,4,0
130,4124,0,0,0,0,31,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,12,68,0,0,46000.0,3000,1,120,0,27000.0,0,1,1,0,19000.0,2,0,1,14,1,0,2017,3,0
131,2470,0,0,0,0,24,750,3,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,9,35,0,2,33500.0,3000,1,66,0,33500.0,1,1,1,0,0.0,2,0,0,9,1,0,2017,1,0
132,4139,0,0,0,1,25,750,2,0,1,0,1,1,0,1,0,0,3,0,0,1,0,0,3,40,0,1,18000.0,2700,0,11,0,18000.0,0,1,0,0,0.0,1,0,0,10,1,0,2015,3,0
133,2495,0,0,0,0,21,750,3,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,12,70,0,1,62500.0,3000,0,195,0,37500.0,0,1,5,0,25000.0,2,0,0,14,1,0,2017,3,0
134,4156,0,0,0,0,31,750,1,0,0,0,0,0,0,1,0,1,2,0,0,1,1,0,1,42,0,0,4000.0,3000,0,5,0,4000.0,0,0,3,0,0.0,0,1,0,15,0,0,2018,3,1
135,4163,0,0,0,1,20,750,4,0,0,0,1,1,0,1,0,0,3,0,0,1,0,4,10,36,0,3,61500.0,3000,0,20,0,26000.0,1,1,6,0,35500.0,2,0,0,7,1,0,2012,1,0
136,4173,0,0,0,0,23,750,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,10,34,0,0,34500.0,3000,1,120,0,34500.0,0,0,2,0,0.0,2,0,1,17,1,0,2017,2,0
137,2531,0,0,0,1,30,750,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,4,10,70,0,2,43500.0,2950,1,115,0,35000.0,0,0,2,0,8500.0,2,0,0,10,1,0,2014,3,0
138,871,0,1,0,0,29,750,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,52,1,0,8500.0,2900,1,18,0,8500.0,0,0,0,0,0.0,0,0,1,7,1,0,2013,0,0
139,883,0,0,0,0,13,750,3,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,5,34,0,0,39500.0,3000,0,129,0,34500.0,0,1,0,0,5000.0,2,0,0,9,0,1,2018,4,0
140,883,0,0,0,0,13,750,3,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,5,52,0,0,39500.0,2900,0,363,0,34500.0,0,1,0,0,5000.0,2,0,0,9,0,1,2018,4,0
141,4213,0,0,0,0,29,800,3,0,0,0,3,1,0,0,0,0,1,0,0,1,1,1,10,40,0,4,38500.0,2800,1,209,0,37000.0,0,1,1,0,1500.0,2,0,1,8,1,0,2018,4,0
142,4219,0,0,0,0,15,750,4,0,0,0,0,1,1,1,0,0,1,0,0,1,1,2,12,34,0,3,23500.0,3000,0,164,0,18500.0,0,1,6,0,5000.0,1,0,0,7,1,0,2017,3,0
143,908,0,0,0,0,26,750,2,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,12,54,0,0,52000.0,3000,1,56,1,37500.0,0,1,3,0,14500.0,2,0,1,12,0,0,2014,1,0
144,916,0,0,0,0,12,750,3,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,10,46,0,0,37000.0,2850,1,128,1,22000.0,0,1,5,0,15000.0,2,0,0,22,0,0,2013,2,0
145,4249,0,0,0,0,15,750,1,0,0,0,3,0,0,1,0,1,1,0,0,1,0,0,8,36,0,0,6500.0,3000,0,51,0,6500.0,1,0,3,0,0.0,0,1,0,16,0,0,2018,0,1
146,919,1,0,0,1,19,750,3,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,10,34,0,1,36000.0,3000,1,43,0,30000.0,0,1,5,0,6000.0,2,0,0,19,0,0,2015,1,0
147,919,1,1,0,1,19,750,3,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,10,50,0,1,36000.0,3000,0,213,0,30000.0,0,1,5,0,6000.0,2,0,0,19,0,0,2014,1,0
148,2607,1,0,0,0,23,750,2,0,0,0,3,1,0,0,0,0,1,0,0,0,1,1,9,28,1,1,17000.0,2750,1,80,0,12500.0,0,0,0,0,4500.0,0,0,1,6,0,0,2020,1,0
149,947,0,0,0,0,8,750,2,0,0,0,0,1,1,0,0,0,2,0,0,1,1,2,10,32,0,1,40000.0,3000,1,5,0,35500.0,0,1,1,0,4500.0,2,0,0,18,1,0,2016,3,0
150,949,0,0,0,0,4,750,2,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,11,48,1,1,16500.0,3000,1,126,0,16500.0,0,0,0,0,0.0,0,0,0,8,1,0,2019,3,0
151,954,0,0,0,1,25,750,3,0,1,0,3,1,0,1,0,0,2,0,0,1,0,1,4,43,0,2,43000.0,3000,0,44,0,22500.0,0,1,3,0,20500.0,2,0,0,15,1,0,2015,1,0
152,2619,0,0,0,1,30,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,7,49,0,1,21500.0,3000,1,30,0,21500.0,0,1,1,0,0.0,1,0,0,13,1,0,2018,1,0
153,2619,0,0,0,1,30,750,3,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,7,53,0,1,21500.0,2600,0,57,0,21500.0,0,1,1,0,0.0,1,0,0,13,1,0,2018,1,0
154,2628,0,1,0,0,21,750,3,0,0,0,3,1,1,1,0,0,1,0,0,1,0,0,3,68,0,0,14000.0,3000,0,320,0,14000.0,0,1,3,0,0.0,1,0,0,7,1,0,2016,3,0
155,965,0,0,0,0,14,750,1,0,0,0,2,0,0,1,0,1,1,0,0,1,1,0,10,51,0,0,11500.0,3000,0,121,0,11500.0,0,0,0,0,0.0,0,1,0,8,0,0,2017,2,1
156,4297,0,0,0,1,9,750,4,0,0,0,0,1,0,1,0,0,1,0,0,1,1,2,10,29,0,4,42500.0,2900,0,36,0,32500.0,0,1,2,0,10000.0,2,0,0,17,1,0,2019,1,0
157,2635,0,0,0,1,21,750,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11,47,1,0,9000.0,3000,1,71,0,9000.0,0,0,3,0,0.0,0,0,0,15,1,0,2020,3,0
158,999,0,0,0,1,15,750,2,0,0,0,2,1,0,0,0,0,2,0,0,1,1,1,6,29,0,0,48000.0,3000,1,4,0,18000.0,0,0,5,0,30000.0,1,0,0,13,1,0,2016,3,0
159,999,0,0,0,1,15,750,2,0,1,0,2,1,0,1,0,0,1,0,0,1,0,1,6,63,0,0,48000.0,3000,0,184,0,18000.0,0,0,5,0,30000.0,1,0,0,13,1,0,2019,3,0
160,4333,0,0,0,1,13,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,5,61,0,2,31000.0,3000,1,135,0,10500.0,0,1,0,0,20500.0,1,0,0,2,1,0,2018,4,0
161,2690,0,0,0,0,16,750,1,0,0,0,2,1,1,1,0,0,1,0,0,0,1,0,2,31,1,0,11000.0,3000,0,64,1,11000.0,0,0,5,0,0.0,0,0,0,19,0,0,2016,4,0
162,1016,0,0,0,0,25,750,2,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,10,53,0,2,13500.0,3000,1,39,0,13500.0,0,1,4,0,0.0,1,0,1,13,1,0,2015,3,0
163,4376,0,0,0,0,15,850,2,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,5,54,0,0,34000.0,3000,0,187,0,9000.0,0,0,2,0,25000.0,1,0,0,0,1,0,2013,1,0
164,4376,0,1,0,0,15,750,2,0,0,0,2,1,1,1,0,0,1,0,0,1,0,1,5,52,0,0,34000.0,2650,0,131,0,9000.0,0,0,2,0,25000.0,1,0,0,0,1,0,2017,1,0
165,4385,0,0,0,0,23,750,2,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,9,44,0,2,18000.0,3000,1,89,0,18000.0,0,1,0,1,0.0,1,0,1,22,1,0,2010,3,0
166,2743,1,0,0,0,21,750,2,1,0,0,2,1,0,0,0,0,2,0,0,1,1,0,1,46,0,1,12000.0,3000,1,12,0,12000.0,0,0,0,0,0.0,0,0,1,10,0,0,2015,1,0
167,1064,0,0,0,1,26,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,7,66,0,1,25000.0,2900,0,75,0,15000.0,1,1,4,0,10000.0,1,0,0,13,1,0,2019,1,0
168,4401,0,0,0,1,13,750,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,9,35,1,0,14500.0,3000,0,49,0,14500.0,0,0,4,0,0.0,0,0,0,17,1,0,2019,1,0
169,2760,0,0,0,0,16,750,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,9,48,0,0,8500.0,3000,0,192,0,8500.0,0,0,0,0,0.0,0,1,0,13,0,0,2015,4,1
170,1092,0,0,0,1,21,750,2,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,10,47,0,1,17500.0,2500,1,184,0,17500.0,0,1,0,0,0.0,0,0,0,3,1,0,2014,1,0
171,4443,0,0,0,0,11,750,5,0,1,0,3,1,1,0,0,0,1,0,0,1,0,2,2,63,0,0,45500.0,3000,1,81,0,34000.0,0,1,0,0,11500.0,2,0,0,11,1,0,2015,3,0
172,4446,0,0,0,1,10,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,39,0,3,38500.0,3000,1,48,1,36000.0,0,1,3,0,2500.0,2,0,0,14,0,0,2018,4,0
173,4446,0,0,0,1,10,750,3,0,0,0,3,1,0,0,0,0,1,0,0,1,1,1,1,51,0,3,38500.0,2750,1,108,1,36000.0,0,1,3,0,2500.0,2,0,0,14,0,0,2017,4,0
174,4461,0,0,0,0,4,750,3,0,0,0,2,1,1,0,0,0,1,0,0,1,1,0,7,33,0,0,12000.0,2800,1,72,0,12000.0,0,1,3,0,0.0,1,0,0,8,1,0,2009,3,0
175,2796,0,0,0,0,24,750,2,0,0,0,3,1,1,0,1,0,1,0,0,0,1,0,9,71,0,0,16000.0,2550,1,191,0,16000.0,0,0,1,0,0.0,1,0,0,16,1,0,2015,4,0
176,2803,0,0,0,0,24,750,2,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,4,62,0,2,20000.0,2750,0,409,0,13000.0,0,0,2,0,7000.0,1,0,0,0,1,0,2014,3,0
177,1126,0,0,0,1,21,750,2,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,2,54,0,1,25500.0,3000,0,87,0,25500.0,0,0,3,0,0.0,1,0,0,3,1,0,2016,3,0
178,1131,0,0,0,1,2,750,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,56,0,2,11500.0,3000,1,110,0,11500.0,0,1,2,0,0.0,0,0,0,17,1,0,2019,4,0
179,2820,0,0,0,0,30,750,2,0,1,0,2,1,1,0,0,0,2,0,0,1,0,1,4,23,0,3,37500.0,3000,1,33,0,21000.0,0,1,1,0,16500.0,2,0,0,11,1,0,2012,3,0
180,2824,0,0,0,0,10,750,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,10,51,1,0,14000.0,2600,0,93,0,14000.0,0,0,3,0,0.0,0,0,0,15,1,0,2018,0,0
181,2826,0,0,0,1,24,750,3,0,0,0,1,1,0,0,0,0,4,1,0,1,0,1,10,20,0,2,48500.0,3000,1,6,0,38000.0,0,1,3,0,10500.0,2,0,0,4,0,1,2019,1,0
182,2826,0,0,0,1,24,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,10,36,0,2,48500.0,2500,0,135,0,38000.0,0,1,3,0,10500.0,2,0,0,4,0,1,2004,1,0
183,1156,0,0,0,1,25,750,1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,3,23,1,0,11000.0,2700,0,38,0,11000.0,0,0,0,0,0.0,0,0,0,12,1,0,2011,1,0
184,4517,0,0,0,1,13,750,2,0,0,0,3,1,0,0,0,0,1,0,0,1,1,1,2,66,0,0,18500.0,3000,1,81,0,3500.0,0,0,2,0,15000.0,1,0,0,6,1,0,2014,0,0
185,2869,0,0,0,0,24,750,1,0,1,0,2,0,0,1,0,1,1,0,0,1,0,0,7,52,0,0,12500.0,3000,0,238,0,12500.0,0,0,2,0,0.0,0,1,0,10,0,0,2017,3,1
186,1180,1,0,0,0,30,750,2,0,0,0,3,1,0,1,0,0,1,0,0,1,1,0,3,49,0,0,18000.0,3000,0,55,0,18000.0,0,0,5,0,0.0,1,0,1,5,0,0,2016,3,0
187,1182,0,0,0,0,3,750,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7,59,0,0,13000.0,3000,1,143,0,13000.0,1,0,2,0,0.0,0,1,0,13,0,0,2017,2,1
188,4536,0,0,0,0,4,750,1,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0,6,34,0,0,5500.0,3000,1,169,0,5500.0,0,0,1,0,0.0,0,1,0,20,0,0,2016,2,1
189,1202,0,0,1,1,5,750,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,4,63,0,0,49500.0,3000,1,150,0,28500.0,0,0,4,0,21000.0,2,0,0,15,1,0,2012,3,0
190,1205,0,0,0,0,3,750,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,12,75,1,0,5500.0,3000,1,152,0,5500.0,0,0,1,1,0.0,0,0,1,17,1,0,2014,3,0
191,4559,0,0,0,0,22,750,1,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,8,71,0,0,17500.0,2750,1,317,0,15000.0,1,0,3,0,2500.0,1,0,0,9,0,0,2016,3,1
192,1220,0,0,0,0,9,750,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,6,50,0,1,28000.0,3000,1,115,0,28000.0,0,0,6,0,0.0,2,0,1,17,1,0,2015,3,0
193,1221,0,0,0,1,18,750,3,0,0,0,2,1,0,0,0,0,1,1,0,1,0,1,10,41,0,2,61000.0,3000,1,139,0,31000.0,0,1,4,0,30000.0,2,0,0,18,1,0,2018,2,0
194,1231,0,0,0,0,27,750,2,0,0,0,2,1,0,0,0,0,1,1,0,1,0,0,8,56,0,0,13000.0,2900,1,99,0,13000.0,0,1,1,0,0.0,1,0,1,13,1,0,2013,3,0
195,2900,0,0,0,0,1,750,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,47,1,1,16500.0,3000,1,159,0,16500.0,0,0,4,0,0.0,0,0,1,6,1,0,2016,3,0
196,2908,0,0,0,0,24,750,2,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,8,48,1,0,9000.0,2650,1,56,0,9000.0,0,0,5,0,0.0,0,0,0,4,1,0,2019,3,0
197,4588,0,0,0,0,23,750,1,0,0,0,1,0,0,0,0,1,3,0,0,1,1,0,4,27,0,1,8500.0,3000,1,43,0,8500.0,0,0,1,0,0.0,0,1,0,6,0,0,2017,3,1
198,4596,0,0,0,1,13,750,2,0,0,0,0,1,0,0,0,0,3,0,0,1,1,1,10,25,0,1,31500.0,3000,0,2,0,16500.0,0,0,6,0,15000.0,1,0,0,9,1,0,2013,1,0
199,1260,0,0,0,1,23,750,3,0,0,1,1,1,0,1,0,0,3,0,0,1,0,1,1,58,0,2,36000.0,3000,0,47,0,33500.0,0,1,2,0,2500.0,2,0,0,10,1,0,2017,1,0
200,1264,1,0,0,0,3,750,2,0,0,0,1,1,1,0,0,0,1,0,0,1,0,4,12,63,0,0,47000.0,3000,1,99,0,29000.0,1,1,1,0,18000.0,2,0,0,13,0,0,2016,2,0
201,1272,0,0,0,1,30,750,3,0,0,0,2,1,0,0,0,0,1,0,0,1,1,1,6,56,0,3,57500.0,3000,1,238,0,43000.0,0,1,6,0,14500.0,2,0,0,15,1,0,2019,1,0
202,2949,0,0,0,0,25,750,5,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,12,36,0,4,28000.0,3000,1,95,0,28000.0,0,1,2,1,0.0,2,0,0,5,1,0,2017,1,0
203,2949,0,0,0,0,25,750,5,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,12,45,0,4,28000.0,3000,0,228,0,28000.0,0,1,2,1,0.0,2,0,0,5,1,0,2018,1,0
204,4624,0,0,0,1,11,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2,33,0,3,19500.0,3000,1,1,0,19500.0,1,1,0,0,0.0,1,0,0,8,1,0,2016,1,0
205,2954,0,0,0,0,14,750,2,0,0,0,2,1,0,1,0,0,2,0,0,0,1,0,3,56,1,1,13500.0,3000,0,53,0,13500.0,0,0,3,0,0.0,0,0,1,14,1,0,2020,1,0
206,1292,0,0,0,0,29,750,1,0,1,0,2,0,0,0,0,1,1,0,1,1,0,1,7,53,0,0,39500.0,2800,1,56,0,17500.0,0,0,0,0,22000.0,1,0,0,13,0,0,2017,4,1
207,2969,0,0,1,1,25,750,2,0,0,0,1,1,0,0,0,0,3,0,0,0,1,1,6,22,0,2,32500.0,3000,1,32,0,23500.0,0,0,1,0,9000.0,2,0,0,16,1,0,2016,3,0
208,4644,0,0,0,1,18,750,2,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,8,37,0,1,21000.0,3000,0,87,0,16000.0,0,0,6,0,5000.0,1,0,0,5,1,0,2017,3,0
209,2971,0,0,0,1,30,750,2,0,1,0,2,1,0,0,0,0,4,0,0,0,0,0,9,40,1,0,10500.0,2650,1,20,0,10500.0,0,0,0,0,0.0,0,0,0,14,1,0,2014,4,0
210,4678,0,0,0,1,7,750,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,2,11,39,0,0,21500.0,3000,0,135,0,14500.0,0,1,3,0,7000.0,1,0,0,22,1,0,2019,3,0
211,1313,0,0,0,0,5,750,2,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,6,67,1,0,21500.0,2550,0,215,0,3000.0,0,0,2,0,18500.0,0,0,1,6,1,0,2014,1,0
212,1316,0,0,0,1,3,750,2,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,10,31,1,0,9000.0,2950,0,44,0,9000.0,0,0,3,0,0.0,0,0,0,10,1,0,2020,3,0
213,3014,0,0,0,1,19,750,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,12,58,0,1,48500.0,3000,0,106,0,28500.0,0,1,3,0,20000.0,2,0,0,19,1,0,2011,3,0
214,1328,0,0,0,1,28,750,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,11,59,0,0,18000.0,3000,1,129,0,14500.0,0,1,3,0,3500.0,1,0,0,17,1,0,2017,2,0
215,1328,0,0,0,1,28,750,2,0,0,0,2,1,0,1,0,0,1,0,0,1,1,1,11,25,0,0,18000.0,2700,0,46,0,14500.0,0,1,3,0,3500.0,1,0,0,17,1,0,2016,2,0
216,3023,0,0,0,1,15,750,2,0,0,0,1,1,0,0,0,0,4,0,0,0,1,0,1,27,1,0,6000.0,2800,1,32,0,6000.0,0,0,1,1,0.0,0,0,0,18,1,0,2018,3,0
217,1354,0,0,0,0,11,750,2,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,11,24,1,1,20000.0,3000,1,31,0,20000.0,0,0,0,0,0.0,0,0,1,14,1,0,2019,3,0
218,1358,0,1,0,0,3,750,1,0,0,0,3,0,0,0,0,1,1,0,1,1,0,0,6,40,0,0,17000.0,2700,1,71,0,17000.0,0,0,0,0,0.0,1,0,0,7,0,0,2015,2,1
219,4743,0,0,0,0,9,750,3,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,2,39,0,2,6500.0,3000,0,77,0,6500.0,0,1,5,0,0.0,0,0,1,15,1,0,2014,3,0
220,3070,0,0,0,1,24,750,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,24,0,0,32000.0,2850,1,54,0,17000.0,0,0,3,0,15000.0,1,0,0,6,1,0,2020,4,0
221,3083,0,0,0,0,11,750,2,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,12,31,0,2,11500.0,3000,0,59,0,9000.0,0,0,2,0,2500.0,0,0,1,17,1,0,2015,3,0
222,3083,0,0,0,0,11,850,2,1,0,0,1,1,0,1,0,0,4,1,0,1,0,1,12,23,0,2,11500.0,3000,0,11,0,9000.0,0,0,2,0,2500.0,0,0,1,17,1,0,2020,3,0
223,4757,0,0,0,0,15,750,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,9,42,0,0,9000.0,3000,0,12,0,9000.0,0,0,6,0,0.0,0,1,0,7,0,0,2015,1,1
224,1400,0,0,0,0,10,750,2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,3,68,0,1,23500.0,3000,1,250,0,13500.0,0,1,6,0,10000.0,1,0,0,6,1,0,2014,4,0
225,3094,0,0,1,0,27,750,1,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,9,34,0,1,39000.0,3000,1,69,0,39000.0,0,0,4,0,0.0,2,0,0,15,1,0,2018,3,0
226,4767,0,0,0,0,21,750,3,0,0,0,2,1,1,1,0,0,1,0,0,1,1,1,7,34,0,3,44500.0,3000,0,76,1,23500.0,0,1,6,0,21000.0,2,0,0,12,0,0,2011,4,0
227,4767,0,0,0,0,21,750,3,0,0,0,1,1,1,1,0,0,3,0,0,1,1,1,7,32,0,3,44500.0,2650,0,40,1,23500.0,0,1,6,0,21000.0,2,0,0,12,0,0,2015,4,0
228,1408,0,0,0,0,11,750,3,0,0,1,2,1,1,0,0,0,1,0,0,1,0,1,10,70,0,2,20000.0,3000,1,51,0,18000.0,0,1,4,0,2000.0,2,0,0,16,1,0,2010,1,0
229,3105,0,0,0,0,15,750,2,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,3,55,1,1,3500.0,3000,1,70,0,3500.0,0,0,4,1,0.0,0,0,0,7,1,0,2005,1,0
230,4797,0,0,0,0,8,750,1,0,1,0,3,0,0,1,0,1,2,0,1,1,0,0,10,40,0,0,15500.0,3000,0,58,0,15500.0,0,0,1,0,0.0,1,0,0,1,0,0,2013,4,1
231,4805,0,0,0,0,22,750,2,0,0,0,2,1,1,0,0,0,1,0,0,1,1,3,5,58,0,2,50500.0,3000,1,130,0,23500.0,0,0,2,0,27000.0,1,0,0,10,1,0,2020,4,0
232,1441,0,1,0,1,17,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,12,61,0,0,22000.0,3000,1,95,0,20500.0,0,0,1,0,1500.0,1,0,0,11,1,0,2015,1,0
233,3135,0,0,0,1,14,750,2,0,1,0,3,1,0,0,0,0,1,0,0,1,0,0,1,69,0,1,23000.0,2900,1,182,0,23000.0,0,0,0,0,0.0,1,0,0,16,1,0,2018,3,0
234,4809,0,0,0,1,15,750,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11,45,1,0,15000.0,2750,1,95,0,15000.0,0,0,4,1,0.0,0,0,0,4,1,0,2018,2,0
235,1448,0,0,0,0,7,750,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,5,43,1,0,10500.0,3000,0,25,0,10500.0,0,0,1,0,0.0,0,0,0,7,1,0,2017,3,0
236,3141,1,0,0,0,29,750,3,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,35,0,3,17000.0,3000,1,82,0,17000.0,0,1,1,0,0.0,1,0,1,19,0,0,2020,3,0
237,3147,0,0,0,0,4,750,1,0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,5,37,1,0,8500.0,3000,1,42,0,8500.0,0,0,5,0,0.0,0,0,1,12,1,0,2020,4,0
238,3148,0,0,0,1,19,750,3,0,0,0,3,1,0,0,0,0,1,0,0,1,1,0,12,41,0,2,9500.0,3000,1,121,0,9500.0,0,1,3,0,0.0,1,0,0,12,1,0,2010,4,0
239,1458,0,0,0,0,12,750,2,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,11,41,0,0,21500.0,2800,0,152,0,14000.0,0,0,1,0,7500.0,1,0,0,12,1,0,2017,4,0
240,4828,0,1,0,0,2,750,2,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,8,47,1,0,1000.0,3000,0,101,0,1000.0,0,0,4,0,0.0,0,0,1,15,1,0,2017,4,0
241,4831,0,0,0,1,26,750,2,0,0,0,1,1,0,0,0,0,2,0,0,1,1,1,3,27,0,0,32000.0,3000,1,41,0,17000.0,0,1,1,0,15000.0,1,0,0,8,1,0,2013,1,0
242,3162,0,0,0,0,6,750,2,0,0,0,2,1,1,1,0,0,1,0,0,1,1,1,10,22,0,1,56500.0,3000,0,22,0,41500.0,0,1,6,0,15000.0,2,0,0,5,1,0,2015,3,0
243,1478,0,0,0,0,27,750,2,0,0,0,0,1,1,0,0,0,1,1,0,1,0,2,11,60,0,2,24000.0,3000,1,144,0,14500.0,0,1,2,0,9500.0,1,0,0,11,1,0,2017,4,0
244,1499,0,0,0,0,26,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,2,59,0,1,38500.0,3000,0,250,0,38500.0,0,1,1,0,0.0,2,0,1,7,1,0,2020,3,0
245,1499,0,0,0,0,26,750,3,0,0,0,3,1,0,0,0,0,3,1,0,1,0,0,2,33,0,1,38500.0,3000,0,11,0,38500.0,0,1,1,0,0.0,2,0,1,7,1,0,2016,3,0
246,4842,0,0,0,0,7,750,2,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,12,32,0,1,17500.0,3000,1,56,0,17500.0,1,1,5,0,0.0,0,0,1,15,1,0,2019,3,0
247,1501,0,0,0,0,22,750,2,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,2,39,1,3,6500.0,3000,1,100,0,6500.0,0,0,4,0,0.0,0,0,1,16,1,0,2011,3,0
248,3195,0,0,0,0,2,750,2,1,0,0,2,1,1,0,0,0,2,0,0,0,1,0,9,50,1,0,13000.0,3000,1,39,1,13000.0,0,0,0,1,0.0,0,0,0,5,0,0,2020,4,0
249,3195,0,0,0,0,2,750,2,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,9,55,1,0,13000.0,2900,0,117,1,13000.0,0,0,0,1,0.0,0,0,0,5,0,0,2018,4,0
250,4846,0,0,0,1,15,750,3,0,0,0,0,1,0,1,0,0,2,0,0,1,1,0,9,29,0,2,22000.0,3000,0,37,0,22000.0,0,1,6,0,0.0,0,0,0,18,1,0,2018,3,0
