fraud,driver_relationship_child,policy_state_nv,authorities_contacted_fire,collision_type_front,incident_day,policy_deductable,num_vehicles_involved,num_claims_past_year,policy_state_wa,policy_state_id,policy_liability,incident_type_collision,collision_type_side,customer_gender_female,authorities_contacted_ambulance,driver_relationship_na,num_insurers_past_5_years,policy_state_az,incident_type_theft,authorities_contacted_police,policy_state_ca,num_injuries,incident_month,customer_age,authorities_contacted_none,num_witnesses,total_claim_amount,policy_annual_premium,customer_gender_male,months_as_customer,driver_relationship_spouse,vehicle_claim,policy_state_or,police_report_available,incident_dow,injury_claim,incident_severity,incident_type_breakin,collision_type_rear,incident_hour,driver_relationship_self,driver_relationship_other,auto_year,customer_education,collision_type_na
0,0,0,0,0,1,750,3,0,0,0,1,1,0,1,0,0,2,0,0,1,1,0,1,22,0,3,23000.0,3000,0,45,0,23000.0,0,1,1,0.0,1,0,1,8,1,0,2020,3,0
0,0,0,0,0,23,750,1,0,1,0,3,0,0,0,0,1,1,0,0,1,0,0,1,65,0,0,41022.0,3000,1,407,0,15922.0,0,0,2,25100.0,0,1,0,5,0,0,2020,3,1
0,0,0,0,0,7,750,3,0,0,0,3,1,1,0,0,0,1,0,0,1,1,0,10,50,0,0,28194.0,2650,1,176,0,16794.0,0,1,0,11400.0,1,0,0,2,1,0,2017,1,0
0,0,0,0,1,14,750,2,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,3,34,0,0,57500.0,3000,0,71,0,32500.0,0,0,3,25000.0,2,0,0,10,1,0,2017,3,0
0,0,0,0,1,4,750,3,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,7,49,0,1,12500.0,3000,1,263,0,12500.0,0,1,3,0.0,0,0,0,8,1,0,2019,2,0
0,0,0,0,0,12,750,3,0,0,0,0,1,1,1,0,0,1,0,0,1,1,4,10,64,0,2,101644.0,3000,0,175,0,27344.0,0,1,5,74300.0,2,0,0,8,1,0,2018,3,0
0,0,0,0,0,31,750,3,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,3,63,0,3,44000.0,3000,1,146,0,34500.0,0,1,6,9500.0,2,0,0,15,1,0,2016,4,0
0,0,0,0,1,23,750,2,0,0,0,2,1,0,0,0,0,1,1,0,1,0,0,7,36,0,0,24373.0,3000,0,182,0,11173.0,0,1,1,13200.0,1,0,0,15,1,0,2013,1,0
0,0,0,1,1,6,750,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4,49,0,0,32000.0,3000,0,313,0,32000.0,0,0,5,0.0,2,0,0,19,1,0,2018,3,0
0,0,0,0,0,12,750,3,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,12,37,0,3,59462.0,3000,1,57,1,39162.0,0,1,3,20300.0,2,0,0,3,0,0,2017,0,0
0,0,0,0,1,7,750,2,0,0,0,2,1,0,1,0,0,1,0,0,1,1,1,4,28,0,0,43012.0,2700,0,52,0,21812.0,0,1,6,21200.0,1,0,0,7,1,0,2020,3,0
0,0,0,0,0,21,750,3,0,0,0,2,1,0,0,0,0,1,0,0,1,1,3,11,60,0,1,36254.0,3000,0,176,0,19454.0,0,1,3,16800.0,1,0,1,21,1,0,2017,1,0
0,0,0,0,0,18,750,4,0,0,1,3,1,1,0,0,0,1,0,0,1,0,2,2,51,0,2,61855.0,2950,1,125,0,36855.0,0,1,0,25000.0,2,0,0,15,1,0,2017,3,0
0,0,0,0,1,31,750,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,48,1,2,16639.0,2750,1,136,1,3539.0,0,0,3,13100.0,0,0,0,6,0,0,2017,3,0
0,0,0,0,0,27,750,2,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,6,72,0,0,19500.0,3000,1,201,0,19500.0,0,0,3,0.0,1,0,0,7,1,0,2016,1,0
0,0,0,0,1,24,750,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,12,57,0,1,22052.0,3000,0,155,0,11652.0,0,1,1,10400.0,0,0,0,14,1,0,2017,3,0
0,0,0,0,0,31,750,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,10,67,0,0,49025.0,3000,1,301,0,25525.0,0,0,3,23500.0,1,1,0,22,0,0,2010,4,1
0,0,0,0,1,13,750,2,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,12,54,0,0,26338.0,3000,1,48,0,18938.0,0,0,4,7400.0,1,0,0,20,1,0,2018,4,0
1,0,0,0,1,26,750,1,0,0,0,0,1,0,1,0,0,3,0,0,0,1,0,12,21,1,0,12000.0,3000,0,39,0,12000.0,0,0,3,0.0,0,0,0,5,1,0,2019,3,0
0,0,0,0,0,11,750,2,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,2,31,0,0,5500.0,3000,1,80,0,5500.0,0,0,0,0.0,0,0,1,21,1,0,2009,0,0
0,0,0,1,0,10,750,2,0,0,0,1,1,1,0,0,0,2,0,0,0,1,0,3,54,0,0,52458.0,3000,1,46,0,32058.0,0,0,6,20400.0,2,0,0,11,1,0,2017,1,0
0,0,0,0,0,9,750,2,0,0,0,3,1,0,0,0,0,1,0,0,1,1,0,1,66,0,1,48454.0,3000,1,81,0,11654.0,0,1,2,36800.0,1,0,1,4,1,0,2014,0,0
0,0,0,0,0,27,750,2,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,9,34,0,1,89156.0,2700,0,92,0,28656.0,0,0,4,60500.0,2,0,1,19,1,0,2014,3,0
0,0,0,0,0,11,750,3,0,0,0,0,1,1,0,0,0,1,0,0,1,1,3,6,68,0,1,47500.0,2650,1,41,0,17500.0,0,1,1,30000.0,1,0,0,3,1,0,2019,1,0
0,0,0,0,0,11,750,3,0,0,0,3,1,1,0,0,0,1,0,0,1,1,0,8,31,0,3,12500.0,2500,1,83,0,12500.0,0,1,6,0.0,2,0,0,11,1,0,2010,4,0
0,0,1,0,1,17,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,5,54,0,1,23599.0,3000,1,174,1,15799.0,0,1,4,7800.0,1,0,0,4,0,0,2013,2,0
0,0,0,0,1,15,750,2,0,0,0,1,1,0,1,0,0,2,0,0,1,1,0,2,19,0,0,20000.0,3000,0,4,0,20000.0,0,1,4,0.0,1,0,0,13,1,0,2012,1,0
0,0,0,0,0,8,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,1,61,0,5,85736.0,2700,1,99,1,42336.0,0,1,1,43400.0,2,0,1,10,0,0,2018,4,0
0,0,0,0,0,16,750,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,10,55,0,1,57500.0,2550,0,138,0,39500.0,0,0,2,18000.0,2,0,1,18,1,0,2013,1,0
0,0,0,0,1,12,750,1,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,4,58,1,0,14000.0,3000,0,160,0,14000.0,0,0,4,0.0,0,0,0,16,1,0,2019,4,0
0,0,0,0,1,17,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,10,69,0,1,28666.0,2700,1,155,0,12766.0,0,0,3,15900.0,1,0,0,10,1,0,2017,2,0
0,0,0,0,0,27,750,3,0,1,0,2,1,1,1,0,0,1,0,0,1,0,1,4,65,0,2,71818.0,3000,0,61,1,35318.0,0,1,5,36500.0,2,0,0,6,0,0,2019,3,0
0,0,0,0,0,23,750,2,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,9,63,1,0,77603.0,3000,1,193,0,6303.0,0,0,0,71300.0,0,0,0,14,1,0,2017,2,0
0,0,0,0,1,3,750,3,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,3,68,0,0,7000.0,3000,0,108,0,7000.0,0,1,6,0.0,0,0,0,5,1,0,2016,1,0
0,0,0,0,0,25,750,2,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,12,29,1,1,11500.0,2700,1,89,0,11500.0,0,0,2,0.0,0,0,1,18,1,0,2010,3,0
0,0,0,0,1,22,750,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,12,51,1,1,221968.0,3000,1,118,0,14168.0,0,0,6,207800.0,0,0,0,16,1,0,2020,2,0
0,0,0,0,0,21,750,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,11,62,0,0,12000.0,3000,0,137,0,12000.0,0,0,3,0.0,0,1,0,3,0,0,2008,3,1
0,0,0,0,1,4,750,3,0,0,0,0,1,0,0,0,0,4,0,0,1,1,1,2,32,0,4,35500.0,3000,0,34,0,10500.0,0,1,0,25000.0,1,0,0,11,1,0,2020,3,0
0,1,0,0,1,16,750,4,0,0,0,1,1,0,1,0,0,1,1,0,1,0,2,8,48,0,3,68500.0,3000,0,158,0,30000.0,0,1,4,38500.0,2,0,0,16,0,0,2014,1,0
0,0,0,0,0,29,750,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,43,1,1,13500.0,3000,1,178,1,13500.0,0,0,1,0.0,0,0,1,14,0,0,2011,1,0
0,0,0,0,1,7,750,2,0,0,0,1,1,0,0,0,0,2,0,0,1,1,2,11,39,0,0,24000.0,2800,1,40,0,10000.0,0,0,3,14000.0,1,0,0,17,1,0,2016,4,0
0,0,0,0,1,23,750,2,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,10,48,1,1,52315.0,3000,0,42,0,16315.0,0,0,2,36000.0,0,0,0,18,0,1,2019,3,0
0,1,0,0,0,9,750,4,0,0,0,0,1,0,1,0,0,1,0,0,1,1,4,5,31,0,3,43038.0,3000,0,87,0,38638.0,0,1,3,4400.0,2,0,1,14,0,0,2018,3,0
0,0,0,0,1,16,750,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,34,0,1,20000.0,3000,1,78,0,20000.0,0,0,5,0.0,1,0,0,16,1,0,2020,3,0
0,0,0,0,0,2,750,1,0,0,0,3,1,0,0,0,0,1,0,0,1,1,0,7,65,0,0,10000.0,3000,1,240,0,10000.0,0,0,1,0.0,0,0,1,14,0,1,2017,3,0
0,0,0,0,1,22,750,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,39,1,0,12652.0,2600,1,107,0,6952.0,0,0,1,5700.0,0,0,0,13,1,0,2017,3,0
0,0,0,0,1,21,750,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,3,63,0,0,12038.0,2850,1,211,0,9938.0,0,1,3,2100.0,1,0,0,7,1,0,2015,4,0
0,0,0,0,0,30,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,3,5,33,0,1,15127.0,2800,0,99,0,11327.0,0,1,3,3800.0,2,0,1,20,1,0,2019,4,0
0,0,0,0,1,20,750,4,0,0,0,3,1,0,1,0,0,1,0,0,1,1,0,1,25,0,2,15500.0,3000,0,71,0,15500.0,0,1,6,0.0,2,0,0,19,1,0,2012,4,0
0,0,0,0,0,25,750,1,0,0,0,0,0,0,1,0,1,3,0,0,1,1,0,11,21,0,0,15667.0,3000,0,39,0,12967.0,0,0,0,2700.0,0,1,0,13,0,0,2019,3,1
0,0,0,0,0,19,750,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,25,0,0,30699.0,3000,0,57,0,10399.0,0,0,5,20300.0,0,1,0,16,0,0,2007,3,1
0,0,0,0,0,20,750,2,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,5,44,0,0,28591.0,2850,1,98,0,15691.0,0,1,0,12900.0,1,0,0,10,1,0,2018,1,0
0,0,0,0,0,1,750,4,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,6,51,0,1,16500.0,2400,1,196,0,16500.0,0,1,5,0.0,2,0,0,13,1,0,2011,1,0
0,0,1,0,1,4,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,6,40,0,0,9101.0,3000,0,97,0,6101.0,0,0,1,3000.0,1,0,0,18,1,0,2008,3,0
0,0,0,0,1,30,750,1,0,1,0,2,1,0,1,0,0,1,0,0,1,0,1,9,48,0,0,39000.0,3000,0,121,0,9000.0,0,0,0,30000.0,1,0,0,7,1,0,2019,4,0
0,0,0,0,1,6,750,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,10,39,0,0,43500.0,3000,1,125,0,43500.0,0,0,6,0.0,2,0,0,19,1,0,2020,0,0
0,0,0,0,1,4,750,3,1,0,0,2,1,0,0,0,0,5,1,0,1,0,0,3,45,0,3,8500.0,3000,1,6,0,8500.0,0,1,0,0.0,1,0,0,11,1,0,2017,4,0
0,0,0,0,0,24,750,2,0,0,0,2,1,0,1,0,0,2,0,0,1,1,2,10,38,0,0,49032.0,3000,0,23,1,36232.0,0,0,3,12800.0,2,0,1,9,0,0,2018,3,0
1,0,0,0,0,6,750,2,0,0,0,1,1,0,0,0,0,4,0,0,1,1,0,12,27,0,0,21885.0,2800,1,32,0,15285.0,0,0,4,6600.0,1,0,1,11,1,0,2018,3,0
0,0,0,1,0,24,750,1,0,0,0,1,1,0,1,0,0,5,0,0,0,1,0,10,35,0,0,55984.0,3000,0,7,0,36884.0,0,0,3,19100.0,2,0,1,8,1,0,2018,1,0
0,0,0,0,1,20,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,11,42,0,2,27843.0,2800,1,72,0,19143.0,0,0,2,8700.0,1,0,0,11,1,0,2014,3,0
0,0,0,0,1,21,750,3,0,1,0,2,1,0,1,0,0,1,0,0,1,0,1,3,42,0,1,21503.0,3000,0,118,0,10503.0,0,1,3,11000.0,0,0,0,10,1,0,2016,3,0
0,0,0,0,0,11,750,2,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,2,75,0,0,12500.0,3000,0,471,0,12500.0,0,1,0,0.0,1,0,0,18,0,1,2016,3,0
1,0,0,0,0,23,750,2,0,0,1,2,1,1,1,0,0,1,0,0,0,0,0,2,55,1,0,5500.0,3000,0,180,0,5500.0,0,0,5,0.0,0,0,0,7,1,0,2009,2,0
0,0,0,0,1,22,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,7,47,0,0,10500.0,3000,1,131,1,10500.0,0,1,0,0.0,1,0,0,0,0,0,2016,4,0
0,0,0,0,0,4,750,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,5,43,0,0,16500.0,3000,0,131,0,16500.0,0,0,5,0.0,0,1,0,5,0,0,2018,3,1
0,0,0,0,1,5,750,2,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,9,32,1,0,12000.0,3000,1,71,0,12000.0,0,0,3,0.0,0,0,0,0,1,0,2015,3,0
0,1,0,0,0,24,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,6,68,0,2,23357.0,2950,1,138,0,13757.0,0,1,0,9600.0,1,0,1,8,0,0,2017,3,0
0,0,0,0,1,19,750,3,0,0,0,2,1,0,0,0,0,1,0,0,1,1,1,11,56,0,0,66670.0,2950,1,240,0,38670.0,0,1,1,28000.0,2,0,0,15,1,0,2019,3,0
0,0,0,0,1,15,750,2,0,0,0,0,1,0,1,0,0,1,1,0,1,0,2,1,40,0,0,14263.0,3000,0,72,0,4163.0,0,1,1,10100.0,1,0,0,9,1,0,2019,2,0
1,1,0,0,1,22,750,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11,53,1,0,17991.0,3000,1,205,0,15491.0,0,0,4,2500.0,0,0,0,12,0,0,2017,1,0
0,0,0,0,0,24,750,3,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,10,38,0,2,56457.0,3000,1,41,0,20157.0,0,1,3,36300.0,0,0,0,10,1,0,2015,3,0
0,0,0,0,0,17,750,2,0,0,0,1,1,1,1,0,0,4,0,0,0,1,0,7,69,1,0,16000.0,2900,0,5,0,16000.0,0,0,2,0.0,0,0,0,15,0,1,2019,1,0
0,0,0,0,0,14,750,4,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,5,33,0,3,101469.0,3000,1,86,1,45169.0,0,1,1,56300.0,2,0,1,12,0,0,2019,3,0
0,1,0,0,1,5,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,3,59,0,2,18523.0,3000,0,221,0,1023.0,0,1,1,17500.0,1,0,0,16,0,0,2010,1,0
0,0,0,0,0,25,750,1,0,1,0,3,0,0,0,0,1,1,0,1,1,0,0,1,59,0,0,15188.0,2600,1,102,0,8288.0,0,0,4,6900.0,1,0,0,10,0,0,2010,4,1
0,1,0,0,1,9,750,2,0,1,0,3,1,0,1,0,0,1,0,0,1,0,2,6,24,0,2,27000.0,3000,0,58,0,22000.0,0,0,6,5000.0,1,0,0,7,0,0,2011,2,0
0,0,0,0,0,26,750,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,9,47,0,0,38571.0,3000,1,131,0,10471.0,0,0,3,28100.0,0,1,0,6,0,0,2019,1,1
0,0,0,0,0,24,750,3,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,8,51,0,1,101044.0,3000,0,74,0,41844.0,0,1,5,59200.0,2,0,1,13,1,0,2015,3,0
0,0,0,0,0,4,750,2,0,0,0,0,1,1,1,0,0,5,0,0,1,1,0,7,33,0,2,16617.0,3000,0,23,0,10417.0,0,1,3,6200.0,0,0,0,8,1,0,2017,1,0
0,0,0,0,1,14,750,2,0,0,0,1,1,0,0,0,0,5,0,0,1,1,0,7,25,0,0,18000.0,3000,1,3,0,18000.0,0,0,6,0.0,0,0,0,15,1,0,2018,4,0
0,0,0,1,0,15,750,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,12,32,0,0,99776.0,3000,1,138,0,33176.0,0,0,6,66600.0,2,0,1,16,1,0,2016,4,0
0,0,0,0,0,29,750,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,11,55,0,0,9000.0,3000,1,119,0,9000.0,0,0,4,0.0,0,1,0,12,0,0,2018,4,1
0,0,0,0,0,2,750,3,0,1,0,3,1,0,0,0,0,1,0,0,1,0,0,1,43,0,2,55685.0,3000,1,144,0,30085.0,0,1,2,25600.0,2,0,1,14,1,0,2019,3,0
0,0,0,0,0,14,750,2,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,2,50,1,2,10500.0,2600,1,49,0,10500.0,0,0,3,0.0,0,0,0,23,1,0,2015,4,0
0,0,1,0,0,28,750,2,0,0,0,2,1,1,1,0,0,1,0,0,1,0,2,10,57,0,0,32693.0,3000,0,119,0,14793.0,0,1,0,17900.0,1,0,0,8,1,0,2020,1,0
0,0,0,0,0,15,750,1,0,0,0,3,0,0,1,0,1,2,0,1,1,1,0,5,40,0,0,112871.0,3000,0,36,0,18471.0,0,0,2,94400.0,1,0,0,20,0,0,2020,2,1
0,1,0,0,0,24,750,2,0,0,0,3,1,1,0,0,0,1,1,0,1,0,0,6,40,0,0,18500.0,3000,1,110,0,18500.0,0,0,0,0.0,1,0,0,16,0,0,2020,4,0
0,0,0,0,0,27,750,1,0,0,0,2,1,1,0,0,0,3,0,0,0,1,0,4,44,1,0,23102.0,3000,1,26,0,17002.0,0,0,5,6100.0,0,0,0,6,1,0,2018,1,0
0,0,0,0,1,6,750,4,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,12,63,0,5,12172.0,3000,0,136,0,10372.0,0,1,4,1800.0,0,0,0,15,1,0,2015,1,0
0,0,0,0,0,16,750,1,0,0,0,2,1,1,1,0,0,2,0,0,0,1,0,1,55,1,0,13000.0,3000,0,30,0,13000.0,0,0,2,0.0,0,0,0,1,1,0,2018,1,0
0,0,0,0,1,7,750,2,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,6,36,1,0,10000.0,3000,0,51,1,10000.0,0,0,4,0.0,0,0,0,8,0,0,2018,2,0
0,0,0,0,1,16,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,11,25,0,2,20500.0,3000,1,69,0,20500.0,0,1,5,0.0,1,0,0,14,1,0,2015,1,0
0,0,0,0,0,30,750,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,9,48,0,0,22509.0,2600,0,92,0,18409.0,0,1,0,4100.0,1,0,1,16,1,0,2019,3,0
0,0,0,0,0,11,750,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,10,45,1,3,16000.0,2850,1,236,1,16000.0,0,0,4,0.0,0,0,1,11,0,0,2020,4,0
1,0,0,0,0,9,750,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,10,64,0,1,10000.0,2700,1,153,0,10000.0,0,0,2,0.0,0,1,0,12,0,0,2016,4,1
0,0,0,1,1,5,750,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,12,57,0,0,22162.0,3000,1,86,0,16662.0,0,0,3,5500.0,2,0,0,5,1,0,2007,3,0
0,0,0,0,1,26,750,2,0,0,0,2,1,0,1,0,0,1,0,0,1,1,1,6,48,0,1,53131.0,3000,0,57,0,19231.0,0,0,2,33900.0,1,0,0,9,1,0,2017,1,0
0,0,0,0,1,3,750,3,1,0,0,2,1,0,0,0,0,1,0,0,1,1,1,9,45,0,2,41500.0,3000,1,129,0,34000.0,0,1,1,7500.0,2,0,0,11,0,1,2018,3,0
0,0,0,0,1,8,750,3,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,3,45,0,0,63642.0,3000,0,126,0,16242.0,0,1,4,47400.0,0,0,0,10,1,0,2017,1,0
0,0,0,1,1,20,750,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,6,37,0,0,40925.0,3000,0,57,0,36125.0,0,0,3,4800.0,2,0,0,16,1,0,2018,4,0
0,0,0,0,0,4,750,3,1,0,0,2,1,0,0,0,0,1,0,0,1,1,3,3,66,0,0,16089.0,2950,1,115,0,4789.0,0,1,0,11300.0,1,0,1,16,1,0,2017,3,0
0,0,0,0,1,14,750,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,10,50,1,2,11500.0,2800,0,150,0,11500.0,1,0,0,0.0,0,0,0,8,1,0,2018,4,0
0,0,0,0,0,28,750,2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,63,0,1,75254.0,3000,1,136,1,19754.0,0,0,0,55500.0,1,0,0,13,0,0,2015,3,0
0,0,0,0,0,1,750,2,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,4,69,0,1,43252.0,2700,0,75,0,33152.0,0,0,0,10100.0,2,0,0,12,1,0,2017,3,0
0,0,0,0,1,24,750,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,6,70,1,1,12500.0,3000,0,193,0,12500.0,0,0,0,0.0,0,0,0,15,1,0,2017,2,0
0,0,0,1,0,25,750,2,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,6,55,0,0,41172.0,3000,0,11,0,35672.0,0,0,1,5500.0,2,0,0,12,1,0,2015,1,0
0,0,0,0,1,22,750,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8,60,1,0,14000.0,3000,1,153,0,14000.0,0,0,3,0.0,0,0,0,11,1,0,2017,3,0
0,0,0,0,0,3,750,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,9,58,1,0,23896.0,3000,0,281,0,11896.0,0,0,1,12000.0,0,0,1,14,1,0,2020,4,0
0,0,0,0,0,14,750,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,8,62,1,0,8500.0,3000,1,261,0,8500.0,0,0,2,0.0,0,0,0,18,1,0,2015,3,0
0,0,0,0,0,12,750,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,12,33,0,0,33050.0,3000,0,113,0,19850.0,0,0,3,13200.0,1,0,0,8,0,0,2015,3,1
0,0,0,0,0,24,750,2,0,0,0,1,1,0,0,0,0,2,0,0,1,1,0,5,51,0,1,15000.0,3000,1,37,1,15000.0,0,0,4,0.0,1,0,1,12,0,0,2013,3,0
0,0,0,0,1,29,750,3,0,0,0,2,1,0,1,0,0,4,0,0,1,1,1,11,36,0,0,65500.0,3000,0,7,0,35500.0,0,1,4,30000.0,2,0,0,10,1,0,2013,1,0
0,0,0,0,0,5,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,3,8,52,0,4,106233.0,3000,1,22,0,36633.0,0,1,0,69600.0,2,0,1,10,1,0,2018,3,0
0,0,0,0,0,21,750,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,10,36,1,0,40974.0,2950,0,99,0,14574.0,1,0,0,26400.0,0,0,1,7,1,0,2020,1,0
0,0,0,0,0,5,750,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,3,42,0,0,22758.0,3000,0,12,0,16258.0,0,0,1,6500.0,0,1,0,14,0,0,2015,1,1
0,0,0,0,0,3,750,2,0,0,0,3,1,0,0,0,0,1,1,0,1,0,0,2,58,0,1,19456.0,2700,1,139,0,9156.0,0,0,6,10300.0,1,0,1,13,1,0,2013,3,0
0,0,0,0,1,24,750,4,0,0,0,0,1,0,1,0,0,1,1,0,1,0,2,6,44,0,3,45088.0,3000,0,125,0,11988.0,0,1,0,33100.0,1,0,0,5,0,1,2016,3,0
0,0,0,0,1,2,750,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3,9,45,0,3,30461.0,3000,1,98,0,18461.0,0,1,0,12000.0,2,0,0,17,1,0,2010,2,0
1,0,0,0,1,3,750,2,0,0,0,3,1,0,0,0,0,1,0,0,1,0,1,4,36,0,0,16125.0,2750,1,79,0,8525.0,1,1,2,7600.0,0,0,0,18,1,0,2017,3,0
0,0,1,0,0,20,750,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,10,45,1,0,15000.0,3000,1,60,0,15000.0,0,0,6,0.0,0,0,0,16,1,0,2020,3,0
0,0,0,0,1,9,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,4,43,0,2,83000.0,3000,0,111,0,35000.0,0,1,1,48000.0,2,0,0,19,1,0,2017,0,0
0,0,0,0,1,20,750,2,0,1,0,3,1,0,0,0,0,1,0,0,1,0,0,3,45,0,2,13500.0,3000,1,60,1,13500.0,0,1,2,0.0,1,0,0,5,0,0,2017,3,0
0,0,0,0,0,16,750,3,0,0,1,3,1,0,0,0,0,2,0,0,1,0,0,4,32,0,1,8423.0,2950,1,48,1,4623.0,0,1,1,3800.0,0,0,1,11,0,0,2013,1,0
0,0,0,0,0,14,750,2,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,2,52,0,0,18500.0,3000,0,63,0,18500.0,0,0,3,0.0,0,0,0,13,1,0,2019,3,0
0,0,1,0,0,4,750,1,0,0,0,1,0,0,0,0,1,3,0,1,1,0,0,2,24,0,0,11000.0,3000,1,27,0,11000.0,0,0,0,0.0,1,0,0,15,0,0,2020,4,1
0,0,0,0,1,29,750,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,8,53,0,0,20463.0,3000,1,119,0,16163.0,0,0,3,4300.0,1,0,0,13,1,0,2015,1,0
0,1,0,0,1,9,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,4,47,0,2,45033.0,3000,1,63,0,25533.0,0,1,1,19500.0,2,0,0,19,0,0,2012,3,0
0,0,0,0,0,22,750,2,0,0,0,3,1,1,0,0,0,1,0,0,1,1,2,12,49,0,0,21666.0,3000,1,138,0,13866.0,0,1,6,7800.0,1,0,0,4,1,0,2015,4,0
0,0,0,0,0,12,750,3,0,0,0,0,1,1,0,0,0,1,0,0,1,1,4,3,57,0,0,46271.0,2650,1,198,0,37071.0,0,1,1,9200.0,2,0,0,21,1,0,2015,3,0
0,0,0,0,0,30,750,3,0,0,0,2,1,1,0,0,0,1,0,0,1,1,3,8,67,0,1,47000.0,2450,1,181,0,31000.0,0,1,4,16000.0,2,0,0,21,1,0,2010,2,0
0,0,0,0,0,22,750,2,0,0,0,1,1,1,1,0,0,3,0,0,1,1,1,2,23,0,2,53841.0,3000,0,20,0,28241.0,0,1,4,25600.0,2,0,0,8,1,0,2018,3,0
