policy_id,customer_age,months_as_customer,num_claims_past_year,num_insurers_past_5_years,policy_state,policy_deductable,policy_annual_premium,policy_liability,customer_zip,customer_gender,customer_education,auto_year
376,54,177,0,1,CA,750,3000,30/60,90023,Male,Bachelor,2017
377,33,49,0,2,CA,750,2900,15/30,91784,Female,Bachelor,2016
378,28,38,0,2,CA,750,3000,15/30,94030,Male,Bachelor,2018
379,42,65,0,1,NV,750,3000,25/50,89511,Male,High School,2009
380,23,49,0,1,CA,750,3000,15/30,95215,Male,Advanced Degree,2013
381,33,153,0,1,CA,750,3000,15/30,91506,Female,Bachelor,2018
382,20,7,0,5,CA,750,3000,15/30,95351,Female,High School,2015
383,45,6,1,5,AZ,750,3000,30/60,85716,Male,Advanced Degree,2017
384,30,3,0,1,OR,750,2800,100/200,97431,Female,High School,2015
385,48,338,0,1,WA,750,3000,25/50,98587,Male,Bachelor,2019
386,42,61,0,1,CA,750,3000,30/60,95003,Unkown,Bachelor,2016
387,40,144,0,1,AZ,750,3000,15/30,85746,Male,Bachelor,2018
388,56,81,0,1,NV,750,2650,30/60,89436,Female,Advanced Degree,2020
389,59,211,0,1,CA,750,2600,25/50,90640,Female,Bachelor,2009
390,33,159,0,1,OR,750,3000,25/50,97420,Female,High School,2017
391,32,53,0,1,AZ,750,3000,25/50,85741,Male,Advanced Degree,2017
392,38,2,0,4,CA,750,2600,25/50,91326,Male,Advanced Degree,2012
393,39,164,0,1,CA,750,2750,25/50,91402,Female,Bachelor,2019
394,56,152,0,1,CA,750,3000,25/50,94611,Male,Bachelor,2010
395,50,118,0,1,CA,750,2900,30/60,92114,Female,High School,2013
396,66,494,0,1,CA,750,3000,15/30,92342,Female,Bachelor,2013
397,41,101,0,1,NV,750,2700,25/50,89115,Female,High School,2015
398,25,69,0,1,CA,750,3000,25/50,91402,Male,High School,2015
399,48,108,0,1,CA,750,3000,25/50,95682,Female,Bachelor,2020
400,29,38,0,3,CA,750,3000,15/30,94960,Female,High School,2020
401,31,73,0,1,CA,750,2950,15/30,91744,Female,Below High School,2019
402,22,44,0,2,AZ,750,2900,15/30,85031,Male,Bachelor,2018
403,62,49,0,2,CA,750,3000,15/30,92231,Male,High School,2018
404,44,89,0,1,CA,750,3000,15/30,92399,Male,High School,2017
405,46,155,0,1,CA,750,3000,25/50,90005,Male,High School,2017
406,27,20,0,4,CA,750,2450,15/30,95363,Female,High School,2009
407,55,99,0,1,OR,750,3000,25/50,97526,Other,Bachelor,2019
408,23,27,0,1,CA,750,3000,30/60,95133,Male,Advanced Degree,2007
409,40,67,0,1,CA,750,2650,25/50,94960,Female,Bachelor,2019
410,26,50,0,2,CA,750,3000,25/50,94533,Male,Bachelor,2012
411,63,133,0,1,CA,750,3000,15/30,93638,Male,High School,2016
412,55,231,0,1,CA,750,3000,30/60,95823,Male,High School,2019
413,31,42,0,1,WA,750,2650,25/50,98626,Male,High School,2008
414,34,62,0,1,CA,750,2950,15/30,93619,Other,Bachelor,2020
415,32,55,0,1,CA,750,3000,15/30,94703,Male,Bachelor,2014
416,27,18,0,1,CA,750,3000,15/30,91737,Female,Bachelor,2013
417,45,82,0,1,CA,750,3000,15/30,95831,Female,Bachelor,2019
418,27,53,0,2,CA,750,2950,15/30,90019,Unkown,High School,2019
419,49,158,0,1,CA,750,2850,25/50,93720,Male,Bachelor,2012
420,43,57,0,1,CA,750,3000,15/30,90247,Male,Associate,2018
421,39,47,0,1,CA,750,3000,15/30,95138,Male,Bachelor,2010
422,26,59,0,1,WA,750,2850,30/60,99337,Male,Bachelor,2014
423,32,26,0,3,CA,750,3000,15/30,92376,Male,Bachelor,2016
424,59,104,0,1,CA,850,3000,25/50,95206,Female,Advanced Degree,2018
425,54,209,0,1,CA,750,2700,15/30,92105,Female,Advanced Degree,2014
426,24,18,0,3,WA,750,3000,25/50,98056,Female,Bachelor,2020
427,46,60,0,1,CA,750,3000,25/50,91789,Female,Bachelor,2017
428,59,103,0,1,CA,750,2550,30/60,92020,Male,High School,2016
429,55,237,0,1,CA,750,3000,30/60,93622,Male,Advanced Degree,2009
430,31,21,0,4,AZ,750,3000,15/30,85713,Unkown,Bachelor,2020
431,55,57,0,1,AZ,750,3000,25/50,85086,Female,High School,2018
432,29,110,0,1,WA,750,3000,30/60,98030,Female,Bachelor,2019
433,45,154,0,1,CA,750,3000,30/60,91505,Female,High School,2017
434,49,344,0,1,WA,750,3000,30/60,98148,Male,Bachelor,2016
435,26,84,0,1,WA,750,2750,100/200,98133,Male,Bachelor,2013
436,57,139,0,1,CA,750,3000,15/30,91501,Male,Associate,2016
437,43,119,0,1,OR,750,3000,25/50,97233,Male,High School,2015
438,20,26,0,2,ID,750,2750,25/50,83814,Male,High School,2004
439,31,79,0,1,CA,750,3000,25/50,90304,Female,Bachelor,2017
440,45,195,0,1,AZ,750,3000,25/50,85746,Female,Advanced Degree,2012
441,27,3,0,3,CA,750,2950,15/30,92704,Female,Associate,2016
442,36,131,0,1,CA,750,3000,15/30,93907,Female,Bachelor,2016
443,64,85,0,1,CA,750,2550,25/50,95032,Unkown,Bachelor,2015
444,32,31,0,1,CA,750,2850,25/50,92021,Male,High School,2017
445,61,107,0,1,OR,750,2650,25/50,97801,Male,High School,2018
446,21,30,0,3,WA,750,3000,100/200,98029,Female,Associate,2019
447,55,79,0,1,CA,750,3000,15/30,92867,Male,High School,2011
448,28,53,0,1,AZ,750,3000,100/200,85142,Male,Advanced Degree,2012
449,56,123,0,1,WA,750,3000,25/50,98266,Male,High School,2014
450,40,114,0,1,CA,750,2600,15/30,92570,Male,Bachelor,2018
451,51,87,0,1,CA,750,3000,15/30,95603,Female,Bachelor,2016
452,32,86,0,1,AZ,750,2750,25/50,85281,Male,Associate,2017
453,46,143,0,1,AZ,750,3000,15/30,85542,Female,Bachelor,2020
454,41,139,0,1,ID,750,3000,25/50,83854,Female,High School,2008
455,67,160,0,1,CA,750,2750,100/200,92701,Male,Bachelor,2012
456,49,70,0,1,CA,750,3000,30/60,92376,Male,Associate,2020
457,51,50,0,2,WA,750,3000,25/50,99338,Male,Bachelor,2014
458,36,82,3,1,CA,750,3000,25/50,95076,Male,Bachelor,2009
459,34,72,0,1,WA,750,3000,25/50,99223,Female,Advanced Degree,2016
460,35,154,0,1,CA,750,2900,25/50,92336,Female,Advanced Degree,2012
461,52,53,0,2,CA,750,3000,15/30,94112,Female,Bachelor,2016
462,36,52,0,1,CA,750,2750,15/30,91744,Male,Bachelor,2016
463,50,104,0,1,CA,750,2850,25/50,95240,Female,Bachelor,2017
464,61,158,0,1,CA,750,3000,15/30,95662,Female,Bachelor,2013
465,37,40,0,1,OR,750,3000,25/50,97133,Female,Advanced Degree,2017
466,68,214,0,1,CA,750,2600,100/200,90501,Female,High School,2014
467,36,193,0,1,CA,750,2700,30/60,91352,Female,Bachelor,2013
468,24,76,0,1,NV,750,2950,25/50,89145,Female,Bachelor,2020
469,37,90,0,1,CA,750,3000,15/30,91776,Female,Bachelor,2017
470,44,65,0,1,CA,750,3000,25/50,93656,Male,Associate,2011
471,51,51,0,1,CA,750,2950,30/60,92120,Female,Bachelor,2020
472,40,107,0,1,WA,750,2650,100/200,99207,Male,Bachelor,2019
473,61,80,0,1,CA,750,3000,25/50,92584,Male,Advanced Degree,2019
474,49,104,0,1,NV,750,3000,30/60,89123,Unkown,Bachelor,2018
475,59,247,1,1,CA,750,3000,25/50,92117,Unkown,High School,2017
476,67,215,0,1,WA,750,3000,25/50,98026,Male,High School,2018
477,51,128,0,1,CA,750,2900,30/60,92701,Male,High School,2020
478,36,10,0,4,NV,750,3000,25/50,89419,Male,Bachelor,2007
479,57,152,0,1,CA,750,3000,25/50,95776,Female,Bachelor,2020
480,48,86,0,1,WA,750,3000,30/60,98027,Female,High School,2016
481,49,93,0,1,OR,750,3000,25/50,97479,Unkown,Bachelor,2019
482,35,37,0,2,OR,750,3000,25/50,97132,Female,Bachelor,2015
483,27,33,0,4,CA,750,2950,25/50,95060,Male,High School,2015
484,61,187,0,1,CA,750,3000,15/30,92113,Female,Associate,2019
485,27,1,0,2,CA,750,2550,15/30,90620,Male,Advanced Degree,2013
486,45,117,0,1,CA,750,2800,25/50,93516,Other,Bachelor,2009
487,34,5,1,3,OR,750,3000,100/200,97623,Female,Bachelor,2018
488,54,140,0,1,CA,750,3000,15/30,91316,Female,Bachelor,2016
489,51,24,0,2,CA,750,2500,25/50,90022,Male,Bachelor,2015
490,65,58,0,2,CA,750,2800,15/30,95355,Male,Bachelor,2018
491,34,44,0,1,ID,750,3000,30/60,83703,Male,Bachelor,2018
492,39,80,0,1,AZ,750,2650,100/200,85716,Female,Advanced Degree,2014
493,24,2,0,1,CA,750,3000,15/30,90064,Female,Advanced Degree,2017
494,35,80,0,1,AZ,750,3000,100/200,85901,Male,Bachelor,2017
495,52,22,0,4,AZ,750,3000,30/60,85257,Female,High School,2017
496,59,63,0,1,WA,750,3000,30/60,99202,Female,Bachelor,2019
497,26,2,0,4,CA,750,3000,30/60,90201,Male,Bachelor,2011
498,61,16,0,4,WA,750,2750,100/200,99149,Female,Bachelor,2018
499,52,127,1,1,CA,750,3000,30/60,94025,Female,High School,2017
500,29,33,0,2,WA,750,3000,25/50,98387,Unkown,High School,2016
501,19,12,0,1,CA,750,3000,30/60,90066,Male,High School,2013
502,57,117,0,1,NV,750,3000,25/50,89149,Male,High School,2019
503,43,45,0,1,WA,750,2750,100/200,98443,Male,Bachelor,2016
504,50,111,0,1,CA,750,3000,15/30,94520,Male,Bachelor,2018
505,21,20,0,1,AZ,750,3000,25/50,85615,Male,Bachelor,2020
506,47,140,0,1,CA,750,3000,25/50,92557,Female,High School,2017
507,46,114,0,1,CA,750,3000,15/30,91360,Female,High School,2019
508,59,158,0,1,CA,750,2200,30/60,95616,Female,High School,2005
509,54,225,1,1,CA,750,3000,100/200,95630,Male,High School,2018
510,48,63,0,1,CA,750,3000,15/30,91401,Female,Bachelor,2010
511,28,54,0,1,WA,750,2950,25/50,98502,Female,Bachelor,2013
512,53,102,0,1,AZ,750,3000,25/50,85086,Female,High School,2019
513,34,47,0,3,CA,750,2400,25/50,95210,Female,High School,2008
514,24,18,0,5,CA,750,3000,15/30,90301,Female,High School,2015
515,41,43,0,1,CA,750,3000,30/60,96002,Unkown,Advanced Degree,2017
516,45,97,0,1,OR,750,3000,30/60,97341,Male,Bachelor,2017
517,66,221,0,1,AZ,750,3000,15/30,85009,Female,Advanced Degree,2017
518,41,51,0,1,CA,750,2950,25/50,95354,Male,Advanced Degree,2008
519,35,163,0,1,WA,750,3000,30/60,98584,Male,Bachelor,2014
520,24,43,0,3,CA,750,2800,15/30,94114,Male,Bachelor,2016
521,60,242,0,1,CA,750,3000,100/200,91786,Male,High School,2002
522,45,54,0,1,CA,750,3000,15/30,92106,Male,Bachelor,2012
523,18,4,0,2,CA,750,3000,25/50,95603,Male,Below High School,2015
524,18,4,0,1,CA,750,3000,15/30,93638,Male,High School,2016
525,37,93,0,1,CA,750,3000,15/30,90017,Other,High School,2015
526,39,119,0,1,CA,750,3000,15/30,92081,Male,Bachelor,2016
527,39,62,0,1,CA,750,3000,15/30,93402,Female,High School,2020
528,39,101,0,1,CA,750,3000,30/60,90805,Male,Advanced Degree,2016
529,43,262,0,1,AZ,750,3000,15/30,85029,Other,Associate,2014
530,39,50,0,1,CA,750,3000,25/50,90063,Female,Bachelor,2019
531,58,39,0,1,WA,900,2550,100/200,98502,Female,Bachelor,2016
532,67,209,0,1,CA,750,3000,15/30,92064,Female,Associate,2014
533,39,52,0,2,CA,750,3000,30/60,92234,Male,Bachelor,2015
534,22,15,0,1,CA,750,3000,15/30,90064,Unkown,Bachelor,2018
535,45,135,0,1,AZ,750,2800,15/30,85641,Female,High School,2018
536,44,47,0,3,CA,750,2600,25/50,94582,Female,Advanced Degree,2018
537,44,110,0,1,CA,750,3000,30/60,95111,Female,Bachelor,2017
538,48,115,0,1,CA,800,2750,15/30,93725,Male,Advanced Degree,2018
539,41,39,0,1,CA,750,3000,30/60,94590,Female,Bachelor,2017
540,33,45,0,1,AZ,750,3000,15/30,85340,Male,Bachelor,2017
541,33,82,0,1,CA,750,3000,25/50,92692,Female,Advanced Degree,2012
542,43,28,0,1,CA,750,3000,25/50,91762,Male,Bachelor,2020
543,33,115,0,1,WA,750,2850,30/60,98020,Unkown,Bachelor,2015
544,30,83,0,1,CA,750,3000,100/200,91942,Male,High School,2016
545,46,67,0,1,AZ,750,2850,100/200,85392,Male,High School,2020
546,39,59,0,2,OR,750,2800,25/50,97720,Female,Bachelor,2016
547,66,120,0,1,CA,750,3000,25/50,91754,Female,Bachelor,2017
548,69,175,1,1,OR,750,3000,30/60,97401,Female,Bachelor,2018
549,37,57,0,2,CA,750,2800,30/60,92656,Male,High School,2020
550,37,113,0,1,CA,750,3000,15/30,93612,Male,Bachelor,2020
551,28,42,0,1,CA,750,3000,15/30,90002,Female,Associate,2016
552,22,38,0,3,AZ,750,3000,30/60,85033,Unkown,Bachelor,2020
553,63,236,0,1,CA,750,2700,15/30,91406,Female,Advanced Degree,2019
554,69,151,0,1,CA,750,3000,15/30,95380,Female,Bachelor,2015
555,58,110,0,1,CA,750,3000,15/30,90037,Other,High School,2017
556,21,25,0,3,AZ,750,2800,25/50,85339,Male,Bachelor,2018
557,34,46,0,3,CA,750,3000,15/30,95640,Female,Bachelor,2013
558,54,42,0,2,CA,750,3000,25/50,93725,Female,Bachelor,2018
559,20,20,0,4,CA,750,3000,15/30,92677,Male,High School,2016
560,58,35,1,4,CA,750,3000,30/60,92301,Female,Bachelor,2018
561,39,37,0,3,CA,750,3000,15/30,93561,Female,High School,2014
562,37,30,0,1,CA,750,3000,15/30,92660,Male,Bachelor,2015
563,58,138,0,1,CA,750,2650,25/50,94124,Male,Below High School,2015
564,53,119,0,1,CA,750,3000,15/30,93546,Male,High School,2015
565,37,5,0,4,WA,750,3000,30/60,98404,Female,High School,2019
566,67,88,0,1,OR,750,3000,100/200,97801,Male,High School,2016
567,22,14,0,5,CA,750,3000,25/50,95120,Male,High School,2018
568,56,166,0,1,CA,750,2550,15/30,93458,Female,Bachelor,2018
569,56,319,0,1,CA,750,2850,15/30,92886,Female,High School,2016
570,38,38,1,1,CA,750,3000,25/50,94513,Female,Bachelor,2014
571,51,107,0,1,CA,750,2500,30/60,94952,Female,High School,2016
572,19,3,0,4,WA,750,2900,25/50,98146,Female,High School,2016
573,62,126,0,1,CA,750,3000,15/30,94002,Unkown,Advanced Degree,2018
574,40,112,0,1,AZ,750,3000,15/30,85037,Female,High School,2016
575,34,36,0,2,CA,750,2850,25/50,92507,Female,Bachelor,2018
576,65,168,0,1,CA,750,3000,30/60,95678,Male,High School,2016
577,30,35,0,2,AZ,750,3000,25/50,85209,Unkown,Advanced Degree,2011
578,56,102,0,1,CA,750,3000,25/50,90813,Male,Bachelor,2017
579,18,4,0,1,CA,750,3000,30/60,90803,Male,High School,2020
580,48,73,0,1,CA,750,3000,15/30,92335,Male,Associate,2019
581,42,179,0,1,CA,750,2900,25/50,91605,Male,High School,2005
582,33,66,0,1,AZ,750,3000,100/200,85260,Unkown,Bachelor,2015
583,52,195,0,1,CA,750,2800,25/50,94505,Female,Bachelor,2019
584,43,90,0,1,CA,750,3000,15/30,95366,Female,Bachelor,2016
585,66,85,1,1,AZ,750,3000,15/30,85032,Female,Bachelor,2014
586,46,92,1,1,CA,750,3000,25/50,94585,Female,High School,2019
587,47,186,0,1,CA,750,3000,15/30,90405,Male,High School,2017
588,37,36,0,1,ID,750,2650,30/60,83522,Female,High School,2012
589,43,13,0,2,CA,750,3000,25/50,96094,Female,Advanced Degree,2018
590,50,149,0,1,CA,750,3000,30/60,90220,Male,High School,2018
591,59,127,1,1,OR,750,3000,25/50,97006,Female,Bachelor,2018
592,47,97,0,1,CA,750,2700,25/50,92104,Male,Associate,2013
593,40,55,0,2,AZ,750,3000,15/30,86326,Male,High School,2011
594,44,187,0,1,CA,750,3000,15/30,90019,Male,Bachelor,2004
595,51,123,0,1,AZ,750,2600,15/30,85122,Male,Bachelor,2018
596,33,35,0,1,WA,750,3000,25/50,98445,Female,Bachelor,2017
597,28,43,0,1,CA,750,3000,15/30,91709,Female,Bachelor,2013
598,48,14,0,2,CA,750,2750,25/50,90056,Male,Bachelor,2015
599,24,68,0,1,CA,750,3000,25/50,90048,Female,Associate,2017
600,52,53,0,1,CA,750,3000,15/30,93103,Female,Bachelor,2018
601,65,79,0,1,WA,750,3000,25/50,98391,Male,Bachelor,2017
602,53,88,1,1,AZ,750,3000,30/60,85603,Male,High School,2016
603,49,25,0,1,WA,750,3000,30/60,98042,Unkown,Bachelor,2008
604,64,89,0,1,OR,750,2850,25/50,97267,Female,High School,2017
605,64,224,0,1,OR,750,3000,100/200,97333,Unkown,High School,2012
606,18,8,0,4,AZ,750,3000,25/50,85122,Male,High School,2012
607,32,45,0,1,OR,750,3000,25/50,97305,Female,Advanced Degree,2018
608,45,57,0,1,CA,750,2700,15/30,94133,Male,Advanced Degree,2018
609,54,114,0,1,WA,750,2700,30/60,99362,Male,High School,2016
610,29,41,0,2,AZ,750,3000,25/50,85350,Female,Bachelor,2018
611,48,118,0,1,CA,750,3000,30/60,95210,Male,Bachelor,2015
612,29,52,0,2,OR,750,3000,25/50,97504,Male,High School,2020
613,32,41,0,1,CA,750,2600,25/50,95687,Male,Bachelor,2016
614,26,1,0,4,CA,750,2800,25/50,94513,Male,Bachelor,2017
615,24,43,0,1,CA,750,3000,25/50,91402,Female,Advanced Degree,2009
616,65,131,2,1,CA,750,3000,15/30,92009,Female,Below High School,2019
617,25,11,0,2,CA,750,3000,15/30,94610,Male,High School,2020
618,54,148,0,1,WA,750,3000,25/50,98370,Male,Advanced Degree,2012
619,48,180,0,1,AZ,750,3000,100/200,85140,Male,Bachelor,2019
620,27,75,0,1,AZ,750,2500,25/50,85381,Female,Advanced Degree,2004
621,58,481,0,1,WA,750,3000,25/50,99205,Male,High School,2019
622,32,32,0,2,CA,750,3000,25/50,92129,Female,Bachelor,2016
623,46,42,0,3,CA,750,3000,100/200,93313,Male,Bachelor,2016
624,42,41,0,2,AZ,750,2900,25/50,85345,Male,High School,2019
625,67,238,0,1,WA,750,3000,25/50,98040,Female,Bachelor,2017
626,30,47,0,3,WA,750,2650,100/200,98031,Female,Bachelor,2012
627,43,161,0,1,CA,750,2900,100/200,95370,Male,High School,2016
628,31,119,0,1,CA,750,3000,15/30,95665,Female,Associate,2014
629,58,73,0,1,NV,750,3000,25/50,89509,Female,Bachelor,2015
630,33,46,0,3,AZ,750,3000,100/200,85251,Female,Bachelor,2020
631,57,129,0,1,CA,750,2750,25/50,91913,Female,Advanced Degree,2016
632,63,334,0,1,CA,1050,2550,15/30,95688,Female,Associate,2018
633,56,73,2,1,CA,750,3000,15/30,95355,Unkown,High School,2017
634,29,5,0,3,CA,750,3000,15/30,95050,Male,Advanced Degree,2020
635,39,92,0,1,CA,750,2950,25/50,92104,Female,Advanced Degree,2017
636,43,121,0,1,WA,750,3000,25/50,98503,Female,High School,2018
637,56,274,0,1,NV,750,3000,25/50,89403,Male,Bachelor,2017
638,48,20,0,2,OR,750,2850,25/50,97322,Male,High School,2016
639,52,215,0,1,OR,750,3000,25/50,97333,Male,High School,2010
640,56,188,0,1,WA,750,3000,25/50,98674,Female,Associate,2017
641,55,30,0,2,CA,750,3000,30/60,94582,Female,High School,2018
642,66,227,0,1,CA,750,3000,15/30,91724,Female,Advanced Degree,2018
643,61,132,0,1,CA,750,3000,25/50,92316,Male,Bachelor,2015
644,53,164,0,1,AZ,750,2650,15/30,85710,Female,Advanced Degree,2020
645,43,143,0,1,OR,750,3000,30/60,97132,Unkown,Bachelor,2017
646,53,159,0,1,CA,750,3000,15/30,95608,Male,Bachelor,2020
647,48,102,0,1,CA,750,3000,15/30,95122,Female,Bachelor,2020
648,49,140,0,1,CA,750,3000,30/60,95391,Female,Advanced Degree,2020
649,18,5,0,2,CA,800,2800,15/30,92008,Female,High School,2008
650,22,42,1,2,CA,750,3000,25/50,90502,Female,Bachelor,2017
651,65,164,1,1,OR,750,3000,30/60,97035,Female,Advanced Degree,2015
652,43,128,0,1,CA,750,3000,25/50,93065,Male,High School,2019
653,58,163,0,1,ID,750,2900,100/200,83440,Female,Bachelor,2018
654,45,37,0,1,CA,750,3000,15/30,91765,Male,Advanced Degree,2018
655,45,45,0,1,CA,750,2850,30/60,91506,Male,Advanced Degree,2017
656,63,133,0,1,CA,750,2950,25/50,93117,Male,High School,2015
657,34,25,0,1,OR,750,3000,25/50,97305,Female,Bachelor,2020
658,46,113,0,1,CA,750,3000,25/50,92411,Male,Bachelor,2018
659,35,91,0,1,AZ,750,3000,30/60,85037,Male,High School,2017
660,35,100,0,1,CA,750,3000,15/30,95642,Male,Bachelor,2017
661,38,111,0,1,AZ,750,3000,25/50,85260,Other,High School,2005
662,48,25,0,3,CA,750,2950,15/30,90650,Female,Associate,2018
663,34,123,0,1,CA,750,3000,30/60,90034,Female,Bachelor,2018
664,69,129,0,1,CA,750,3000,25/50,90808,Female,Bachelor,2012
665,26,22,0,1,CA,750,3000,15/30,92007,Female,Bachelor,2017
666,40,82,0,1,CA,750,2600,15/30,93619,Male,Bachelor,2015
667,35,69,0,1,CA,750,2900,30/60,95838,Other,Associate,2015
668,48,70,1,1,AZ,750,3000,15/30,85201,Male,High School,2016
669,65,69,0,1,AZ,750,3000,15/30,85711,Male,High School,2018
670,49,19,2,2,CA,750,3000,25/50,95521,Male,High School,2019
671,62,113,0,1,ID,750,2450,25/50,83540,Female,Bachelor,2017
672,46,179,0,1,ID,750,3000,25/50,83402,Female,Bachelor,2018
673,65,55,0,1,OR,750,3000,30/60,97266,Female,High School,2017
674,34,71,0,1,CA,750,3000,15/30,95403,Male,High School,2019
675,37,88,0,1,CA,750,3000,15/30,90010,Female,Bachelor,2017
676,35,54,0,1,CA,750,3000,25/50,92683,Male,Associate,2015
677,34,45,0,2,CA,750,3000,100/200,94565,Male,Advanced Degree,2014
678,36,27,0,2,WA,750,3000,30/60,98444,Male,Bachelor,2016
679,38,61,0,1,CA,750,3000,25/50,92704,Female,Associate,2018
680,26,2,0,3,WA,750,3000,25/50,98387,Male,Associate,2019
681,24,38,0,1,CA,750,3000,100/200,93550,Female,Bachelor,2015
682,29,20,0,2,CA,750,3000,30/60,94070,Female,High School,2019
683,43,85,0,1,WA,750,2850,30/60,98221,Female,High School,2017
684,49,125,0,1,CA,750,3000,30/60,92831,Female,High School,2019
685,24,60,0,1,CA,750,3000,25/50,91780,Male,Bachelor,2016
686,64,176,0,1,CA,750,2800,100/200,95966,Male,Bachelor,2018
687,40,101,0,1,CA,750,3000,30/60,91331,Female,Below High School,2016
688,43,92,0,1,OR,750,2900,30/60,97060,Female,Bachelor,2019
689,57,309,0,1,CA,750,3000,100/200,91770,Female,Bachelor,2015
690,22,12,0,5,CA,750,3000,15/30,95618,Female,Bachelor,2020
691,52,211,0,1,OR,750,3000,30/60,97394,Male,High School,2015
692,47,50,0,2,CA,750,3000,15/30,92592,Male,Bachelor,2014
693,54,104,0,1,CA,750,3000,30/60,95630,Female,Advanced Degree,2018
694,50,119,0,1,CA,750,2450,15/30,95407,Male,High School,2008
695,31,19,0,1,CA,750,2950,100/200,92345,Male,Associate,2016
696,33,84,0,1,CA,750,3000,15/30,93204,Female,High School,2011
697,32,52,0,2,CA,750,3000,25/50,95470,Male,High School,2013
698,33,48,0,1,CA,750,3000,15/30,92058,Unkown,Bachelor,2017
699,31,84,0,1,CA,750,3000,30/60,92374,Female,Advanced Degree,2017
700,68,173,0,1,CA,750,3000,25/50,94803,Female,Advanced Degree,2020
701,33,56,0,2,OR,750,3000,100/200,97405,Male,High School,2016
702,27,62,0,1,WA,750,3000,30/60,98014,Male,Bachelor,2020
703,53,105,0,1,CA,750,3000,30/60,90630,Female,Bachelor,2018
704,33,106,0,1,AZ,750,3000,15/30,85742,Male,Bachelor,2017
705,57,188,0,1,CA,750,3000,15/30,90027,Male,Bachelor,2017
706,48,124,0,1,CA,750,3000,30/60,95618,Male,High School,2016
707,32,37,2,1,CA,750,3000,15/30,91775,Male,Bachelor,2008
708,36,24,0,3,CA,750,3000,30/60,93401,Male,Bachelor,2017
709,50,86,0,1,CA,750,3000,15/30,93212,Female,Bachelor,2013
710,51,133,1,1,CA,750,3000,15/30,92336,Male,Bachelor,2014
711,57,9,0,1,WA,750,2700,100/200,98007,Male,High School,2018
712,40,153,0,1,ID,750,3000,100/200,83338,Female,High School,2016
713,28,96,0,1,CA,750,3000,15/30,93535,Unkown,Advanced Degree,2011
714,29,42,0,3,CA,750,3000,15/30,92563,Male,Bachelor,2017
715,43,71,0,1,NV,750,3000,100/200,89118,Male,Advanced Degree,2009
716,34,97,0,1,CA,750,3000,15/30,90293,Female,High School,2015
717,48,80,0,1,CA,750,3000,15/30,92117,Other,Bachelor,2014
718,44,67,0,1,OR,750,3000,30/60,97302,Female,Bachelor,2019
719,68,112,0,1,WA,750,3000,25/50,98027,Female,Advanced Degree,2019
720,33,42,0,2,CA,750,3000,15/30,90201,Male,High School,2018
721,34,90,1,1,WA,750,3000,30/60,98339,Female,High School,2018
722,65,61,0,1,AZ,750,3000,30/60,85335,Male,Bachelor,2017
723,58,156,0,1,CA,750,3000,100/200,91755,Female,Advanced Degree,2020
724,56,95,0,1,CA,750,3000,25/50,92078,Female,Advanced Degree,2019
725,37,18,0,3,CA,750,3000,25/50,94901,Unkown,Advanced Degree,2013
726,56,197,0,1,WA,750,2500,30/60,99021,Male,Advanced Degree,2005
727,66,120,0,1,WA,750,3000,25/50,98198,Male,Below High School,2018
728,60,215,1,1,CA,750,3000,100/200,92127,Female,High School,2020
729,54,183,0,1,WA,750,2800,25/50,98908,Female,High School,2014
730,65,130,0,1,WA,1100,2250,25/50,99343,Female,Associate,2004
731,67,196,0,1,CA,750,3000,25/50,92064,Male,Advanced Degree,2012
732,57,136,0,1,CA,750,2500,15/30,94703,Male,Advanced Degree,2012
733,41,52,0,2,CA,750,2900,15/30,92660,Female,High School,2019
734,47,110,0,1,CA,750,3000,15/30,91765,Male,Bachelor,2014
735,68,113,0,1,OR,750,3000,25/50,97402,Female,Advanced Degree,2015
736,28,105,0,1,CA,750,3000,30/60,92612,Female,Bachelor,2016
737,51,16,0,5,CA,750,2800,25/50,91768,Female,High School,2011
